s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-4.314E-14, 3.943E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.942E-09, 0.000E+00, 0.000E+00, 0.000E+00
 5.005E+00, 9.148E+03, 0.000E+00,-1.900E+03,-2.481E+01,-9.426E-01,-1.095E-01, 0.000E+00, 0.000E+00, 7.169E+03, 7.222E+03, 0.000E+00, 2.854E-01, 0.000E+00
 1.000E+01, 1.506E+04, 0.000E+00,-2.869E+03,-1.145E+04,-3.710E+01,-9.604E-02, 0.000E+00, 0.000E+00, 6.793E+02, 7.091E+02, 0.000E+00, 3.300E-01, 0.000E+00
 1.500E+01, 1.501E+04, 0.000E+00,-2.882E+03,-1.226E+04,-2.825E+01,-9.307E-02, 0.000E+00, 0.000E+00,-2.058E+02,-1.585E+02, 0.000E+00, 3.300E-01, 0.000E+00
 2.000E+01, 1.525E+04, 0.000E+00,-2.912E+03,-1.261E+04,-2.687E+01,-1.017E-01, 0.000E+00, 0.000E+00,-3.474E+02,-3.007E+02, 0.000E+00, 3.300E-01, 0.000E+00
 2.500E+01, 1.516E+04, 0.000E+00,-2.885E+03,-1.252E+04,-1.927E+01,-9.819E-02, 0.000E+00, 0.000E+00,-3.023E+02,-2.545E+02, 0.000E+00, 3.300E-01, 0.000E+00
 3.000E+01, 1.474E+04, 0.000E+00,-2.819E+03,-1.127E+04,-2.160E+01,-7.779E-02, 0.000E+00, 0.000E+00, 5.838E+02, 6.351E+02, 0.000E+00, 3.300E-01, 0.000E+00
 3.500E+01, 1.541E+04, 0.000E+00,-2.963E+03,-1.277E+04,-2.910E+01,-9.640E-02, 0.000E+00, 0.000E+00,-3.949E+02,-3.493E+02, 0.000E+00, 3.300E-01, 0.000E+00
 4.000E+01, 1.499E+04, 0.000E+00,-2.874E+03,-1.228E+04,-1.922E+01,-9.322E-02, 0.000E+00, 0.000E+00,-2.266E+02,-1.782E+02, 0.000E+00, 3.300E-01, 0.000E+00
 4.500E+01, 1.505E+04, 0.000E+00,-2.882E+03,-1.205E+04,-2.740E+01,-9.195E-02, 0.000E+00, 0.000E+00, 5.210E+01, 9.846E+01, 0.000E+00, 3.300E-01, 0.000E+00
 5.000E+01, 1.527E+04, 0.000E+00,-2.925E+03,-1.205E+04,-2.417E+01,-9.152E-02, 0.000E+00, 0.000E+00, 2.222E+02, 2.713E+02, 0.000E+00, 3.300E-01, 0.000E+00
 5.500E+01, 1.502E+04, 0.000E+00,-2.888E+03,-1.238E+04,-2.837E+01,-8.676E-02, 0.000E+00, 0.000E+00,-3.225E+02,-2.759E+02, 0.000E+00, 3.300E-01, 0.000E+00
 6.000E+01, 1.518E+04, 0.000E+00,-2.911E+03,-1.213E+04,-1.629E+01,-8.903E-02, 0.000E+00, 0.000E+00, 7.318E+01, 1.199E+02, 0.000E+00, 3.300E-01, 0.000E+00
 6.500E+01, 1.517E+04, 0.000E+00,-2.872E+03,-1.159E+04,-2.950E+01,-7.868E-02, 0.000E+00, 0.000E+00, 6.262E+02, 6.744E+02, 0.000E+00, 3.300E-01, 0.000E+00
 7.000E+01, 1.512E+04, 0.000E+00,-2.892E+03,-1.253E+04,-1.707E+01,-9.132E-02, 0.000E+00, 0.000E+00,-3.723E+02,-3.218E+02, 0.000E+00, 3.300E-01, 0.000E+00
 7.500E+01, 1.513E+04, 0.000E+00,-2.894E+03,-1.255E+04,-1.695E+01,-9.367E-02, 0.000E+00, 0.000E+00,-3.777E+02,-3.283E+02, 0.000E+00, 3.300E-01, 0.000E+00
 8.000E+01, 1.524E+04, 0.000E+00,-2.918E+03,-1.200E+04,-2.002E+01,-9.958E-02, 0.000E+00, 0.000E+00, 2.630E+02, 3.096E+02, 0.000E+00, 3.300E-01, 0.000E+00
 8.500E+01, 1.492E+04, 0.000E+00,-2.867E+03,-1.197E+04,-2.191E+01,-9.591E-02, 0.000E+00, 0.000E+00, 1.853E+01, 6.066E+01, 0.000E+00, 3.300E-01, 0.000E+00
