s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.319E-11,-4.263E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.319E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.020E+00, 1.047E+06, 0.000E+00,-4.531E+05, 9.228E+03,-2.457E+01,-2.095E+00, 0.000E+00, 0.000E+00, 5.850E+05, 6.035E+05, 0.000E+00, 4.339E+01, 0.000E+00
 1.001E+01, 2.201E+06, 0.000E+00,-4.433E+05, 2.841E+04,-4.957E+01,-2.533E+00, 0.000E+00, 0.000E+00, 1.772E+06, 1.786E+06, 0.000E+00, 4.950E+01, 0.000E+00
 1.502E+01, 2.283E+06, 0.000E+00,-1.096E+05,-1.327E+06,-2.772E+03,-3.221E+00, 0.000E+00, 0.000E+00, 8.199E+05, 8.436E+05, 0.000E+00, 4.950E+01, 0.000E+00
 2.001E+01, 2.272E+06, 0.000E+00,-1.267E+05,-2.189E+06,-2.378E+03,-3.028E+00, 0.000E+00, 0.000E+00,-7.655E+04,-4.617E+04, 0.000E+00, 4.950E+01, 0.000E+00
 2.500E+01, 2.251E+06, 0.000E+00,-1.265E+05,-2.211E+06,-1.838E+03,-3.053E+00, 0.000E+00, 0.000E+00,-1.229E+05,-8.904E+04, 0.000E+00, 4.950E+01, 0.000E+00
 3.000E+01, 2.268E+06, 0.000E+00,-1.009E+05,-2.159E+06,-1.115E+03,-3.015E+00, 0.000E+00, 0.000E+00,-2.762E+04, 6.900E+03, 0.000E+00, 4.950E+01, 0.000E+00
 3.500E+01, 2.258E+06, 0.000E+00,-9.520E+04,-2.180E+06,-1.519E+03,-2.971E+00, 0.000E+00, 0.000E+00,-5.210E+04,-1.829E+04, 0.000E+00, 4.950E+01, 0.000E+00
 4.002E+01, 2.275E+06, 0.000E+00,-1.206E+05,-1.967E+06,-8.560E+02,-3.247E+00, 0.000E+00, 0.000E+00, 1.493E+05, 1.869E+05, 0.000E+00, 4.950E+01, 0.000E+00
 4.502E+01, 2.269E+06, 0.000E+00,-1.129E+05,-2.254E+06,-1.475E+03,-2.952E+00, 0.000E+00, 0.000E+00,-1.399E+05,-9.977E+04, 0.000E+00, 4.950E+01, 0.000E+00
 5.002E+01, 2.257E+06, 0.000E+00,-9.254E+04,-2.166E+06,-1.458E+03,-2.894E+00, 0.000E+00, 0.000E+00,-3.748E+04,-2.926E+03, 0.000E+00, 4.950E+01, 0.000E+00
 5.502E+01, 2.216E+06, 0.000E+00,-1.043E+05,-2.098E+06,-8.890E+02,-2.815E+00, 0.000E+00, 0.000E+00,-2.656E+04, 1.290E+04, 0.000E+00, 4.950E+01, 0.000E+00
 6.002E+01, 2.307E+06, 0.000E+00,-1.157E+05,-2.085E+06,-1.159E+03,-2.086E+00, 0.000E+00, 0.000E+00, 6.690E+04, 1.044E+05, 0.000E+00, 4.950E+01, 0.000E+00
 6.500E+01, 2.281E+06, 0.000E+00,-1.319E+05,-1.949E+06,-1.257E+03,-2.154E+00, 0.000E+00, 0.000E+00, 1.616E+05, 1.983E+05, 0.000E+00, 4.950E+01, 0.000E+00
 7.002E+01, 2.267E+06, 0.000E+00,-1.141E+05,-2.313E+06,-4.137E+03,-1.901E+00, 0.000E+00, 0.000E+00,-2.022E+05,-1.645E+05, 0.000E+00, 4.950E+01, 0.000E+00
 7.500E+01, 2.264E+06, 0.000E+00,-1.212E+05,-1.962E+06,-1.469E+03,-1.707E+00, 0.000E+00, 0.000E+00, 1.397E+05, 1.793E+05, 0.000E+00, 4.950E+01, 0.000E+00
 8.003E+01, 2.256E+06, 0.000E+00,-1.626E+05,-1.937E+06,-2.774E+03,-1.673E+00, 0.000E+00, 0.000E+00, 1.155E+05, 1.535E+05, 0.000E+00, 4.950E+01, 0.000E+00
 8.502E+01, 2.231E+06, 0.000E+00,-1.521E+05,-2.013E+06,-2.987E+03,-1.551E+00, 0.000E+00, 0.000E+00, 2.442E+04, 6.245E+04, 0.000E+00, 4.950E+01, 0.000E+00
 9.001E+01, 2.270E+06, 0.000E+00,-1.138E+05,-2.397E+06,-3.088E+03,-1.569E+00, 0.000E+00, 0.000E+00,-2.828E+05,-2.443E+05, 0.000E+00, 4.950E+01, 0.000E+00
 9.502E+01, 2.273E+06, 0.000E+00,-1.162E+05,-1.970E+06,-1.719E+03,-1.642E+00, 0.000E+00, 0.000E+00, 1.490E+05, 1.853E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.000E+02, 2.267E+06, 0.000E+00,-1.008E+05,-2.216E+06,-2.251E+03,-1.641E+00, 0.000E+00, 0.000E+00,-8.903E+04,-5.252E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.050E+02, 2.265E+06, 0.000E+00,-1.101E+05,-2.064E+06,-2.292E+03,-1.626E+00, 0.000E+00, 0.000E+00, 5.124E+04, 8.827E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.100E+02, 2.299E+06, 0.000E+00,-1.319E+05,-2.202E+06,-1.782E+03,-1.514E+00, 0.000E+00, 0.000E+00,-7.376E+04,-3.670E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.150E+02, 2.271E+06, 0.000E+00,-1.183E+05,-1.962E+06,-1.851E+03,-1.721E+00, 0.000E+00, 0.000E+00, 1.524E+05, 1.885E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.200E+02, 2.259E+06, 0.000E+00,-8.889E+04,-2.364E+06,-2.529E+03,-1.656E+00, 0.000E+00, 0.000E+00,-2.331E+05,-1.956E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.250E+02, 2.278E+06, 0.000E+00,-1.272E+05,-1.912E+06,-1.463E+03,-1.655E+00, 0.000E+00, 0.000E+00, 2.012E+05, 2.373E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.300E+02, 2.291E+06, 0.000E+00,-1.180E+05,-2.205E+06,-3.178E+03,-1.784E+00, 0.000E+00, 0.000E+00,-7.357E+04,-3.575E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.350E+02, 2.266E+06, 0.000E+00,-1.663E+05,-1.991E+06,-1.828E+03,-1.800E+00, 0.000E+00, 0.000E+00, 7.009E+04, 1.064E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.400E+02, 2.264E+06, 0.000E+00,-1.447E+05,-2.084E+06,-1.888E+03,-1.769E+00, 0.000E+00, 0.000E+00,-4.865E+03, 3.354E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.450E+02, 2.241E+06, 0.000E+00,-1.199E+05,-2.162E+06,-2.435E+03,-1.631E+00, 0.000E+00, 0.000E+00,-8.188E+04,-4.310E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.500E+02, 2.302E+06, 0.000E+00,-1.587E+05,-2.054E+06,-1.572E+03,-1.725E+00, 0.000E+00, 0.000E+00, 5.045E+04, 8.774E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.550E+02, 2.266E+06, 0.000E+00,-1.501E+05,-1.812E+06,-2.017E+03,-1.763E+00, 0.000E+00, 0.000E+00, 2.643E+05, 3.022E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.600E+02, 2.254E+06, 0.000E+00,-1.004E+05,-2.517E+06,-4.551E+03,-1.894E+00, 0.000E+00, 0.000E+00,-4.053E+05,-3.682E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.650E+02, 2.316E+06, 0.000E+00,-1.184E+05,-2.054E+06,-2.517E+03,-1.948E+00, 0.000E+00, 0.000E+00, 1.030E+05, 1.408E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.700E+02, 2.252E+06, 0.000E+00,-1.719E+05,-2.013E+06,-3.558E+03,-1.634E+00, 0.000E+00, 0.000E+00, 2.643E+04, 6.298E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.750E+02, 2.268E+06, 0.000E+00,-1.541E+05,-1.916E+06,-5.618E+03,-1.638E+00, 0.000E+00, 0.000E+00, 1.568E+05, 1.926E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.800E+02, 2.261E+06, 0.000E+00,-1.230E+05,-2.129E+06,-4.090E+03,-1.523E+00, 0.000E+00, 0.000E+00,-3.290E+04, 5.257E+03, 0.000E+00, 4.950E+01, 0.000E+00
 1.850E+02, 2.256E+06, 0.000E+00,-1.267E+05,-2.074E+06,-2.869E+03,-1.517E+00, 0.000E+00, 0.000E+00, 1.563E+04, 5.289E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.900E+02, 2.281E+06, 0.000E+00,-1.058E+05,-2.262E+06,-3.723E+03,-1.853E+00, 0.000E+00, 0.000E+00,-1.280E+05,-9.028E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.950E+02, 2.224E+06, 0.000E+00,-1.188E+05,-2.028E+06,-5.402E+03,-1.596E+00, 0.000E+00, 0.000E+00, 3.488E+04, 7.166E+04, 0.000E+00, 4.950E+01, 0.000E+00
