s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-2.286E-14,-4.441E-19, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.286E-14, 0.000E+00, 0.000E+00, 0.000E+00
 5.004E+00, 5.650E+03, 0.000E+00,-1.464E+03,-1.624E+03,-6.423E+00,-2.045E-01, 0.000E+00, 0.000E+00, 2.503E+03, 2.555E+03, 0.000E+00, 1.429E-01, 0.000E+00
 1.000E+01, 7.758E+03, 0.000E+00,-1.683E+03,-5.494E+03,-1.792E+01,-2.524E-01, 0.000E+00, 0.000E+00, 5.500E+02, 5.630E+02, 0.000E+00, 1.650E-01, 0.000E+00
 1.500E+01, 7.547E+03, 0.000E+00,-1.661E+03,-5.725E+03,-2.099E+01,-2.443E-01, 0.000E+00, 0.000E+00, 1.238E+02, 1.386E+02, 0.000E+00, 1.650E-01, 0.000E+00
 2.001E+01, 7.582E+03, 0.000E+00,-1.654E+03,-5.928E+03,-1.546E+01,-2.431E-01, 0.000E+00, 0.000E+00,-3.164E+01,-1.661E+01, 0.000E+00, 1.650E-01, 0.000E+00
 2.500E+01, 7.515E+03, 0.000E+00,-1.646E+03,-5.924E+03,-2.198E+01,-2.463E-01, 0.000E+00, 0.000E+00,-8.557E+01,-7.779E+01, 0.000E+00, 1.650E-01, 0.000E+00
 3.000E+01, 7.645E+03, 0.000E+00,-1.681E+03,-5.890E+03,-1.211E+01,-2.464E-01, 0.000E+00, 0.000E+00, 4.095E+01, 6.136E+01, 0.000E+00, 1.650E-01, 0.000E+00
 3.501E+01, 7.506E+03, 0.000E+00,-1.641E+03,-5.957E+03,-1.825E+01,-2.486E-01, 0.000E+00, 0.000E+00,-1.227E+02,-1.111E+02, 0.000E+00, 1.650E-01, 0.000E+00
 4.000E+01, 7.620E+03, 0.000E+00,-1.668E+03,-5.839E+03,-1.752E+01,-2.483E-01, 0.000E+00, 0.000E+00, 8.485E+01, 9.549E+01, 0.000E+00, 1.650E-01, 0.000E+00
 4.500E+01, 7.555E+03, 0.000E+00,-1.653E+03,-5.978E+03,-2.457E+01,-2.490E-01, 0.000E+00, 0.000E+00,-1.115E+02,-1.009E+02, 0.000E+00, 1.650E-01, 0.000E+00
 5.000E+01, 7.521E+03, 0.000E+00,-1.643E+03,-5.689E+03,-1.350E+01,-2.467E-01, 0.000E+00, 0.000E+00, 1.635E+02, 1.748E+02, 0.000E+00, 1.650E-01, 0.000E+00
 5.500E+01, 7.591E+03, 0.000E+00,-1.653E+03,-6.094E+03,-1.314E+01,-2.508E-01, 0.000E+00, 0.000E+00,-1.840E+02,-1.690E+02, 0.000E+00, 1.650E-01, 0.000E+00
 6.001E+01, 7.547E+03, 0.000E+00,-1.658E+03,-5.377E+03,-1.845E+01,-2.434E-01, 0.000E+00, 0.000E+00, 4.819E+02, 4.936E+02, 0.000E+00, 1.650E-01, 0.000E+00
 6.500E+01, 7.563E+03, 0.000E+00,-1.644E+03,-6.372E+03,-1.855E+01,-2.505E-01, 0.000E+00, 0.000E+00,-4.843E+02,-4.713E+02, 0.000E+00, 1.650E-01, 0.000E+00
 7.000E+01, 7.628E+03, 0.000E+00,-1.661E+03,-5.829E+03,-1.705E+01,-2.518E-01, 0.000E+00, 0.000E+00, 1.086E+02, 1.203E+02, 0.000E+00, 1.650E-01, 0.000E+00
 7.400E+01, 7.461E+03, 0.000E+00,-1.614E+03,-5.908E+03,-1.887E+01,-2.523E-01, 0.000E+00, 0.000E+00,-9.194E+01,-8.031E+01, 0.000E+00, 1.650E-01, 0.000E+00
