s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00, 7.302E-16, 2.776E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 7.330E-16, 0.000E+00, 0.000E+00, 0.000E+00
 5.008E+00, 7.935E+02, 0.000E+00,-2.670E+02,-2.967E+02,-1.730E+00,-4.612E-02, 0.000E+00, 0.000E+00, 2.089E+02, 2.280E+02, 0.000E+00, 1.717E-02, 0.000E+00
 1.001E+01, 9.089E+02, 0.000E+00,-2.417E+02,-6.153E+02,-4.182E+00,-5.436E-02, 0.000E+00, 0.000E+00, 4.833E+01, 4.772E+01, 0.000E+00, 1.980E-02, 0.000E+00
 1.501E+01, 9.076E+02, 0.000E+00,-2.426E+02,-6.664E+02,-4.764E+00,-5.422E-02, 0.000E+00, 0.000E+00,-5.131E+00,-6.085E+00, 0.000E+00, 1.980E-02, 0.000E+00
 2.001E+01, 9.070E+02, 0.000E+00,-2.447E+02,-6.756E+02,-6.123E+00,-5.441E-02, 0.000E+00, 0.000E+00,-1.776E+01,-1.939E+01, 0.000E+00, 1.980E-02, 0.000E+00
 2.500E+01, 9.074E+02, 0.000E+00,-2.432E+02,-6.369E+02,-6.760E+00,-5.428E-02, 0.000E+00, 0.000E+00, 2.232E+01, 2.054E+01, 0.000E+00, 1.980E-02, 0.000E+00
 3.001E+01, 9.070E+02, 0.000E+00,-2.437E+02,-6.803E+02,-6.173E+00,-5.451E-02, 0.000E+00, 0.000E+00,-2.138E+01,-2.317E+01, 0.000E+00, 1.980E-02, 0.000E+00
 3.501E+01, 9.095E+02, 0.000E+00,-2.444E+02,-6.507E+02,-5.341E+00,-5.429E-02, 0.000E+00, 0.000E+00, 9.972E+00, 8.952E+00, 0.000E+00, 1.980E-02, 0.000E+00
 4.001E+01, 9.095E+02, 0.000E+00,-2.433E+02,-6.595E+02,-4.328E+00,-5.410E-02, 0.000E+00, 0.000E+00, 3.214E+00, 2.296E+00, 0.000E+00, 1.980E-02, 0.000E+00
 4.501E+01, 9.057E+02, 0.000E+00,-2.428E+02,-6.576E+02,-5.599E+00,-5.423E-02, 0.000E+00, 0.000E+00, 7.009E-01,-3.229E-01, 0.000E+00, 1.980E-02, 0.000E+00
 4.700E+01, 9.010E+02, 0.000E+00,-2.443E+02,-6.790E+02,-4.758E+00,-5.385E-02, 0.000E+00, 0.000E+00,-2.636E+01,-2.715E+01, 0.000E+00, 1.980E-02, 0.000E+00
