s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-6.404E-13,-5.329E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.404E-13, 0.000E+00, 0.000E+00, 0.000E+00
 5.003E+00, 8.990E+04, 0.000E+00,-2.372E+04, 9.559E+02,-4.643E+00,-1.777E-01, 0.000E+00, 0.000E+00, 6.611E+04, 6.713E+04, 0.000E+00, 2.865E+00, 0.000E+00
 1.000E+01, 1.521E+05, 0.000E+00,-1.679E+04,-9.345E+04,-3.308E+02,-3.022E-01, 0.000E+00, 0.000E+00, 4.126E+04, 4.157E+04, 0.000E+00, 3.300E+00, 0.000E+00
 1.501E+01, 1.509E+05, 0.000E+00,-1.761E+04,-1.328E+05,-1.675E+02,-2.254E-01, 0.000E+00, 0.000E+00,-4.546E+02, 2.980E+02, 0.000E+00, 3.300E+00, 0.000E+00
 2.000E+01, 1.538E+05, 0.000E+00,-1.688E+04,-1.362E+05,-2.835E+02,-2.308E-01, 0.000E+00, 0.000E+00,-2.269E+02, 4.296E+02, 0.000E+00, 3.300E+00, 0.000E+00
 2.500E+01, 1.515E+05, 0.000E+00,-1.703E+04,-1.317E+05,-2.021E+02,-2.107E-01, 0.000E+00, 0.000E+00, 1.767E+03, 2.612E+03, 0.000E+00, 3.300E+00, 0.000E+00
 3.001E+01, 1.496E+05, 0.000E+00,-1.765E+04,-1.277E+05,-1.348E+02,-2.043E-01, 0.000E+00, 0.000E+00, 3.234E+03, 4.093E+03, 0.000E+00, 3.300E+00, 0.000E+00
 3.500E+01, 1.519E+05, 0.000E+00,-1.691E+04,-1.353E+05,-1.625E+02,-2.250E-01, 0.000E+00, 0.000E+00,-1.394E+03,-4.852E+02, 0.000E+00, 3.300E+00, 0.000E+00
 4.001E+01, 1.517E+05, 0.000E+00,-1.829E+04,-1.276E+05,-2.781E+02,-2.290E-01, 0.000E+00, 0.000E+00, 4.725E+03, 5.528E+03, 0.000E+00, 3.300E+00, 0.000E+00
 4.501E+01, 1.504E+05, 0.000E+00,-1.708E+04,-1.444E+05,-1.823E+02,-2.408E-01, 0.000E+00, 0.000E+00,-1.214E+04,-1.128E+04, 0.000E+00, 3.300E+00, 0.000E+00
 5.001E+01, 1.515E+05, 0.000E+00,-1.780E+04,-1.145E+05,-1.755E+02,-2.459E-01, 0.000E+00, 0.000E+00, 1.830E+04, 1.909E+04, 0.000E+00, 3.300E+00, 0.000E+00
 5.501E+01, 1.515E+05, 0.000E+00,-1.767E+04,-1.403E+05,-3.026E+02,-2.531E-01, 0.000E+00, 0.000E+00,-7.683E+03,-6.772E+03, 0.000E+00, 3.300E+00, 0.000E+00
 6.001E+01, 1.523E+05, 0.000E+00,-1.743E+04,-1.312E+05,-2.680E+02,-2.084E-01, 0.000E+00, 0.000E+00, 2.582E+03, 3.381E+03, 0.000E+00, 3.300E+00, 0.000E+00
 6.501E+01, 1.490E+05, 0.000E+00,-1.751E+04,-1.340E+05,-4.252E+02,-2.175E-01, 0.000E+00, 0.000E+00,-3.741E+03,-2.977E+03, 0.000E+00, 3.300E+00, 0.000E+00
 7.000E+01, 1.522E+05, 0.000E+00,-1.752E+04,-1.340E+05,-3.189E+02,-2.517E-01, 0.000E+00, 0.000E+00,-4.256E+02, 3.096E+02, 0.000E+00, 3.300E+00, 0.000E+00
 7.500E+01, 1.520E+05, 0.000E+00,-1.733E+04,-1.375E+05,-2.848E+02,-1.944E-01, 0.000E+00, 0.000E+00,-3.867E+03,-3.132E+03, 0.000E+00, 3.300E+00, 0.000E+00
 8.001E+01, 1.506E+05, 0.000E+00,-1.733E+04,-1.288E+05,-2.369E+02,-1.523E-01, 0.000E+00, 0.000E+00, 3.361E+03, 4.181E+03, 0.000E+00, 3.300E+00, 0.000E+00
 8.501E+01, 1.526E+05, 0.000E+00,-1.778E+04,-1.322E+05,-3.173E+02,-1.389E-01, 0.000E+00, 0.000E+00, 1.475E+03, 2.322E+03, 0.000E+00, 3.300E+00, 0.000E+00
 9.001E+01, 1.523E+05, 0.000E+00,-1.747E+04,-1.353E+05,-2.812E+02,-1.380E-01, 0.000E+00, 0.000E+00,-1.593E+03,-7.925E+02, 0.000E+00, 3.300E+00, 0.000E+00
 9.501E+01, 1.493E+05, 0.000E+00,-1.721E+04,-1.330E+05,-2.347E+02,-1.500E-01, 0.000E+00, 0.000E+00,-1.920E+03,-1.108E+03, 0.000E+00, 3.300E+00, 0.000E+00
 1.000E+02, 1.510E+05, 0.000E+00,-1.747E+04,-1.328E+05,-2.779E+02,-1.285E-01, 0.000E+00, 0.000E+00,-3.198E+02, 4.172E+02, 0.000E+00, 3.300E+00, 0.000E+00
 1.050E+02, 1.519E+05, 0.000E+00,-1.723E+04,-1.337E+05,-2.943E+02,-1.379E-01, 0.000E+00, 0.000E+00,-6.864E+01, 6.513E+02, 0.000E+00, 3.300E+00, 0.000E+00
 1.100E+02, 1.528E+05, 0.000E+00,-1.788E+04,-1.250E+05,-2.637E+02,-1.348E-01, 0.000E+00, 0.000E+00, 8.683E+03, 9.618E+03, 0.000E+00, 3.300E+00, 0.000E+00
 1.150E+02, 1.492E+05, 0.000E+00,-1.782E+04,-1.356E+05,-3.476E+02,-1.470E-01, 0.000E+00, 0.000E+00,-5.270E+03,-4.563E+03, 0.000E+00, 3.300E+00, 0.000E+00
 1.200E+02, 1.516E+05, 0.000E+00,-1.750E+04,-1.344E+05,-2.866E+02,-1.407E-01, 0.000E+00, 0.000E+00,-1.380E+03,-5.758E+02, 0.000E+00, 3.300E+00, 0.000E+00
 1.250E+02, 1.517E+05, 0.000E+00,-1.804E+04,-1.294E+05,-2.948E+02,-1.346E-01, 0.000E+00, 0.000E+00, 3.092E+03, 3.954E+03, 0.000E+00, 3.300E+00, 0.000E+00
 1.300E+02, 1.542E+05, 0.000E+00,-1.883E+04,-1.329E+05,-2.726E+02,-1.258E-01, 0.000E+00, 0.000E+00, 1.435E+03, 2.228E+03, 0.000E+00, 3.300E+00, 0.000E+00
 1.340E+02, 1.483E+05, 0.000E+00,-1.791E+04,-1.290E+05,-2.360E+02,-1.858E-01, 0.000E+00, 0.000E+00, 1.623E+02, 1.069E+03, 0.000E+00, 3.300E+00, 0.000E+00
