s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.716E-14, 5.468E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.715E-14, 0.000E+00, 0.000E+00, 0.000E+00
 5.013E+00, 6.151E+03, 0.000E+00,-1.831E+03,-1.427E+03,-8.337E+00,-2.978E-01, 0.000E+00, 0.000E+00, 2.771E+03, 2.885E+03, 0.000E+00, 1.439E-01, 0.000E+00
 1.000E+01, 7.554E+03, 0.000E+00,-1.690E+03,-5.933E+03,-1.118E+01,-3.540E-01, 0.000E+00, 0.000E+00,-7.909E+01,-8.089E+01, 0.000E+00, 1.650E-01, 0.000E+00
 1.501E+01, 7.554E+03, 0.000E+00,-1.681E+03,-5.873E+03,-1.174E+01,-3.504E-01, 0.000E+00, 0.000E+00,-1.454E+01,-1.181E+01, 0.000E+00, 1.650E-01, 0.000E+00
 2.001E+01, 7.591E+03, 0.000E+00,-1.687E+03,-5.826E+03,-1.144E+01,-3.560E-01, 0.000E+00, 0.000E+00, 6.343E+01, 6.655E+01, 0.000E+00, 1.650E-01, 0.000E+00
 2.500E+01, 7.586E+03, 0.000E+00,-1.700E+03,-5.565E+03,-1.506E+01,-3.547E-01, 0.000E+00, 0.000E+00, 2.986E+02, 3.059E+02, 0.000E+00, 1.650E-01, 0.000E+00
 3.002E+01, 7.493E+03, 0.000E+00,-1.725E+03,-5.728E+03,-2.282E+01,-3.521E-01, 0.000E+00, 0.000E+00, 1.117E+01, 1.712E+01, 0.000E+00, 1.650E-01, 0.000E+00
 3.502E+01, 7.660E+03, 0.000E+00,-1.754E+03,-5.529E+03,-2.536E+01,-3.569E-01, 0.000E+00, 0.000E+00, 3.445E+02, 3.510E+02, 0.000E+00, 1.650E-01, 0.000E+00
 4.002E+01, 7.468E+03, 0.000E+00,-1.734E+03,-5.860E+03,-3.695E+01,-3.509E-01, 0.000E+00, 0.000E+00,-1.605E+02,-1.625E+02, 0.000E+00, 1.650E-01, 0.000E+00
 4.502E+01, 7.601E+03, 0.000E+00,-1.738E+03,-5.817E+03,-3.612E+01,-3.484E-01, 0.000E+00, 0.000E+00, 7.425E+00, 9.255E+00, 0.000E+00, 1.650E-01, 0.000E+00
 5.001E+01, 7.523E+03, 0.000E+00,-1.716E+03,-5.755E+03,-3.000E+01,-3.500E-01, 0.000E+00, 0.000E+00, 2.019E+01, 2.229E+01, 0.000E+00, 1.650E-01, 0.000E+00
 5.501E+01, 7.591E+03, 0.000E+00,-1.756E+03,-6.082E+03,-3.164E+01,-3.522E-01, 0.000E+00, 0.000E+00,-2.774E+02,-2.795E+02, 0.000E+00, 1.650E-01, 0.000E+00
 6.001E+01, 7.599E+03, 0.000E+00,-1.721E+03,-5.593E+03,-1.979E+01,-3.512E-01, 0.000E+00, 0.000E+00, 2.566E+02, 2.656E+02, 0.000E+00, 1.650E-01, 0.000E+00
 6.500E+01, 7.532E+03, 0.000E+00,-1.740E+03,-6.134E+03,-2.394E+01,-3.547E-01, 0.000E+00, 0.000E+00,-3.680E+02,-3.663E+02, 0.000E+00, 1.650E-01, 0.000E+00
 7.001E+01, 7.651E+03, 0.000E+00,-1.733E+03,-5.607E+03,-1.991E+01,-3.586E-01, 0.000E+00, 0.000E+00, 2.837E+02, 2.909E+02, 0.000E+00, 1.650E-01, 0.000E+00
 7.400E+01, 7.548E+03, 0.000E+00,-1.725E+03,-5.851E+03,-2.077E+01,-3.493E-01, 0.000E+00, 0.000E+00,-5.872E+01,-4.903E+01, 0.000E+00, 1.650E-01, 0.000E+00
