s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.299E-14,-1.284E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.299E-14, 0.000E+00, 0.000E+00, 0.000E+00
 5.010E+00, 2.489E+03, 0.000E+00,-7.487E+02,-8.622E+02,-1.720E+00,-1.219E-01, 0.000E+00, 0.000E+00, 8.339E+02, 8.759E+02, 0.000E+00, 5.738E-02, 0.000E+00
 1.000E+01, 3.018E+03, 0.000E+00,-7.296E+02,-2.249E+03,-3.337E+00,-1.420E-01, 0.000E+00, 0.000E+00, 3.690E+01, 3.625E+01, 0.000E+00, 6.599E-02, 0.000E+00
 1.501E+01, 3.032E+03, 0.000E+00,-7.325E+02,-2.293E+03,-4.080E+00,-1.419E-01, 0.000E+00, 0.000E+00, 1.332E+00, 2.236E+00, 0.000E+00, 6.599E-02, 0.000E+00
 2.001E+01, 3.028E+03, 0.000E+00,-7.298E+02,-2.226E+03,-4.335E+00,-1.434E-01, 0.000E+00, 0.000E+00, 6.654E+01, 6.771E+01, 0.000E+00, 6.599E-02, 0.000E+00
 2.500E+01, 3.021E+03, 0.000E+00,-7.383E+02,-2.179E+03,-7.002E+00,-1.429E-01, 0.000E+00, 0.000E+00, 9.492E+01, 9.648E+01, 0.000E+00, 6.599E-02, 0.000E+00
 3.002E+01, 3.025E+03, 0.000E+00,-7.485E+02,-2.198E+03,-9.511E+00,-1.426E-01, 0.000E+00, 0.000E+00, 6.789E+01, 6.908E+01, 0.000E+00, 6.599E-02, 0.000E+00
 3.501E+01, 3.020E+03, 0.000E+00,-7.482E+02,-2.388E+03,-9.314E+00,-1.417E-01, 0.000E+00, 0.000E+00,-1.268E+02,-1.257E+02, 0.000E+00, 6.599E-02, 0.000E+00
 4.001E+01, 3.052E+03, 0.000E+00,-7.429E+02,-2.213E+03,-1.029E+01,-1.431E-01, 0.000E+00, 0.000E+00, 8.509E+01, 8.581E+01, 0.000E+00, 6.599E-02, 0.000E+00
 4.500E+01, 3.015E+03, 0.000E+00,-7.484E+02,-2.305E+03,-1.138E+01,-1.413E-01, 0.000E+00, 0.000E+00,-4.958E+01,-4.991E+01, 0.000E+00, 6.599E-02, 0.000E+00
 5.001E+01, 3.017E+03, 0.000E+00,-7.448E+02,-2.312E+03,-1.367E+01,-1.440E-01, 0.000E+00, 0.000E+00,-5.161E+01,-5.408E+01, 0.000E+00, 6.599E-02, 0.000E+00
 5.501E+01, 3.015E+03, 0.000E+00,-7.344E+02,-2.233E+03,-7.915E+00,-1.420E-01, 0.000E+00, 0.000E+00, 3.927E+01, 3.992E+01, 0.000E+00, 6.599E-02, 0.000E+00
 6.000E+01, 3.022E+03, 0.000E+00,-7.417E+02,-2.209E+03,-7.328E+00,-1.418E-01, 0.000E+00, 0.000E+00, 6.351E+01, 6.381E+01, 0.000E+00, 6.599E-02, 0.000E+00
 6.200E+01, 3.031E+03, 0.000E+00,-7.493E+02,-2.344E+03,-7.153E+00,-1.416E-01, 0.000E+00, 0.000E+00,-7.094E+01,-6.996E+01, 0.000E+00, 6.599E-02, 0.000E+00
