s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.094E-13, 2.665E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.094E-13, 0.000E+00, 0.000E+00, 0.000E+00
 5.011E+00, 1.595E+04, 0.000E+00,-3.854E+03, 1.736E+02,-1.204E+00,-1.965E-01, 0.000E+00, 0.000E+00, 1.208E+04, 1.226E+04, 0.000E+00, 5.729E-01, 0.000E+00
 1.000E+01, 2.976E+04, 0.000E+00,-5.084E+03,-1.977E+04,-5.530E+01,-6.921E-02, 0.000E+00, 0.000E+00, 4.809E+03, 4.855E+03, 0.000E+00, 6.600E-01, 0.000E+00
 1.501E+01, 3.151E+04, 0.000E+00,-5.318E+03,-2.741E+04,-5.448E+01,-1.388E-01, 0.000E+00, 0.000E+00,-1.332E+03,-1.275E+03, 0.000E+00, 6.600E-01, 0.000E+00
 2.000E+01, 3.158E+04, 0.000E+00,-5.472E+03,-2.480E+04,-4.904E+01,-2.025E-01, 0.000E+00, 0.000E+00, 1.159E+03, 1.250E+03, 0.000E+00, 6.600E-01, 0.000E+00
 2.501E+01, 3.026E+04, 0.000E+00,-5.355E+03,-2.573E+04,-4.382E+01,-3.051E-01, 0.000E+00, 0.000E+00,-9.566E+02,-8.668E+02, 0.000E+00, 6.600E-01, 0.000E+00
 3.001E+01, 3.090E+04, 0.000E+00,-5.415E+03,-2.332E+04,-4.378E+01,-2.702E-01, 0.000E+00, 0.000E+00, 2.015E+03, 2.128E+03, 0.000E+00, 6.600E-01, 0.000E+00
 3.500E+01, 2.923E+04, 0.000E+00,-5.082E+03,-2.536E+04,-8.900E+01,-2.331E-01, 0.000E+00, 0.000E+00,-1.388E+03,-1.300E+03, 0.000E+00, 6.600E-01, 0.000E+00
 4.001E+01, 2.989E+04, 0.000E+00,-5.146E+03,-2.484E+04,-7.055E+01,-2.072E-01, 0.000E+00, 0.000E+00,-2.192E+02,-1.685E+02, 0.000E+00, 6.600E-01, 0.000E+00
 4.500E+01, 3.145E+04, 0.000E+00,-5.441E+03,-2.346E+04,-7.889E+01,-2.651E-01, 0.000E+00, 0.000E+00, 2.386E+03, 2.469E+03, 0.000E+00, 6.600E-01, 0.000E+00
 5.001E+01, 2.942E+04, 0.000E+00,-5.128E+03,-2.727E+04,-6.631E+01,-2.977E-01, 0.000E+00, 0.000E+00,-3.122E+03,-3.041E+03, 0.000E+00, 6.600E-01, 0.000E+00
 5.500E+01, 2.914E+04, 0.000E+00,-5.122E+03,-2.396E+04,-4.869E+01,-1.959E-01, 0.000E+00, 0.000E+00,-1.027E+02, 8.915E+00, 0.000E+00, 6.600E-01, 0.000E+00
 6.001E+01, 3.115E+04, 0.000E+00,-5.374E+03,-2.537E+04,-5.618E+01,-2.318E-01, 0.000E+00, 0.000E+00, 2.779E+02, 3.498E+02, 0.000E+00, 6.600E-01, 0.000E+00
 6.500E+01, 2.878E+04, 0.000E+00,-5.023E+03,-2.280E+04,-6.813E+01,-1.970E-01, 0.000E+00, 0.000E+00, 7.883E+02, 8.945E+02, 0.000E+00, 6.600E-01, 0.000E+00
 7.000E+01, 3.035E+04, 0.000E+00,-5.334E+03,-2.482E+04,-7.996E+01,-2.065E-01, 0.000E+00, 0.000E+00, 4.586E+01, 1.226E+02, 0.000E+00, 6.600E-01, 0.000E+00
 7.501E+01, 3.149E+04, 0.000E+00,-5.431E+03,-2.538E+04,-8.022E+01,-2.463E-01, 0.000E+00, 0.000E+00, 5.132E+02, 5.964E+02, 0.000E+00, 6.600E-01, 0.000E+00
 8.001E+01, 2.918E+04, 0.000E+00,-5.108E+03,-2.482E+04,-1.165E+02,-2.017E-01, 0.000E+00, 0.000E+00,-9.167E+02,-8.621E+02, 0.000E+00, 6.600E-01, 0.000E+00
 8.501E+01, 3.079E+04, 0.000E+00,-5.374E+03,-2.548E+04,-6.363E+01,-1.951E-01, 0.000E+00, 0.000E+00,-2.237E+02,-1.292E+02, 0.000E+00, 6.600E-01, 0.000E+00
 9.000E+01, 3.170E+04, 0.000E+00,-5.510E+03,-2.353E+04,-4.700E+01,-2.372E-01, 0.000E+00, 0.000E+00, 2.510E+03, 2.612E+03, 0.000E+00, 6.600E-01, 0.000E+00
 9.500E+01, 2.904E+04, 0.000E+00,-5.023E+03,-2.596E+04,-9.494E+01,-2.604E-01, 0.000E+00, 0.000E+00,-2.102E+03,-2.038E+03, 0.000E+00, 6.600E-01, 0.000E+00
 9.700E+01, 3.068E+04, 0.000E+00,-5.349E+03,-2.275E+04,-6.480E+01,-2.050E-01, 0.000E+00, 0.000E+00, 2.429E+03, 2.515E+03, 0.000E+00, 6.600E-01, 0.000E+00
