s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.716E-12, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.716E-12, 0.000E+00, 0.000E+00, 0.000E+00
 5.026E+00, 1.454E+05, 0.000E+00,-5.082E+04, 1.466E+03,-1.166E+01,-9.808E-01, 0.000E+00, 0.000E+00, 9.460E+04, 9.606E+04, 0.000E+00, 5.824E+00, 0.000E+00
 1.002E+01, 2.775E+05, 0.000E+00,-5.153E+04,-7.403E+04,-1.788E+02,-1.358E-01, 0.000E+00, 0.000E+00, 1.506E+05, 1.518E+05, 0.000E+00, 6.600E+00, 0.000E+00
 1.502E+01, 3.167E+05, 0.000E+00,-3.471E+04,-2.432E+05,-9.392E+02,-2.895E-01, 0.000E+00, 0.000E+00, 3.654E+04, 3.786E+04, 0.000E+00, 6.600E+00, 0.000E+00
 2.002E+01, 3.203E+05, 0.000E+00,-2.977E+04,-2.926E+05,-6.007E+02,-5.678E-01, 0.000E+00, 0.000E+00,-4.371E+03,-2.692E+03, 0.000E+00, 6.600E+00, 0.000E+00
 2.503E+01, 2.987E+05, 0.000E+00,-2.772E+04,-2.833E+05,-4.615E+02,-5.670E-01, 0.000E+00, 0.000E+00,-1.492E+04,-1.273E+04, 0.000E+00, 6.600E+00, 0.000E+00
 3.003E+01, 2.891E+05, 0.000E+00,-2.897E+04,-2.634E+05,-3.382E+02,-3.251E-01, 0.000E+00, 0.000E+00,-6.015E+03,-3.593E+03, 0.000E+00, 6.600E+00, 0.000E+00
 3.502E+01, 2.977E+05, 0.000E+00,-3.182E+04,-2.584E+05,-3.563E+02,-3.555E-01, 0.000E+00, 0.000E+00, 4.892E+03, 7.092E+03, 0.000E+00, 6.600E+00, 0.000E+00
 4.002E+01, 3.216E+05, 0.000E+00,-3.268E+04,-2.751E+05,-5.046E+02,-5.760E-01, 0.000E+00, 0.000E+00, 1.158E+04, 1.340E+04, 0.000E+00, 6.600E+00, 0.000E+00
 4.501E+01, 2.938E+05, 0.000E+00,-2.865E+04,-2.831E+05,-5.930E+02,-4.943E-01, 0.000E+00, 0.000E+00,-2.071E+04,-1.859E+04, 0.000E+00, 6.600E+00, 0.000E+00
 5.004E+01, 3.033E+05, 0.000E+00,-2.975E+04,-2.635E+05,-6.679E+02,-6.102E-01, 0.000E+00, 0.000E+00, 7.403E+03, 9.398E+03, 0.000E+00, 6.600E+00, 0.000E+00
 5.503E+01, 3.031E+05, 0.000E+00,-2.727E+04,-2.779E+05,-6.995E+02,-6.545E-01, 0.000E+00, 0.000E+00,-4.656E+03,-2.774E+03, 0.000E+00, 6.600E+00, 0.000E+00
 6.002E+01, 2.968E+05, 0.000E+00,-3.015E+04,-2.638E+05,-6.512E+02,-5.940E-01, 0.000E+00, 0.000E+00, 9.027E+01, 2.251E+03, 0.000E+00, 6.600E+00, 0.000E+00
 6.502E+01, 3.155E+05, 0.000E+00,-3.116E+04,-2.706E+05,-7.520E+02,-7.208E-01, 0.000E+00, 0.000E+00, 1.116E+04, 1.295E+04, 0.000E+00, 6.600E+00, 0.000E+00
 7.003E+01, 2.880E+05, 0.000E+00,-2.755E+04,-2.543E+05,-8.160E+02,-5.497E-01, 0.000E+00, 0.000E+00, 3.337E+03, 5.322E+03, 0.000E+00, 6.600E+00, 0.000E+00
 7.500E+01, 3.059E+05, 0.000E+00,-3.234E+04,-2.734E+05,-7.687E+02,-5.697E-01, 0.000E+00, 0.000E+00,-2.387E+03,-5.734E+02, 0.000E+00, 6.600E+00, 0.000E+00
 8.001E+01, 3.199E+05, 0.000E+00,-3.952E+04,-2.711E+05,-7.995E+02,-5.804E-01, 0.000E+00, 0.000E+00, 5.874E+03, 8.463E+03, 0.000E+00, 6.600E+00, 0.000E+00
 8.503E+01, 2.945E+05, 0.000E+00,-2.500E+04,-2.789E+05,-9.855E+02,-5.846E-01, 0.000E+00, 0.000E+00,-1.190E+04,-1.041E+04, 0.000E+00, 6.600E+00, 0.000E+00
 9.003E+01, 3.029E+05, 0.000E+00,-2.886E+04,-2.660E+05,-9.431E+02,-6.073E-01, 0.000E+00, 0.000E+00, 5.415E+03, 7.110E+03, 0.000E+00, 6.600E+00, 0.000E+00
 9.501E+01, 2.715E+05, 0.000E+00,-2.357E+04,-2.629E+05,-9.056E+02,-3.060E-01, 0.000E+00, 0.000E+00,-1.772E+04,-1.592E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.000E+02, 3.448E+05, 0.000E+00,-3.760E+04,-2.640E+05,-9.101E+02,-5.735E-01, 0.000E+00, 0.000E+00, 4.052E+04, 4.227E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.050E+02, 2.884E+05, 0.000E+00,-2.768E+04,-2.729E+05,-8.989E+02,-2.272E-01, 0.000E+00, 0.000E+00,-1.566E+04,-1.304E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.100E+02, 3.095E+05, 0.000E+00,-3.342E+04,-2.798E+05,-8.979E+02,-8.374E-01, 0.000E+00, 0.000E+00,-6.259E+03,-4.611E+03, 0.000E+00, 6.600E+00, 0.000E+00
 1.150E+02, 3.002E+05, 0.000E+00,-3.683E+04,-2.522E+05,-7.612E+02,-5.881E-01, 0.000E+00, 0.000E+00, 7.610E+03, 1.036E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.200E+02, 2.904E+05, 0.000E+00,-2.674E+04,-2.664E+05,-8.728E+02,-3.718E-01, 0.000E+00, 0.000E+00,-5.318E+03,-3.694E+03, 0.000E+00, 6.600E+00, 0.000E+00
