s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-2.016E-16,-6.661E-19, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.022E-16, 0.000E+00, 0.000E+00, 0.000E+00
 5.010E+00, 1.325E+02, 0.000E+00,-4.335E+01,-5.348E+01,-1.102E+00,-8.412E-03, 0.000E+00, 0.000E+00, 3.360E+01, 3.454E+01, 0.000E+00, 2.864E-03, 0.000E+00
 1.000E+01, 1.513E+02, 0.000E+00,-4.235E+01,-1.073E+02,-9.691E-01,-9.829E-03, 0.000E+00, 0.000E+00, 7.519E-01, 7.244E-01, 0.000E+00, 3.300E-03, 0.000E+00
 1.501E+01, 1.515E+02, 0.000E+00,-4.245E+01,-1.080E+02,-1.110E+00,-9.843E-03, 0.000E+00, 0.000E+00,-3.448E-02,-4.885E-02, 0.000E+00, 3.300E-03, 0.000E+00
 2.001E+01, 1.512E+02, 0.000E+00,-4.221E+01,-1.069E+02,-1.156E+00,-9.839E-03, 0.000E+00, 0.000E+00, 9.497E-01, 8.336E-01, 0.000E+00, 3.300E-03, 0.000E+00
 2.500E+01, 1.514E+02, 0.000E+00,-4.234E+01,-1.071E+02,-1.058E+00,-9.855E-03, 0.000E+00, 0.000E+00, 8.597E-01, 8.925E-01, 0.000E+00, 3.300E-03, 0.000E+00
 3.001E+01, 1.514E+02, 0.000E+00,-4.251E+01,-1.074E+02,-1.100E+00,-9.860E-03, 0.000E+00, 0.000E+00, 4.263E-01, 3.569E-01, 0.000E+00, 3.300E-03, 0.000E+00
 3.400E+01, 1.514E+02, 0.000E+00,-4.263E+01,-1.080E+02,-1.291E+00,-9.861E-03, 0.000E+00, 0.000E+00,-4.445E-01,-5.497E-01, 0.000E+00, 3.300E-03, 0.000E+00
