s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.326E-13,-1.421E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.326E-13, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 1.727E+04, 0.000E+00,-5.915E+03, 1.294E+02,-1.681E+00,-6.096E-02, 0.000E+00, 0.000E+00, 1.119E+04, 1.149E+04, 0.000E+00, 5.756E-01, 0.000E+00
 1.000E+01, 3.112E+04, 0.000E+00,-5.977E+03,-1.940E+04,-2.266E+01,-2.355E-02, 0.000E+00, 0.000E+00, 5.669E+03, 5.717E+03, 0.000E+00, 6.600E-01, 0.000E+00
 1.501E+01, 3.162E+04, 0.000E+00,-5.701E+03,-2.550E+04,-5.493E+01,-5.673E-02, 0.000E+00, 0.000E+00, 3.271E+02, 3.680E+02, 0.000E+00, 6.600E-01, 0.000E+00
 2.001E+01, 2.920E+04, 0.000E+00,-5.283E+03,-2.482E+04,-4.561E+01,-4.884E-02, 0.000E+00, 0.000E+00,-1.047E+03,-9.496E+02, 0.000E+00, 6.600E-01, 0.000E+00
 2.502E+01, 3.004E+04, 0.000E+00,-5.356E+03,-2.558E+04,-4.258E+01,-6.068E-02, 0.000E+00, 0.000E+00,-9.814E+02,-9.383E+02, 0.000E+00, 6.600E-01, 0.000E+00
 3.002E+01, 3.063E+04, 0.000E+00,-5.587E+03,-2.456E+04,-5.813E+01,-5.245E-02, 0.000E+00, 0.000E+00, 3.483E+02, 4.244E+02, 0.000E+00, 6.600E-01, 0.000E+00
 3.502E+01, 3.070E+04, 0.000E+00,-5.647E+03,-2.501E+04,-5.743E+01,-7.011E-02, 0.000E+00, 0.000E+00,-6.785E+01,-2.080E+01, 0.000E+00, 6.600E-01, 0.000E+00
 4.003E+01, 2.998E+04, 0.000E+00,-5.369E+03,-2.430E+04,-6.134E+01,-6.491E-02, 0.000E+00, 0.000E+00, 1.805E+02, 2.491E+02, 0.000E+00, 6.600E-01, 0.000E+00
 4.501E+01, 3.013E+04, 0.000E+00,-5.647E+03,-2.421E+04,-7.807E+01,-6.156E-02, 0.000E+00, 0.000E+00, 1.218E+02, 1.898E+02, 0.000E+00, 6.600E-01, 0.000E+00
 5.001E+01, 3.062E+04, 0.000E+00,-5.619E+03,-2.370E+04,-8.221E+01,-5.040E-02, 0.000E+00, 0.000E+00, 1.142E+03, 1.215E+03, 0.000E+00, 6.600E-01, 0.000E+00
 5.502E+01, 3.014E+04, 0.000E+00,-5.424E+03,-2.501E+04,-8.936E+01,-5.827E-02, 0.000E+00, 0.000E+00,-4.262E+02,-3.829E+02, 0.000E+00, 6.600E-01, 0.000E+00
 6.000E+01, 3.019E+04, 0.000E+00,-5.461E+03,-2.460E+04,-8.748E+01,-4.874E-02, 0.000E+00, 0.000E+00,-1.572E+01, 3.903E+01, 0.000E+00, 6.600E-01, 0.000E+00
 6.502E+01, 3.035E+04, 0.000E+00,-5.533E+03,-2.425E+04,-8.346E+01,-9.047E-02, 0.000E+00, 0.000E+00, 4.278E+02, 4.792E+02, 0.000E+00, 6.600E-01, 0.000E+00
 7.000E+01, 2.992E+04, 0.000E+00,-5.661E+03,-2.429E+04,-9.998E+01,-3.520E-02, 0.000E+00, 0.000E+00,-2.132E+02,-1.276E+02, 0.000E+00, 6.600E-01, 0.000E+00
 7.500E+01, 3.161E+04, 0.000E+00,-5.815E+03,-2.391E+04,-1.380E+02,-8.891E-02, 0.000E+00, 0.000E+00, 1.692E+03, 1.747E+03, 0.000E+00, 6.600E-01, 0.000E+00
 8.000E+01, 2.766E+04, 0.000E+00,-4.924E+03,-2.480E+04,-1.110E+02,-5.496E-02, 0.000E+00, 0.000E+00,-2.240E+03,-2.175E+03, 0.000E+00, 6.600E-01, 0.000E+00
 8.500E+01, 3.212E+04, 0.000E+00,-6.136E+03,-2.492E+04,-9.551E+01,-5.893E-02, 0.000E+00, 0.000E+00, 9.240E+02, 9.683E+02, 0.000E+00, 6.600E-01, 0.000E+00
 9.002E+01, 2.992E+04, 0.000E+00,-5.532E+03,-2.491E+04,-9.255E+01,-7.233E-02, 0.000E+00, 0.000E+00,-6.882E+02,-6.129E+02, 0.000E+00, 6.600E-01, 0.000E+00
 9.502E+01, 2.937E+04, 0.000E+00,-5.342E+03,-2.514E+04,-8.908E+01,-5.619E-02, 0.000E+00, 0.000E+00,-1.243E+03,-1.208E+03, 0.000E+00, 6.600E-01, 0.000E+00
 9.700E+01, 3.018E+04, 0.000E+00,-5.767E+03,-2.250E+04,-8.981E+01,-3.880E-02, 0.000E+00, 0.000E+00, 1.726E+03, 1.820E+03, 0.000E+00, 6.600E-01, 0.000E+00
