s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.550E-11, 2.028E-05, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.028E-05, 0.000E+00, 0.000E+00, 0.000E+00
 5.020E+00, 1.121E+06, 0.000E+00,-3.511E+05, 9.766E+03,-4.032E+01,-8.921E-01, 0.000E+00, 0.000E+00, 7.474E+05, 7.801E+05, 0.000E+00, 1.435E+02, 0.000E+00
 1.000E+01, 7.920E+06, 0.000E+00,-1.875E+06, 9.272E+04,-6.787E+01,-5.249E-01, 0.000E+00, 0.000E+00, 6.089E+06, 6.139E+06, 0.000E+00, 1.650E+02, 0.000E+00
 1.501E+01, 7.646E+06, 0.000E+00,-7.116E+05,-7.570E+05,-1.049E+02,-5.081E-01, 0.000E+00, 0.000E+00, 6.083E+06, 6.177E+06, 0.000E+00, 1.650E+02, 0.000E+00
 2.001E+01, 7.890E+06, 0.000E+00,-8.093E+05,-8.205E+06,-9.161E+04,-5.337E-01, 0.000E+00, 0.000E+00,-1.304E+06,-1.216E+06, 0.000E+00, 1.650E+02, 0.000E+00
 2.501E+01, 7.851E+06, 0.000E+00,-8.673E+05,-7.220E+06,-1.332E+04,-5.939E-01, 0.000E+00, 0.000E+00,-3.853E+05,-2.499E+05, 0.000E+00, 1.650E+02, 0.000E+00
 3.001E+01, 7.419E+06, 0.000E+00,-9.018E+05,-6.718E+06,-1.091E+04,-5.938E-01, 0.000E+00, 0.000E+00,-3.594E+05,-2.112E+05, 0.000E+00, 1.650E+02, 0.000E+00
 3.501E+01, 7.853E+06, 0.000E+00,-9.381E+05,-6.407E+06,-1.009E+04,-6.049E-01, 0.000E+00, 0.000E+00, 3.489E+05, 4.982E+05, 0.000E+00, 1.650E+02, 0.000E+00
 4.000E+01, 7.496E+06, 0.000E+00,-8.812E+05,-6.570E+06,-6.564E+03,-6.026E-01, 0.000E+00, 0.000E+00,-1.193E+05, 3.799E+04, 0.000E+00, 1.650E+02, 0.000E+00
 4.501E+01, 7.551E+06, 0.000E+00,-9.788E+05,-6.562E+06,-7.113E+03,-6.508E-01, 0.000E+00, 0.000E+00,-1.468E+05, 3.711E+03, 0.000E+00, 1.650E+02, 0.000E+00
