s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00, 6.328E-15,-2.888E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.888E-09, 0.000E+00, 0.000E+00, 0.000E+00
 5.002E+00, 1.186E+03, 0.000E+00,-3.134E+02,-3.575E+02,-4.331E+00,-5.123E-02, 0.000E+00, 0.000E+00, 5.077E+02, 5.105E+02, 0.000E+00, 2.850E-02, 0.000E+00
 1.000E+01, 1.501E+03, 0.000E+00,-3.758E+02,-1.198E+03,-4.995E+00,-6.103E-02, 0.000E+00, 0.000E+00,-7.991E+01,-7.848E+01, 0.000E+00, 3.300E-02, 0.000E+00
 1.500E+01, 1.510E+03, 0.000E+00,-3.786E+02,-1.146E+03,-3.695E+00,-6.151E-02, 0.000E+00, 0.000E+00,-2.049E+01,-1.830E+01, 0.000E+00, 3.300E-02, 0.000E+00
 2.000E+01, 1.520E+03, 0.000E+00,-3.820E+02,-1.110E+03,-4.669E+00,-6.109E-02, 0.000E+00, 0.000E+00, 2.168E+01, 2.303E+01, 0.000E+00, 3.300E-02, 0.000E+00
 2.500E+01, 1.510E+03, 0.000E+00,-3.801E+02,-1.088E+03,-4.567E+00,-6.090E-02, 0.000E+00, 0.000E+00, 3.539E+01, 3.692E+01, 0.000E+00, 3.300E-02, 0.000E+00
 3.000E+01, 1.505E+03, 0.000E+00,-3.788E+02,-1.133E+03,-4.010E+00,-6.111E-02, 0.000E+00, 0.000E+00,-1.299E+01,-1.096E+01, 0.000E+00, 3.300E-02, 0.000E+00
 3.500E+01, 1.526E+03, 0.000E+00,-3.836E+02,-1.110E+03,-4.145E+00,-6.101E-02, 0.000E+00, 0.000E+00, 2.652E+01, 2.861E+01, 0.000E+00, 3.300E-02, 0.000E+00
 4.000E+01, 1.507E+03, 0.000E+00,-3.786E+02,-1.173E+03,-4.809E+00,-6.136E-02, 0.000E+00, 0.000E+00,-5.104E+01,-4.966E+01, 0.000E+00, 3.300E-02, 0.000E+00
 4.500E+01, 1.504E+03, 0.000E+00,-3.772E+02,-1.120E+03,-4.590E+00,-6.104E-02, 0.000E+00, 0.000E+00, 1.044E+00, 2.623E+00, 0.000E+00, 3.300E-02, 0.000E+00
 5.000E+01, 1.509E+03, 0.000E+00,-3.788E+02,-1.121E+03,-4.548E+00,-6.121E-02, 0.000E+00, 0.000E+00, 2.715E+00, 4.452E+00, 0.000E+00, 3.300E-02, 0.000E+00
 5.400E+01, 1.538E+03, 0.000E+00,-3.859E+02,-1.124E+03,-4.883E+00,-6.118E-02, 0.000E+00, 0.000E+00, 2.212E+01, 2.354E+01, 0.000E+00, 3.300E-02, 0.000E+00
