s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-6.695E-17,-1.110E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.806E-17, 0.000E+00, 0.000E+00, 0.000E+00
 5.008E+00, 2.680E+02, 0.000E+00,-8.848E+01,-1.016E+02,-1.330E+00,-1.634E-02, 0.000E+00, 0.000E+00, 7.571E+01, 7.657E+01, 0.000E+00, 5.729E-03, 0.000E+00
 1.001E+01, 3.022E+02, 0.000E+00,-8.318E+01,-2.141E+02,-1.665E+00,-1.910E-02, 0.000E+00, 0.000E+00, 3.478E+00, 3.282E+00, 0.000E+00, 6.599E-03, 0.000E+00
 1.501E+01, 3.026E+02, 0.000E+00,-8.361E+01,-2.192E+02,-1.605E+00,-1.902E-02, 0.000E+00, 0.000E+00,-1.805E+00,-1.859E+00, 0.000E+00, 6.599E-03, 0.000E+00
 2.000E+01, 3.028E+02, 0.000E+00,-8.415E+01,-2.194E+02,-2.245E+00,-1.905E-02, 0.000E+00, 0.000E+00,-2.588E+00,-3.091E+00, 0.000E+00, 6.599E-03, 0.000E+00
 2.501E+01, 3.027E+02, 0.000E+00,-8.373E+01,-2.158E+02,-1.854E+00,-1.911E-02, 0.000E+00, 0.000E+00, 1.617E+00, 1.319E+00, 0.000E+00, 6.599E-03, 0.000E+00
 3.000E+01, 3.026E+02, 0.000E+00,-8.302E+01,-2.164E+02,-1.999E+00,-1.908E-02, 0.000E+00, 0.000E+00, 1.465E+00, 1.145E+00, 0.000E+00, 6.599E-03, 0.000E+00
 3.500E+01, 3.025E+02, 0.000E+00,-8.400E+01,-2.195E+02,-2.063E+00,-1.906E-02, 0.000E+00, 0.000E+00,-2.702E+00,-3.049E+00, 0.000E+00, 6.599E-03, 0.000E+00
 3.900E+01, 3.023E+02, 0.000E+00,-8.400E+01,-2.192E+02,-2.226E+00,-1.911E-02, 0.000E+00, 0.000E+00,-2.691E+00,-3.132E+00, 0.000E+00, 6.599E-03, 0.000E+00
