s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.816E-11,-1.137E-16, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.816E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.002E+00, 1.152E+06, 0.000E+00,-5.268E+05, 1.012E+04,-1.067E+02,-1.283E+01, 0.000E+00, 0.000E+00, 6.039E+05, 6.355E+05, 0.000E+00, 5.944E+01, 0.000E+00
 1.004E+01, 2.311E+06, 0.000E+00,-7.708E+05, 2.491E+04,-1.266E+02,-1.533E+00, 0.000E+00, 0.000E+00, 1.560E+06, 1.565E+06, 0.000E+00, 6.600E+01, 0.000E+00
 1.505E+01, 2.841E+06, 0.000E+00,-5.855E+05,-8.158E+05,-1.781E+03,-1.775E+00, 0.000E+00, 0.000E+00, 1.409E+06, 1.438E+06, 0.000E+00, 6.600E+01, 0.000E+00
 2.003E+01, 3.207E+06, 0.000E+00,-2.496E+05,-2.463E+06,-9.390E+03,-4.591E+00, 0.000E+00, 0.000E+00, 4.520E+05, 4.850E+05, 0.000E+00, 6.600E+01, 0.000E+00
 2.505E+01, 3.113E+06, 0.000E+00,-1.859E+04,-2.929E+06,-2.725E+03,-2.919E+00, 0.000E+00, 0.000E+00, 1.274E+05, 1.623E+05, 0.000E+00, 6.600E+01, 0.000E+00
 3.006E+01, 3.115E+06, 0.000E+00,-4.368E+05,-2.669E+06,-2.775E+03,-2.333E+00, 0.000E+00, 0.000E+00,-3.672E+04, 6.070E+03, 0.000E+00, 6.600E+01, 0.000E+00
 3.501E+01, 3.074E+06, 0.000E+00,-2.877E+05,-2.802E+06,-2.155E+03,-2.948E+00, 0.000E+00, 0.000E+00,-6.832E+04,-1.727E+04, 0.000E+00, 6.600E+01, 0.000E+00
 4.001E+01, 3.059E+06, 0.000E+00,-1.521E+05,-2.849E+06,-2.492E+03,-3.818E+00, 0.000E+00, 0.000E+00, 1.534E+04, 5.548E+04, 0.000E+00, 6.600E+01, 0.000E+00
 4.502E+01, 2.987E+06, 0.000E+00,-1.353E+05,-2.925E+06,-1.963E+03,-3.589E+00, 0.000E+00, 0.000E+00,-1.190E+05,-7.498E+04, 0.000E+00, 6.600E+01, 0.000E+00
 5.002E+01, 2.997E+06, 0.000E+00,-2.365E+05,-2.729E+06,-2.024E+03,-4.179E+00, 0.000E+00, 0.000E+00,-2.080E+04, 2.924E+04, 0.000E+00, 6.600E+01, 0.000E+00
 5.505E+01, 2.850E+06, 0.000E+00,-6.371E+04,-2.886E+06,-3.106E+03,-1.968E+00, 0.000E+00, 0.000E+00,-1.483E+05,-1.024E+05, 0.000E+00, 6.600E+01, 0.000E+00
 6.005E+01, 3.314E+06, 0.000E+00,-4.097E+05,-2.632E+06,-2.473E+03,-3.505E+00, 0.000E+00, 0.000E+00, 2.166E+05, 2.695E+05, 0.000E+00, 6.600E+01, 0.000E+00
 6.503E+01, 3.124E+06, 0.000E+00,-1.076E+05,-2.950E+06,-2.573E+03,-3.480E+00, 0.000E+00, 0.000E+00, 2.540E+04, 6.349E+04, 0.000E+00, 6.600E+01, 0.000E+00
 7.004E+01, 3.036E+06, 0.000E+00,-1.491E+05,-2.882E+06,-2.520E+03,-5.808E+00, 0.000E+00, 0.000E+00,-4.210E+04, 2.344E+03, 0.000E+00, 6.600E+01, 0.000E+00
 7.503E+01, 3.080E+06, 0.000E+00,-2.834E+05,-2.734E+06,-3.142E+03,-3.083E+00, 0.000E+00, 0.000E+00, 6.155E+03, 5.969E+04, 0.000E+00, 6.600E+01, 0.000E+00
 8.002E+01, 3.052E+06, 0.000E+00,-1.653E+05,-2.904E+06,-3.153E+03,-5.365E+00, 0.000E+00, 0.000E+00,-6.377E+04,-2.070E+04, 0.000E+00, 6.600E+01, 0.000E+00
 8.502E+01, 2.658E+06, 0.000E+00,-3.930E+04,-2.628E+06,-3.252E+03,-3.558E+00, 0.000E+00, 0.000E+00,-6.333E+04,-1.347E+04, 0.000E+00, 6.600E+01, 0.000E+00
 9.001E+01, 2.917E+06, 0.000E+00,-1.735E+05,-2.603E+06,-3.655E+03,-2.739E+00, 0.000E+00, 0.000E+00, 9.515E+04, 1.375E+05, 0.000E+00, 6.600E+01, 0.000E+00
 9.504E+01, 3.206E+06, 0.000E+00,-3.343E+05,-2.746E+06,-2.851E+03,-4.316E+00, 0.000E+00, 0.000E+00, 7.339E+04, 1.231E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.000E+02, 3.030E+06, 0.000E+00,-1.393E+05,-2.801E+06,-3.564E+03,-5.164E+00, 0.000E+00, 0.000E+00, 4.523E+04, 8.561E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.051E+02, 2.968E+06, 0.000E+00,-2.602E+05,-2.660E+06,-4.374E+03,-4.546E+00, 0.000E+00, 0.000E+00,-1.002E+04, 4.314E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.100E+02, 3.157E+06, 0.000E+00,-2.791E+05,-2.858E+06,-3.775E+03,-5.770E+00, 0.000E+00, 0.000E+00,-2.511E+04, 1.573E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.150E+02, 3.039E+06, 0.000E+00,-1.426E+05,-2.980E+06,-4.109E+03,-8.558E+00, 0.000E+00, 0.000E+00,-1.356E+05,-8.804E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.200E+02, 3.108E+06, 0.000E+00,-1.273E+05,-2.899E+06,-3.641E+03,-9.893E+00, 0.000E+00, 0.000E+00, 3.843E+04, 7.836E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.250E+02, 2.922E+06, 0.000E+00,-1.586E+05,-2.702E+06,-3.866E+03,-7.491E+00, 0.000E+00, 0.000E+00, 1.138E+04, 5.755E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.300E+02, 2.901E+06, 0.000E+00,-2.468E+05,-2.706E+06,-4.988E+03,-4.758E+00, 0.000E+00, 0.000E+00,-1.038E+05,-5.707E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.350E+02, 3.284E+06, 0.000E+00,-3.575E+05,-2.703E+06,-3.933E+03,-6.951E+00, 0.000E+00, 0.000E+00, 1.736E+05, 2.191E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.400E+02, 2.922E+06, 0.000E+00,-6.486E+04,-2.895E+06,-4.076E+03,-5.964E+00, 0.000E+00, 0.000E+00,-8.414E+04,-4.151E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.450E+02, 3.133E+06, 0.000E+00,-2.296E+05,-2.743E+06,-5.371E+03,-6.867E+00, 0.000E+00, 0.000E+00, 1.108E+05, 1.546E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.500E+02, 3.053E+06, 0.000E+00,-1.338E+05,-2.844E+06,-4.786E+03,-4.067E+00, 0.000E+00, 0.000E+00, 2.576E+04, 7.019E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.550E+02, 2.978E+06, 0.000E+00,-8.391E+04,-2.800E+06,-5.160E+03,-5.091E+00, 0.000E+00, 0.000E+00, 4.566E+04, 8.912E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.600E+02, 3.087E+06, 0.000E+00,-2.250E+05,-2.920E+06,-5.260E+03,-4.643E+00, 0.000E+00, 0.000E+00,-1.095E+05,-6.323E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.651E+02, 3.127E+06, 0.000E+00,-2.524E+05,-2.795E+06,-4.497E+03,-7.199E+00, 0.000E+00, 0.000E+00, 3.049E+04, 7.487E+04, 0.000E+00, 6.600E+01, 0.000E+00
