s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00, 4.960E-12, 2.951E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.951E-06, 0.000E+00, 0.000E+00, 0.000E+00
 5.001E+00, 4.224E+05, 0.000E+00,-1.121E+05, 4.342E+03,-9.776E+00,-1.522E-01, 0.000E+00, 0.000E+00, 3.075E+05, 3.146E+05, 0.000E+00, 2.860E+01, 0.000E+00
 1.001E+01, 1.632E+06, 0.000E+00,-1.936E+05, 2.189E+04,-2.517E+01,-1.010E-01, 0.000E+00, 0.000E+00, 1.450E+06, 1.461E+06, 0.000E+00, 3.300E+01, 0.000E+00
 1.501E+01, 1.626E+06, 0.000E+00,-1.113E+05,-1.665E+06,-9.357E+03,-1.129E-01, 0.000E+00, 0.000E+00,-1.701E+05,-1.600E+05, 0.000E+00, 3.300E+01, 0.000E+00
 2.000E+01, 1.538E+06, 0.000E+00,-1.178E+05,-1.273E+06,-3.495E+03,-1.168E-01, 0.000E+00, 0.000E+00, 1.287E+05, 1.441E+05, 0.000E+00, 3.300E+01, 0.000E+00
 2.501E+01, 1.517E+06, 0.000E+00,-1.286E+05,-1.387E+06,-2.885E+03,-1.190E-01, 0.000E+00, 0.000E+00,-1.987E+04,-1.874E+03, 0.000E+00, 3.300E+01, 0.000E+00
 3.000E+01, 1.494E+06, 0.000E+00,-1.339E+05,-1.363E+06,-2.124E+03,-1.184E-01, 0.000E+00, 0.000E+00,-2.388E+04,-4.895E+03, 0.000E+00, 3.300E+01, 0.000E+00
 3.501E+01, 1.511E+06, 0.000E+00,-1.233E+05,-1.352E+06,-2.379E+03,-1.197E-01, 0.000E+00, 0.000E+00, 1.299E+04, 3.279E+04, 0.000E+00, 3.300E+01, 0.000E+00
 4.000E+01, 1.516E+06, 0.000E+00,-1.281E+05,-1.327E+06,-2.171E+03,-1.203E-01, 0.000E+00, 0.000E+00, 3.969E+04, 5.859E+04, 0.000E+00, 3.300E+01, 0.000E+00
 4.501E+01, 1.498E+06, 0.000E+00,-1.269E+05,-1.418E+06,-2.303E+03,-1.178E-01, 0.000E+00, 0.000E+00,-6.931E+04,-4.964E+04, 0.000E+00, 3.300E+01, 0.000E+00
 5.001E+01, 1.522E+06, 0.000E+00,-1.283E+05,-1.404E+06,-1.853E+03,-1.203E-01, 0.000E+00, 0.000E+00,-3.184E+04,-1.272E+04, 0.000E+00, 3.300E+01, 0.000E+00
 5.501E+01, 1.515E+06, 0.000E+00,-1.295E+05,-1.292E+06,-1.383E+03,-1.196E-01, 0.000E+00, 0.000E+00, 7.292E+04, 9.280E+04, 0.000E+00, 3.300E+01, 0.000E+00
 6.001E+01, 1.525E+06, 0.000E+00,-1.231E+05,-1.363E+06,-2.363E+03,-1.185E-01, 0.000E+00, 0.000E+00, 1.746E+04, 3.654E+04, 0.000E+00, 3.300E+01, 0.000E+00
 6.501E+01, 1.507E+06, 0.000E+00,-1.274E+05,-1.424E+06,-1.596E+03,-1.169E-01, 0.000E+00, 0.000E+00,-6.566E+04,-4.568E+04, 0.000E+00, 3.300E+01, 0.000E+00
 7.000E+01, 1.511E+06, 0.000E+00,-1.218E+05,-1.425E+06,-2.120E+03,-1.197E-01, 0.000E+00, 0.000E+00,-5.659E+04,-3.751E+04, 0.000E+00, 3.300E+01, 0.000E+00
 7.501E+01, 1.494E+06, 0.000E+00,-1.160E+05,-1.301E+06,-1.593E+03,-1.215E-01, 0.000E+00, 0.000E+00, 5.726E+04, 7.590E+04, 0.000E+00, 3.300E+01, 0.000E+00
 8.000E+01, 1.539E+06, 0.000E+00,-1.209E+05,-1.457E+06,-2.046E+03,-1.218E-01, 0.000E+00, 0.000E+00,-5.915E+04,-4.068E+04, 0.000E+00, 3.300E+01, 0.000E+00
 8.501E+01, 1.488E+06, 0.000E+00,-1.267E+05,-1.333E+06,-2.019E+03,-1.201E-01, 0.000E+00, 0.000E+00, 6.530E+03, 2.588E+04, 0.000E+00, 3.300E+01, 0.000E+00
 9.000E+01, 1.533E+06, 0.000E+00,-1.282E+05,-1.301E+06,-1.586E+03,-1.221E-01, 0.000E+00, 0.000E+00, 8.264E+04, 1.015E+05, 0.000E+00, 3.300E+01, 0.000E+00
 9.501E+01, 1.510E+06, 0.000E+00,-1.127E+05,-1.461E+06,-2.544E+03,-1.202E-01, 0.000E+00, 0.000E+00,-8.430E+04,-6.665E+04, 0.000E+00, 3.300E+01, 0.000E+00
