s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-7.352E-11, 2.274E-16, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.352E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.001E+00, 2.701E+06, 0.000E+00,-1.178E+06, 2.255E+04,-9.467E+01,-1.429E+01, 0.000E+00, 0.000E+00, 1.510E+06, 1.546E+06, 0.000E+00, 2.923E+02, 0.000E+00
 1.003E+01, 1.580E+07, 0.000E+00,-6.677E+06, 1.450E+05,-2.294E+02,-2.145E+01, 0.000E+00, 0.000E+00, 9.102E+06, 9.265E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.500E+01, 1.465E+07, 0.000E+00,-2.598E+06, 1.962E+05,-2.694E+02,-2.780E+01, 0.000E+00, 0.000E+00, 1.204E+07, 1.225E+07, 0.000E+00, 3.300E+02, 0.000E+00
 2.003E+01, 1.520E+07, 0.000E+00,-1.791E+06,-1.174E+07,-1.284E+05,-2.925E+01, 0.000E+00, 0.000E+00, 1.310E+06, 1.539E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.502E+01, 1.535E+07, 0.000E+00,-1.881E+06,-1.386E+07,-1.882E+04,-2.902E+01, 0.000E+00, 0.000E+00,-7.176E+05,-4.033E+05, 0.000E+00, 3.300E+02, 0.000E+00
 3.002E+01, 1.505E+07, 0.000E+00,-2.101E+06,-1.207E+07,-1.246E+04,-2.886E+01, 0.000E+00, 0.000E+00, 5.360E+05, 8.666E+05, 0.000E+00, 3.300E+02, 0.000E+00
 3.502E+01, 1.508E+07, 0.000E+00,-2.149E+06,-1.234E+07,-1.516E+04,-2.874E+01, 0.000E+00, 0.000E+00, 2.332E+05, 5.768E+05, 0.000E+00, 3.300E+02, 0.000E+00
 4.000E+01, 1.518E+07, 0.000E+00,-2.161E+06,-1.201E+07,-1.403E+04,-2.812E+01, 0.000E+00, 0.000E+00, 6.455E+05, 9.962E+05, 0.000E+00, 3.300E+02, 0.000E+00
 4.501E+01, 1.507E+07, 0.000E+00,-2.215E+06,-1.170E+07,-3.150E+04,-2.900E+01, 0.000E+00, 0.000E+00, 7.564E+05, 1.127E+06, 0.000E+00, 3.300E+02, 0.000E+00
 5.001E+01, 1.514E+07, 0.000E+00,-2.046E+06,-1.478E+07,-4.360E+04,-2.874E+01, 0.000E+00, 0.000E+00,-2.078E+06,-1.727E+06, 0.000E+00, 3.300E+02, 0.000E+00
 5.503E+01, 1.525E+07, 0.000E+00,-2.220E+06,-1.109E+07,-2.184E+04,-2.644E+01, 0.000E+00, 0.000E+00, 1.549E+06, 1.920E+06, 0.000E+00, 3.300E+02, 0.000E+00
 6.001E+01, 1.489E+07, 0.000E+00,-2.011E+06,-1.363E+07,-1.968E+04,-2.919E+01, 0.000E+00, 0.000E+00,-1.134E+06,-7.691E+05, 0.000E+00, 3.300E+02, 0.000E+00
 6.503E+01, 1.564E+07, 0.000E+00,-2.226E+06,-1.290E+07,-1.128E+04,-2.441E+01, 0.000E+00, 0.000E+00, 1.408E+05, 5.023E+05, 0.000E+00, 3.300E+02, 0.000E+00
 7.003E+01, 1.485E+07, 0.000E+00,-2.147E+06,-1.206E+07,-1.196E+04,-2.382E+01, 0.000E+00, 0.000E+00, 2.626E+05, 6.312E+05, 0.000E+00, 3.300E+02, 0.000E+00
 7.500E+01, 1.527E+07, 0.000E+00,-2.403E+06,-1.169E+07,-1.042E+04,-2.289E+01, 0.000E+00, 0.000E+00, 7.791E+05, 1.164E+06, 0.000E+00, 3.300E+02, 0.000E+00
 8.002E+01, 1.504E+07, 0.000E+00,-1.603E+06,-1.468E+07,-1.673E+04,-2.341E+01, 0.000E+00, 0.000E+00,-1.621E+06,-1.255E+06, 0.000E+00, 3.300E+02, 0.000E+00
 8.501E+01, 1.512E+07, 0.000E+00,-2.112E+06,-1.197E+07,-1.681E+04,-2.661E+01, 0.000E+00, 0.000E+00, 6.559E+05, 1.024E+06, 0.000E+00, 3.300E+02, 0.000E+00
 9.001E+01, 1.507E+07, 0.000E+00,-2.099E+06,-1.250E+07,-2.128E+04,-2.745E+01, 0.000E+00, 0.000E+00, 1.050E+05, 4.486E+05, 0.000E+00, 3.300E+02, 0.000E+00
 9.502E+01, 1.508E+07, 0.000E+00,-2.391E+06,-1.084E+07,-2.370E+04,-2.591E+01, 0.000E+00, 0.000E+00, 1.458E+06, 1.832E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.000E+02, 1.532E+07, 0.000E+00,-2.438E+06,-1.359E+07,-2.715E+04,-2.556E+01, 0.000E+00, 0.000E+00,-1.131E+06,-7.419E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.050E+02, 1.530E+07, 0.000E+00,-2.260E+06,-1.318E+07,-2.155E+04,-2.155E+01, 0.000E+00, 0.000E+00,-5.509E+05,-1.648E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.100E+02, 1.486E+07, 0.000E+00,-2.013E+06,-1.188E+07,-1.876E+04,-2.812E+01, 0.000E+00, 0.000E+00, 5.793E+05, 9.427E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.150E+02, 1.514E+07, 0.000E+00,-2.001E+06,-1.211E+07,-2.431E+04,-2.735E+01, 0.000E+00, 0.000E+00, 6.172E+05, 1.002E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.200E+02, 1.553E+07, 0.000E+00,-2.193E+06,-1.267E+07,-1.739E+04,-2.467E+01, 0.000E+00, 0.000E+00, 2.498E+05, 6.515E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.250E+02, 1.495E+07, 0.000E+00,-2.314E+06,-1.167E+07,-3.791E+04,-2.423E+01, 0.000E+00, 0.000E+00, 5.379E+05, 9.209E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.300E+02, 1.499E+07, 0.000E+00,-2.130E+06,-1.250E+07,-2.770E+04,-2.125E+01, 0.000E+00, 0.000E+00,-5.720E+04, 3.303E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.350E+02, 1.513E+07, 0.000E+00,-2.130E+06,-1.304E+07,-3.951E+04,-2.208E+01, 0.000E+00, 0.000E+00,-4.873E+05,-8.103E+04, 0.000E+00, 3.300E+02, 0.000E+00
 1.400E+02, 1.517E+07, 0.000E+00,-2.095E+06,-1.324E+07,-3.412E+04,-2.200E+01, 0.000E+00, 0.000E+00,-5.642E+05,-1.949E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.450E+02, 1.495E+07, 0.000E+00,-1.882E+06,-1.464E+07,-3.934E+04,-2.345E+01, 0.000E+00, 0.000E+00,-1.985E+06,-1.613E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.500E+02, 1.513E+07, 0.000E+00,-2.021E+06,-9.947E+06,-2.308E+04,-2.426E+01, 0.000E+00, 0.000E+00, 2.775E+06, 3.137E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.550E+02, 1.485E+07, 0.000E+00,-2.216E+06,-1.314E+07,-2.961E+04,-2.303E+01, 0.000E+00, 0.000E+00,-9.075E+05,-5.366E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.600E+02, 1.519E+07, 0.000E+00,-1.925E+06,-1.287E+07,-1.872E+04,-2.623E+01, 0.000E+00, 0.000E+00,-1.985E+04, 3.713E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.650E+02, 1.573E+07, 0.000E+00,-2.229E+06,-1.413E+07,-3.134E+04,-2.344E+01, 0.000E+00, 0.000E+00,-1.033E+06,-6.569E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.700E+02, 1.473E+07, 0.000E+00,-2.070E+06,-1.118E+07,-2.461E+04,-2.184E+01, 0.000E+00, 0.000E+00, 1.106E+06, 1.455E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.750E+02, 1.536E+07, 0.000E+00,-2.261E+06,-1.309E+07,-3.075E+04,-2.247E+01, 0.000E+00, 0.000E+00,-4.139E+05,-2.776E+04, 0.000E+00, 3.300E+02, 0.000E+00
 1.800E+02, 1.540E+07, 0.000E+00,-2.315E+06,-1.199E+07,-1.821E+04,-1.854E+01, 0.000E+00, 0.000E+00, 6.899E+05, 1.077E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.850E+02, 1.475E+07, 0.000E+00,-1.709E+06,-1.434E+07,-1.389E+04,-2.038E+01, 0.000E+00, 0.000E+00,-1.701E+06,-1.310E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.900E+02, 1.479E+07, 0.000E+00,-1.629E+06,-1.314E+07,-1.985E+04,-2.304E+01, 0.000E+00, 0.000E+00,-3.321E+05, 6.735E+03, 0.000E+00, 3.300E+02, 0.000E+00
 1.950E+02, 1.526E+07, 0.000E+00,-2.379E+06,-1.211E+07,-2.083E+04,-2.771E+01, 0.000E+00, 0.000E+00, 3.928E+05, 7.484E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.000E+02, 1.507E+07, 0.000E+00,-2.232E+06,-1.050E+07,-8.180E+03,-2.810E+01, 0.000E+00, 0.000E+00, 1.947E+06, 2.330E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.050E+02, 1.511E+07, 0.000E+00,-1.792E+06,-1.326E+07,-3.580E+04,-2.392E+01, 0.000E+00, 0.000E+00,-3.449E+05, 1.745E+04, 0.000E+00, 3.300E+02, 0.000E+00
 2.100E+02, 1.523E+07, 0.000E+00,-1.733E+06,-1.536E+07,-3.878E+04,-2.327E+01, 0.000E+00, 0.000E+00,-2.264E+06,-1.907E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.150E+02, 1.532E+07, 0.000E+00,-1.739E+06,-1.364E+07,-1.647E+04,-2.440E+01, 0.000E+00, 0.000E+00,-4.133E+05,-7.589E+04, 0.000E+00, 3.300E+02, 0.000E+00
 2.200E+02, 1.496E+07, 0.000E+00,-1.956E+06,-1.164E+07,-1.819E+04,-2.632E+01, 0.000E+00, 0.000E+00, 9.909E+05, 1.350E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.250E+02, 1.527E+07, 0.000E+00,-2.170E+06,-9.573E+06,-1.350E+04,-2.721E+01, 0.000E+00, 0.000E+00, 3.153E+06, 3.509E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.300E+02, 1.560E+07, 0.000E+00,-2.525E+06,-1.243E+07,-4.464E+04,-2.298E+01, 0.000E+00, 0.000E+00, 2.019E+05, 5.989E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.350E+02, 1.542E+07, 0.000E+00,-2.404E+06,-1.470E+07,-3.873E+04,-2.092E+01, 0.000E+00, 0.000E+00,-2.116E+06,-1.719E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.400E+02, 1.442E+07, 0.000E+00,-2.181E+06,-1.297E+07,-2.492E+04,-2.272E+01, 0.000E+00, 0.000E+00,-1.142E+06,-7.609E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.450E+02, 1.550E+07, 0.000E+00,-1.989E+06,-1.221E+07,-1.559E+04,-2.053E+01, 0.000E+00, 0.000E+00, 9.110E+05, 1.286E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.500E+02, 1.495E+07, 0.000E+00,-2.158E+06,-9.951E+06,-2.295E+04,-2.116E+01, 0.000E+00, 0.000E+00, 2.428E+06, 2.816E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.550E+02, 1.504E+07, 0.000E+00,-1.939E+06,-1.546E+07,-3.320E+04,-2.070E+01, 0.000E+00, 0.000E+00,-2.757E+06,-2.388E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.600E+02, 1.517E+07, 0.000E+00,-2.293E+06,-1.128E+07,-2.407E+04,-1.781E+01, 0.000E+00, 0.000E+00, 1.188E+06, 1.569E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.650E+02, 1.532E+07, 0.000E+00,-2.042E+06,-1.301E+07,-1.956E+04,-1.673E+01, 0.000E+00, 0.000E+00,-1.484E+05, 2.386E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.700E+02, 1.480E+07, 0.000E+00,-1.964E+06,-1.372E+07,-2.160E+04,-1.322E+01, 0.000E+00, 0.000E+00,-1.283E+06,-9.060E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.750E+02, 1.539E+07, 0.000E+00,-2.072E+06,-1.123E+07,-1.100E+04,-1.372E+01, 0.000E+00, 0.000E+00, 1.711E+06, 2.080E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.800E+02, 1.487E+07, 0.000E+00,-2.203E+06,-1.198E+07,-1.283E+04,-1.345E+01, 0.000E+00, 0.000E+00, 2.711E+05, 6.693E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.850E+02, 1.532E+07, 0.000E+00,-2.005E+06,-1.301E+07,-1.070E+04,-1.435E+01, 0.000E+00, 0.000E+00,-1.148E+05, 2.883E+05, 0.000E+00, 3.300E+02, 0.000E+00
 2.900E+02, 1.488E+07, 0.000E+00,-1.980E+06,-1.436E+07,-2.262E+04,-1.582E+01, 0.000E+00, 0.000E+00,-1.865E+06,-1.484E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.950E+02, 1.506E+07, 0.000E+00,-1.909E+06,-1.143E+07,-1.281E+04,-1.339E+01, 0.000E+00, 0.000E+00, 1.334E+06, 1.706E+06, 0.000E+00, 3.300E+02, 0.000E+00
