s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-5.495E-12, 1.278E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.278E-06, 0.000E+00, 0.000E+00, 0.000E+00
 5.012E+00, 2.631E+05, 0.000E+00,-6.219E+04, 2.848E+03,-5.532E+00,-7.125E-02, 0.000E+00, 0.000E+00, 2.004E+05, 2.038E+05, 0.000E+00, 1.429E+01, 0.000E+00
 1.001E+01, 8.356E+05, 0.000E+00,-7.638E+04,-1.194E+04,-1.989E+01,-5.067E-02, 0.000E+00, 0.000E+00, 7.427E+05, 7.473E+05, 0.000E+00, 1.650E+01, 0.000E+00
 1.500E+01, 7.654E+05, 0.000E+00,-5.433E+04,-8.775E+05,-3.566E+03,-5.148E-02, 0.000E+00, 0.000E+00,-1.752E+05,-1.701E+05, 0.000E+00, 1.650E+01, 0.000E+00
 2.001E+01, 7.908E+05, 0.000E+00,-5.570E+04,-7.354E+05,-1.242E+03,-5.831E-02, 0.000E+00, 0.000E+00,-8.042E+03,-1.547E+03, 0.000E+00, 1.650E+01, 0.000E+00
 2.501E+01, 7.520E+05, 0.000E+00,-6.218E+04,-6.714E+05,-5.613E+02,-5.919E-02, 0.000E+00, 0.000E+00, 9.781E+03, 1.776E+04, 0.000E+00, 1.650E+01, 0.000E+00
 3.000E+01, 7.788E+05, 0.000E+00,-6.021E+04,-6.757E+05,-1.294E+03,-6.444E-02, 0.000E+00, 0.000E+00, 3.374E+04, 4.156E+04, 0.000E+00, 1.650E+01, 0.000E+00
 3.501E+01, 7.473E+05, 0.000E+00,-6.072E+04,-6.997E+05,-1.040E+03,-7.354E-02, 0.000E+00, 0.000E+00,-2.283E+04,-1.419E+04, 0.000E+00, 1.650E+01, 0.000E+00
 4.001E+01, 7.554E+05, 0.000E+00,-6.298E+04,-6.525E+05,-9.855E+02,-7.268E-02, 0.000E+00, 0.000E+00, 3.071E+04, 3.895E+04, 0.000E+00, 1.650E+01, 0.000E+00
 4.501E+01, 7.510E+05, 0.000E+00,-5.992E+04,-6.966E+05,-9.210E+02,-7.538E-02, 0.000E+00, 0.000E+00,-1.504E+04,-6.442E+03, 0.000E+00, 1.650E+01, 0.000E+00
 5.000E+01, 7.661E+05, 0.000E+00,-5.864E+04,-7.688E+05,-8.518E+02,-7.587E-02, 0.000E+00, 0.000E+00,-7.003E+04,-6.220E+04, 0.000E+00, 1.650E+01, 0.000E+00
 5.500E+01, 7.572E+05, 0.000E+00,-5.948E+04,-6.700E+05,-6.849E+02,-7.559E-02, 0.000E+00, 0.000E+00, 1.909E+04, 2.706E+04, 0.000E+00, 1.650E+01, 0.000E+00
 6.001E+01, 7.565E+05, 0.000E+00,-6.128E+04,-6.790E+05,-1.178E+03,-7.409E-02, 0.000E+00, 0.000E+00, 6.927E+03, 1.504E+04, 0.000E+00, 1.650E+01, 0.000E+00
 6.500E+01, 7.445E+05, 0.000E+00,-5.835E+04,-6.791E+05,-1.435E+03,-7.431E-02, 0.000E+00, 0.000E+00,-1.966E+03, 5.627E+03, 0.000E+00, 1.650E+01, 0.000E+00
 7.001E+01, 7.601E+05, 0.000E+00,-6.069E+04,-7.165E+05,-1.009E+03,-7.284E-02, 0.000E+00, 0.000E+00,-2.650E+04,-1.811E+04, 0.000E+00, 1.650E+01, 0.000E+00
 7.500E+01, 7.570E+05, 0.000E+00,-5.754E+04,-6.685E+05,-1.133E+03,-7.187E-02, 0.000E+00, 0.000E+00, 2.197E+04, 2.985E+04, 0.000E+00, 1.650E+01, 0.000E+00
 8.000E+01, 7.515E+05, 0.000E+00,-5.689E+04,-6.944E+05,-1.098E+03,-6.667E-02, 0.000E+00, 0.000E+00,-8.105E+03,-8.824E+02, 0.000E+00, 1.650E+01, 0.000E+00
 8.501E+01, 7.526E+05, 0.000E+00,-5.764E+04,-6.739E+05,-9.893E+02,-7.053E-02, 0.000E+00, 0.000E+00, 1.201E+04, 2.003E+04, 0.000E+00, 1.650E+01, 0.000E+00
