s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-3.263E-16, 3.977E-10, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.977E-10, 0.000E+00, 0.000E+00, 0.000E+00
 5.002E+00, 3.728E+02, 0.000E+00,-1.110E+02,-1.631E+02,-3.277E+00,-2.067E-02, 0.000E+00, 0.000E+00, 9.499E+01, 9.545E+01, 0.000E+00, 8.542E-03, 0.000E+00
 1.000E+01, 4.564E+02, 0.000E+00,-1.275E+02,-3.137E+02,-3.863E+00,-2.465E-02, 0.000E+00, 0.000E+00, 1.129E+01, 1.140E+01, 0.000E+00, 9.898E-03, 0.000E+00
 1.500E+01, 4.535E+02, 0.000E+00,-1.265E+02,-3.392E+02,-3.823E+00,-2.492E-02, 0.000E+00, 0.000E+00,-1.605E+01,-1.608E+01, 0.000E+00, 9.898E-03, 0.000E+00
 2.000E+01, 4.538E+02, 0.000E+00,-1.266E+02,-3.159E+02,-3.779E+00,-2.479E-02, 0.000E+00, 0.000E+00, 7.544E+00, 7.570E+00, 0.000E+00, 9.898E-03, 0.000E+00
 2.500E+01, 4.557E+02, 0.000E+00,-1.272E+02,-3.237E+02,-3.723E+00,-2.484E-02, 0.000E+00, 0.000E+00, 1.035E+00, 1.042E+00, 0.000E+00, 9.898E-03, 0.000E+00
 3.000E+01, 4.488E+02, 0.000E+00,-1.256E+02,-3.276E+02,-4.154E+00,-2.473E-02, 0.000E+00, 0.000E+00,-8.478E+00,-8.565E+00, 0.000E+00, 9.898E-03, 0.000E+00
 3.500E+01, 4.601E+02, 0.000E+00,-1.286E+02,-3.204E+02,-4.054E+00,-2.488E-02, 0.000E+00, 0.000E+00, 7.000E+00, 6.983E+00, 0.000E+00, 9.898E-03, 0.000E+00
 3.900E+01, 4.478E+02, 0.000E+00,-1.253E+02,-3.239E+02,-3.974E+00,-2.498E-02, 0.000E+00, 0.000E+00,-5.267E+00,-5.463E+00, 0.000E+00, 9.898E-03, 0.000E+00
