s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.767E-14, 2.887E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.887E-09, 0.000E+00, 0.000E+00, 0.000E+00
 5.002E+00, 5.059E+03, 0.000E+00,-1.153E+03,-4.253E+02,-2.208E+00,-1.086E-01, 0.000E+00, 0.000E+00, 3.453E+03, 3.479E+03, 0.000E+00, 1.426E-01, 0.000E+00
 1.000E+01, 7.593E+03, 0.000E+00,-1.602E+03,-6.151E+03,-1.359E+01,-1.271E-01, 0.000E+00, 0.000E+00,-1.919E+02,-1.737E+02, 0.000E+00, 1.650E-01, 0.000E+00
 1.500E+01, 7.575E+03, 0.000E+00,-1.597E+03,-5.989E+03,-1.170E+01,-1.247E-01, 0.000E+00, 0.000E+00,-4.289E+01,-2.283E+01, 0.000E+00, 1.650E-01, 0.000E+00
 2.000E+01, 7.503E+03, 0.000E+00,-1.590E+03,-6.121E+03,-1.069E+01,-1.286E-01, 0.000E+00, 0.000E+00,-2.345E+02,-2.183E+02, 0.000E+00, 1.650E-01, 0.000E+00
 2.500E+01, 7.599E+03, 0.000E+00,-1.610E+03,-5.873E+03,-1.159E+01,-1.243E-01, 0.000E+00, 0.000E+00, 8.527E+01, 1.042E+02, 0.000E+00, 1.650E-01, 0.000E+00
 3.000E+01, 7.549E+03, 0.000E+00,-1.594E+03,-6.055E+03,-1.317E+01,-1.266E-01, 0.000E+00, 0.000E+00,-1.306E+02,-1.127E+02, 0.000E+00, 1.650E-01, 0.000E+00
 3.500E+01, 7.553E+03, 0.000E+00,-1.605E+03,-5.865E+03,-1.168E+01,-1.324E-01, 0.000E+00, 0.000E+00, 5.432E+01, 7.086E+01, 0.000E+00, 1.650E-01, 0.000E+00
 4.000E+01, 7.492E+03, 0.000E+00,-1.591E+03,-5.674E+03,-1.208E+01,-1.176E-01, 0.000E+00, 0.000E+00, 1.939E+02, 2.153E+02, 0.000E+00, 1.650E-01, 0.000E+00
 4.500E+01, 7.703E+03, 0.000E+00,-1.633E+03,-6.396E+03,-1.411E+01,-1.353E-01, 0.000E+00, 0.000E+00,-3.573E+02,-3.394E+02, 0.000E+00, 1.650E-01, 0.000E+00
 5.000E+01, 7.530E+03, 0.000E+00,-1.612E+03,-5.338E+03,-1.285E+01,-1.262E-01, 0.000E+00, 0.000E+00, 5.468E+02, 5.663E+02, 0.000E+00, 1.650E-01, 0.000E+00
 5.500E+01, 7.511E+03, 0.000E+00,-1.601E+03,-6.228E+03,-1.535E+01,-1.286E-01, 0.000E+00, 0.000E+00,-3.522E+02,-3.333E+02, 0.000E+00, 1.650E-01, 0.000E+00
 6.000E+01, 7.576E+03, 0.000E+00,-1.608E+03,-5.918E+03,-9.804E+00,-1.294E-01, 0.000E+00, 0.000E+00, 2.022E+01, 4.045E+01, 0.000E+00, 1.650E-01, 0.000E+00
 6.500E+01, 7.660E+03, 0.000E+00,-1.633E+03,-5.893E+03,-1.216E+01,-1.330E-01, 0.000E+00, 0.000E+00, 1.009E+02, 1.213E+02, 0.000E+00, 1.650E-01, 0.000E+00
 7.000E+01, 7.392E+03, 0.000E+00,-1.576E+03,-5.943E+03,-9.807E+00,-1.288E-01, 0.000E+00, 0.000E+00,-1.578E+02,-1.373E+02, 0.000E+00, 1.650E-01, 0.000E+00
 7.400E+01, 7.633E+03, 0.000E+00,-1.624E+03,-5.865E+03,-1.076E+01,-1.276E-01, 0.000E+00, 0.000E+00, 1.151E+02, 1.336E+02, 0.000E+00, 1.650E-01, 0.000E+00
