s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-2.137E-12,-2.423E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.423E-07, 0.000E+00, 0.000E+00, 0.000E+00
 5.004E+00, 1.200E+05, 0.000E+00,-1.730E+04, 1.500E+03,-6.137E+00,-1.248E-01, 0.000E+00, 0.000E+00, 1.031E+05, 1.042E+05, 0.000E+00, 5.709E+00, 0.000E+00
 1.001E+01, 3.251E+05, 0.000E+00,-2.726E+04,-1.423E+05,-8.192E+02,-1.674E-01, 0.000E+00, 0.000E+00, 1.536E+05, 1.546E+05, 0.000E+00, 6.600E+00, 0.000E+00
 1.500E+01, 3.048E+05, 0.000E+00,-2.523E+04,-2.543E+05,-2.890E+02,-1.727E-01, 0.000E+00, 0.000E+00, 2.293E+04, 2.495E+04, 0.000E+00, 6.600E+00, 0.000E+00
 2.000E+01, 3.017E+05, 0.000E+00,-2.546E+04,-2.791E+05,-4.112E+02,-1.636E-01, 0.000E+00, 0.000E+00,-5.719E+03,-3.210E+03, 0.000E+00, 6.600E+00, 0.000E+00
 2.500E+01, 3.021E+05, 0.000E+00,-2.824E+04,-2.642E+05,-4.331E+02,-1.531E-01, 0.000E+00, 0.000E+00, 6.875E+03, 9.278E+03, 0.000E+00, 6.600E+00, 0.000E+00
 3.000E+01, 2.997E+05, 0.000E+00,-2.609E+04,-2.963E+05,-3.933E+02,-1.575E-01, 0.000E+00, 0.000E+00,-2.569E+04,-2.311E+04, 0.000E+00, 6.600E+00, 0.000E+00
 3.500E+01, 3.055E+05, 0.000E+00,-2.636E+04,-2.657E+05,-2.643E+02,-1.628E-01, 0.000E+00, 0.000E+00, 1.082E+04, 1.315E+04, 0.000E+00, 6.600E+00, 0.000E+00
 4.000E+01, 3.033E+05, 0.000E+00,-2.704E+04,-2.822E+05,-2.534E+02,-1.668E-01, 0.000E+00, 0.000E+00,-8.780E+03,-6.237E+03, 0.000E+00, 6.600E+00, 0.000E+00
 4.500E+01, 3.016E+05, 0.000E+00,-2.571E+04,-2.722E+05,-3.641E+02,-1.661E-01, 0.000E+00, 0.000E+00, 1.054E+03, 3.379E+03, 0.000E+00, 6.600E+00, 0.000E+00
 5.000E+01, 3.011E+05, 0.000E+00,-2.708E+04,-2.613E+05,-3.619E+02,-1.652E-01, 0.000E+00, 0.000E+00, 9.779E+03, 1.246E+04, 0.000E+00, 6.600E+00, 0.000E+00
 5.501E+01, 3.009E+05, 0.000E+00,-2.735E+04,-2.657E+05,-3.765E+02,-1.653E-01, 0.000E+00, 0.000E+00, 4.923E+03, 7.407E+03, 0.000E+00, 6.600E+00, 0.000E+00
 6.001E+01, 3.063E+05, 0.000E+00,-2.656E+04,-2.888E+05,-3.306E+02,-1.611E-01, 0.000E+00, 0.000E+00,-1.196E+04,-9.381E+03, 0.000E+00, 6.600E+00, 0.000E+00
 6.501E+01, 3.032E+05, 0.000E+00,-2.635E+04,-2.703E+05,-5.011E+02,-1.586E-01, 0.000E+00, 0.000E+00, 3.588E+03, 6.005E+03, 0.000E+00, 6.600E+00, 0.000E+00
 7.000E+01, 3.068E+05, 0.000E+00,-2.611E+04,-2.728E+05,-4.701E+02,-1.599E-01, 0.000E+00, 0.000E+00, 5.292E+03, 7.491E+03, 0.000E+00, 6.600E+00, 0.000E+00
 7.500E+01, 2.988E+05, 0.000E+00,-2.735E+04,-2.787E+05,-5.564E+02,-1.551E-01, 0.000E+00, 0.000E+00,-1.027E+04,-7.741E+03, 0.000E+00, 6.600E+00, 0.000E+00
 8.000E+01, 3.038E+05, 0.000E+00,-2.716E+04,-2.380E+05,-4.236E+02,-1.561E-01, 0.000E+00, 0.000E+00, 3.560E+04, 3.824E+04, 0.000E+00, 6.600E+00, 0.000E+00
 8.501E+01, 3.032E+05, 0.000E+00,-2.690E+04,-2.969E+05,-4.280E+02,-1.611E-01, 0.000E+00, 0.000E+00,-2.366E+04,-2.105E+04, 0.000E+00, 6.600E+00, 0.000E+00
 9.001E+01, 2.988E+05, 0.000E+00,-2.580E+04,-2.929E+05,-4.135E+02,-1.565E-01, 0.000E+00, 0.000E+00,-2.281E+04,-2.033E+04, 0.000E+00, 6.600E+00, 0.000E+00
 9.500E+01, 3.057E+05, 0.000E+00,-2.755E+04,-2.533E+05,-3.051E+02,-1.547E-01, 0.000E+00, 0.000E+00, 2.194E+04, 2.449E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.000E+02, 2.971E+05, 0.000E+00,-2.511E+04,-2.820E+05,-5.599E+02,-1.560E-01, 0.000E+00, 0.000E+00,-1.298E+04,-1.059E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.050E+02, 3.095E+05, 0.000E+00,-2.772E+04,-2.684E+05,-3.304E+02,-1.590E-01, 0.000E+00, 0.000E+00, 1.019E+04, 1.301E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.100E+02, 3.025E+05, 0.000E+00,-2.693E+04,-2.608E+05,-7.581E+02,-1.543E-01, 0.000E+00, 0.000E+00, 1.160E+04, 1.396E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.150E+02, 3.026E+05, 0.000E+00,-2.606E+04,-2.759E+05,-5.518E+02,-1.556E-01, 0.000E+00, 0.000E+00,-2.395E+03, 1.571E+02, 0.000E+00, 6.600E+00, 0.000E+00
 1.200E+02, 3.006E+05, 0.000E+00,-2.807E+04,-2.606E+05,-4.846E+02,-1.580E-01, 0.000E+00, 0.000E+00, 8.883E+03, 1.151E+04, 0.000E+00, 6.600E+00, 0.000E+00
 1.250E+02, 3.020E+05, 0.000E+00,-2.647E+04,-2.991E+05,-4.155E+02,-1.605E-01, 0.000E+00, 0.000E+00,-2.645E+04,-2.395E+04, 0.000E+00, 6.600E+00, 0.000E+00
