s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.816E-11,-1.137E-16, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.816E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.006E+00, 1.188E+06, 0.000E+00,-5.360E+05, 1.085E+04,-1.598E+02,-2.744E+01, 0.000E+00, 0.000E+00, 6.502E+05, 6.630E+05, 0.000E+00, 4.458E+01, 0.000E+00
 1.005E+01, 1.887E+06, 0.000E+00,-4.215E+05, 2.412E+04,-1.508E+02,-1.767E+01, 0.000E+00, 0.000E+00, 1.475E+06, 1.489E+06, 0.000E+00, 4.950E+01, 0.000E+00
 1.506E+01, 1.461E+06, 0.000E+00, 5.067E+03,-9.413E+05,-7.983E+03,-1.445E+00, 0.000E+00, 0.000E+00, 5.020E+05, 5.170E+05, 0.000E+00, 4.950E+01, 0.000E+00
 2.002E+01, 2.382E+06, 0.000E+00,-5.353E+05,-1.446E+06,-5.304E+03,-8.097E-01, 0.000E+00, 0.000E+00, 3.613E+05, 3.952E+05, 0.000E+00, 4.950E+01, 0.000E+00
 2.503E+01, 2.178E+06, 0.000E+00, 9.350E+03,-1.842E+06,-1.189E+03,-1.166E+00, 0.000E+00, 0.000E+00, 3.158E+05, 3.443E+05, 0.000E+00, 4.950E+01, 0.000E+00
 3.002E+01, 2.603E+06, 0.000E+00,-1.959E+05,-2.066E+06,-1.366E+03,-4.303E+00, 0.000E+00, 0.000E+00, 3.038E+05, 3.406E+05, 0.000E+00, 4.950E+01, 0.000E+00
 3.506E+01, 2.204E+06, 0.000E+00, 1.585E+04,-2.402E+06,-1.954E+03,-3.037E+00, 0.000E+00, 0.000E+00,-2.227E+05,-1.844E+05, 0.000E+00, 4.950E+01, 0.000E+00
 4.001E+01, 2.243E+06, 0.000E+00,-1.081E+05,-2.080E+06,-2.075E+03,-4.636E+00, 0.000E+00, 0.000E+00, 1.291E+04, 5.272E+04, 0.000E+00, 4.950E+01, 0.000E+00
 4.506E+01, 2.268E+06, 0.000E+00,-1.468E+05,-2.118E+06,-1.705E+03,-4.410E+00, 0.000E+00, 0.000E+00,-4.203E+04, 1.961E+03, 0.000E+00, 4.950E+01, 0.000E+00
 5.000E+01, 2.458E+06, 0.000E+00,-1.888E+05,-2.133E+06,-1.372E+03,-5.302E+00, 0.000E+00, 0.000E+00, 9.706E+04, 1.355E+05, 0.000E+00, 4.950E+01, 0.000E+00
 5.506E+01, 2.301E+06, 0.000E+00,-1.120E+05,-2.188E+06,-1.821E+03,-7.154E+00, 0.000E+00, 0.000E+00,-4.189E+04,-8.214E+02, 0.000E+00, 4.950E+01, 0.000E+00
 6.001E+01, 2.069E+06, 0.000E+00,-1.821E+03,-2.179E+06,-1.803E+03,-5.375E+00, 0.000E+00, 0.000E+00,-1.572E+05,-1.130E+05, 0.000E+00, 4.950E+01, 0.000E+00
 6.504E+01, 2.513E+06, 0.000E+00,-2.613E+05,-2.039E+06,-1.514E+03,-6.176E+00, 0.000E+00, 0.000E+00, 1.656E+05, 2.107E+05, 0.000E+00, 4.950E+01, 0.000E+00
 7.002E+01, 1.997E+06, 0.000E+00, 9.502E+03,-2.214E+06,-1.538E+03,-4.456E+00, 0.000E+00, 0.000E+00,-2.488E+05,-2.093E+05, 0.000E+00, 4.950E+01, 0.000E+00
 7.504E+01, 2.027E+06, 0.000E+00,-9.416E+04,-1.985E+06,-1.858E+03,-1.659E+00, 0.000E+00, 0.000E+00,-9.253E+04,-5.388E+04, 0.000E+00, 4.950E+01, 0.000E+00
 8.000E+01, 2.866E+06, 0.000E+00,-4.350E+05,-1.881E+06,-1.697E+03,-3.668E+00, 0.000E+00, 0.000E+00, 5.005E+05, 5.478E+05, 0.000E+00, 4.950E+01, 0.000E+00
 8.504E+01, 2.296E+06, 0.000E+00,-4.799E+03,-2.436E+06,-2.887E+03,-4.600E+00, 0.000E+00, 0.000E+00,-1.821E+05,-1.477E+05, 0.000E+00, 4.950E+01, 0.000E+00
 9.001E+01, 2.002E+06, 0.000E+00,-4.536E+04,-2.134E+06,-2.177E+03,-4.404E+00, 0.000E+00, 0.000E+00,-2.230E+05,-1.799E+05, 0.000E+00, 4.950E+01, 0.000E+00
 9.505E+01, 2.324E+06, 0.000E+00,-1.405E+05,-1.952E+06,-2.449E+03,-7.735E+00, 0.000E+00, 0.000E+00, 1.879E+05, 2.290E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.001E+02, 2.098E+06, 0.000E+00,-9.206E+04,-2.175E+06,-2.707E+03,-4.033E+00, 0.000E+00, 0.000E+00,-2.131E+05,-1.718E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.051E+02, 2.630E+06, 0.000E+00,-3.164E+05,-1.991E+06,-2.290E+03,-1.033E+01, 0.000E+00, 0.000E+00, 2.763E+05, 3.196E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.100E+02, 1.999E+06, 0.000E+00, 9.169E+04,-2.218E+06,-3.380E+03,-7.951E+00, 0.000E+00, 0.000E+00,-1.622E+05,-1.308E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.150E+02, 2.173E+06, 0.000E+00,-1.961E+05,-1.999E+06,-2.139E+03,-4.352E+00, 0.000E+00, 0.000E+00,-6.714E+04,-2.386E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.200E+02, 2.526E+06, 0.000E+00,-3.261E+05,-2.024E+06,-2.143E+03,-2.896E+00, 0.000E+00, 0.000E+00, 1.267E+05, 1.745E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.250E+02, 2.246E+06, 0.000E+00,-5.183E+04,-2.203E+06,-2.877E+03,-4.449E+00, 0.000E+00, 0.000E+00,-4.467E+04,-1.127E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.300E+02, 2.153E+06, 0.000E+00,-9.965E+04,-2.085E+06,-2.447E+03,-6.734E+00, 0.000E+00, 0.000E+00,-7.717E+04,-3.462E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.350E+02, 2.165E+06, 0.000E+00,-5.288E+04,-1.985E+06,-2.504E+03,-5.876E+00, 0.000E+00, 0.000E+00, 8.864E+04, 1.249E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.401E+02, 2.188E+06, 0.000E+00,-1.142E+05,-2.012E+06,-2.517E+03,-4.046E+00, 0.000E+00, 0.000E+00, 1.681E+04, 5.934E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.450E+02, 2.670E+06, 0.000E+00,-3.406E+05,-1.986E+06,-2.990E+03,-8.905E+00, 0.000E+00, 0.000E+00, 2.943E+05, 3.395E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.501E+02, 2.218E+06, 0.000E+00,-3.816E+04,-2.377E+06,-3.616E+03,-1.007E+01, 0.000E+00, 0.000E+00,-2.384E+05,-2.003E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.550E+02, 2.214E+06, 0.000E+00,-7.395E+04,-2.128E+06,-3.425E+03,-7.865E+00, 0.000E+00, 0.000E+00,-2.413E+04, 8.369E+03, 0.000E+00, 4.950E+01, 0.000E+00
 1.600E+02, 2.158E+06, 0.000E+00,-1.029E+05,-2.045E+06,-2.918E+03,-8.867E+00, 0.000E+00, 0.000E+00,-3.721E+04, 7.124E+03, 0.000E+00, 4.950E+01, 0.000E+00
 1.650E+02, 2.334E+06, 0.000E+00,-1.992E+05,-2.081E+06,-2.909E+03,-7.567E+00, 0.000E+00, 0.000E+00, 1.090E+04, 5.130E+04, 0.000E+00, 4.950E+01, 0.000E+00
