s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.835E-10, 1.364E-15, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.835E-10, 0.000E+00, 0.000E+00, 0.000E+00
 5.036E+00, 4.039E+06, 0.000E+00,-1.953E+06, 3.402E+04,-4.058E+02,-6.794E+01, 0.000E+00, 0.000E+00, 2.129E+06, 2.120E+06, 0.000E+00, 3.037E+02, 0.000E+00
 1.004E+01, 1.240E+07, 0.000E+00,-6.166E+06, 1.042E+05,-4.872E+02,-6.364E+01, 0.000E+00, 0.000E+00, 6.388E+06, 6.340E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.502E+01, 1.248E+07, 0.000E+00,-3.516E+06, 1.472E+05,-2.980E+02,-8.440E+00, 0.000E+00, 0.000E+00, 9.022E+06, 9.108E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.001E+01, 1.603E+07, 0.000E+00,-4.839E+06,-5.068E+06,-4.836E+03,-1.533E+01, 0.000E+00, 0.000E+00, 6.101E+06, 6.118E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.505E+01, 1.284E+07, 0.000E+00,-3.474E+04,-1.244E+07,-6.150E+04,-4.506E+00, 0.000E+00, 0.000E+00, 8.907E+04, 3.049E+05, 0.000E+00, 3.300E+02, 0.000E+00
 3.003E+01, 1.488E+07, 0.000E+00,-2.576E+06,-1.333E+07,-9.827E+03,-6.659E+00, 0.000E+00, 0.000E+00,-1.391E+06,-1.037E+06, 0.000E+00, 3.300E+02, 0.000E+00
 3.504E+01, 1.626E+07, 0.000E+00,-1.923E+06,-1.216E+07,-4.109E+03,-1.489E+01, 0.000E+00, 0.000E+00, 1.876E+06, 2.170E+06, 0.000E+00, 3.300E+02, 0.000E+00
 4.006E+01, 1.635E+07, 0.000E+00,-9.449E+05,-1.340E+07,-7.374E+03,-3.266E+01, 0.000E+00, 0.000E+00, 1.739E+06, 1.995E+06, 0.000E+00, 3.300E+02, 0.000E+00
 4.500E+01, 1.643E+07, 0.000E+00,-1.135E+06,-1.375E+07,-1.133E+04,-3.900E+01, 0.000E+00, 0.000E+00, 1.196E+06, 1.534E+06, 0.000E+00, 3.300E+02, 0.000E+00
 5.004E+01, 1.396E+07, 0.000E+00, 1.374E+05,-1.602E+07,-1.128E+04,-2.529E+01, 0.000E+00, 0.000E+00,-2.307E+06,-1.937E+06, 0.000E+00, 3.300E+02, 0.000E+00
 5.503E+01, 1.522E+07, 0.000E+00,-1.089E+06,-1.281E+07,-9.736E+03,-2.631E+01, 0.000E+00, 0.000E+00, 8.407E+05, 1.318E+06, 0.000E+00, 3.300E+02, 0.000E+00
 6.003E+01, 1.657E+07, 0.000E+00,-2.593E+06,-1.264E+07,-5.128E+03,-5.771E+01, 0.000E+00, 0.000E+00, 1.318E+06, 1.330E+06, 0.000E+00, 3.300E+02, 0.000E+00
 6.505E+01, 1.567E+07, 0.000E+00,-2.005E+06,-1.247E+07,-7.589E+03,-4.544E+01, 0.000E+00, 0.000E+00, 8.805E+05, 1.183E+06, 0.000E+00, 3.300E+02, 0.000E+00
 7.005E+01, 1.437E+07, 0.000E+00,-1.388E+06,-1.497E+07,-2.354E+04,-3.700E+01, 0.000E+00, 0.000E+00,-2.447E+06,-2.003E+06, 0.000E+00, 3.300E+02, 0.000E+00
 7.505E+01, 1.387E+07, 0.000E+00,-1.807E+06,-1.134E+07,-1.432E+04,-2.942E+01, 0.000E+00, 0.000E+00, 4.945E+05, 7.120E+05, 0.000E+00, 3.300E+02, 0.000E+00
 8.003E+01, 1.560E+07, 0.000E+00,-2.833E+06,-1.299E+07,-2.156E+04,-2.810E+01, 0.000E+00, 0.000E+00,-7.011E+05,-2.478E+05, 0.000E+00, 3.300E+02, 0.000E+00
 8.505E+01, 1.435E+07, 0.000E+00,-2.266E+06,-1.253E+07,-1.065E+04,-3.108E+01, 0.000E+00, 0.000E+00,-8.064E+05,-4.515E+05, 0.000E+00, 3.300E+02, 0.000E+00
 9.004E+01, 1.526E+07, 0.000E+00,-1.617E+06,-1.176E+07,-9.479E+03,-4.045E+01, 0.000E+00, 0.000E+00, 1.452E+06, 1.871E+06, 0.000E+00, 3.300E+02, 0.000E+00
 9.501E+01, 1.483E+07, 0.000E+00,-8.680E+05,-1.446E+07,-1.258E+04,-2.518E+01, 0.000E+00, 0.000E+00,-7.836E+05,-5.073E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.001E+02, 1.556E+07, 0.000E+00,-2.087E+06,-1.285E+07,-9.490E+03,-2.634E+01, 0.000E+00, 0.000E+00, 3.432E+05, 6.101E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.050E+02, 1.655E+07, 0.000E+00,-2.379E+06,-1.258E+07,-1.613E+04,-3.477E+01, 0.000E+00, 0.000E+00, 1.246E+06, 1.573E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.100E+02, 1.539E+07, 0.000E+00,-1.309E+06,-1.333E+07,-1.119E+04,-4.182E+01, 0.000E+00, 0.000E+00, 2.063E+05, 7.363E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.150E+02, 1.511E+07, 0.000E+00,-2.303E+06,-1.277E+07,-1.258E+04,-4.708E+01, 0.000E+00, 0.000E+00,-3.916E+04, 3.038E+04, 0.000E+00, 3.300E+02, 0.000E+00
 1.200E+02, 1.457E+07, 0.000E+00,-1.278E+06,-1.451E+07,-1.505E+04,-3.781E+01, 0.000E+00, 0.000E+00,-1.313E+06,-1.228E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.250E+02, 1.467E+07, 0.000E+00,-1.875E+06,-1.213E+07,-1.134E+04,-3.007E+01, 0.000E+00, 0.000E+00, 4.219E+05, 6.585E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.301E+02, 1.499E+07, 0.000E+00,-2.097E+06,-1.321E+07,-1.418E+04,-3.607E+01, 0.000E+00, 0.000E+00,-8.158E+05,-3.335E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.350E+02, 1.551E+07, 0.000E+00,-1.901E+06,-1.254E+07,-9.057E+03,-2.624E+01, 0.000E+00, 0.000E+00, 1.007E+06, 1.062E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.401E+02, 1.494E+07, 0.000E+00,-1.495E+06,-1.334E+07,-8.999E+03,-2.954E+01, 0.000E+00, 0.000E+00,-9.575E+03, 9.689E+04, 0.000E+00, 3.300E+02, 0.000E+00
 1.450E+02, 1.448E+07, 0.000E+00,-1.507E+06,-1.306E+07,-1.596E+04,-2.781E+01, 0.000E+00, 0.000E+00,-7.278E+05,-1.013E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.500E+02, 1.709E+07, 0.000E+00,-3.522E+06,-1.247E+07,-1.348E+04,-4.168E+01, 0.000E+00, 0.000E+00, 9.017E+05, 1.086E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.550E+02, 1.397E+07, 0.000E+00,-2.087E+05,-1.298E+07,-1.414E+04,-3.670E+01, 0.000E+00, 0.000E+00, 4.417E+05, 7.713E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.601E+02, 1.419E+07, 0.000E+00,-1.937E+06,-1.337E+07,-1.352E+04,-3.198E+01, 0.000E+00, 0.000E+00,-1.212E+06,-1.132E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.651E+02, 1.568E+07, 0.000E+00,-2.212E+06,-1.292E+07,-1.820E+04,-4.058E+01, 0.000E+00, 0.000E+00, 1.377E+05, 5.349E+05, 0.000E+00, 3.300E+02, 0.000E+00
 1.700E+02, 1.445E+07, 0.000E+00,-1.020E+06,-1.259E+07,-9.348E+03,-3.422E+01, 0.000E+00, 0.000E+00, 4.782E+05, 8.305E+05, 0.000E+00, 3.300E+02, 0.000E+00
