s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-7.311E-12, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.311E-12, 0.000E+00, 0.000E+00, 0.000E+00
 5.062E+00, 6.772E+05, 0.000E+00,-3.073E+05, 5.921E+03,-5.390E+01,-6.348E+00, 0.000E+00, 0.000E+00, 3.673E+05, 3.758E+05, 0.000E+00, 2.954E+01, 0.000E+00
 1.003E+01, 1.225E+06, 0.000E+00,-3.122E+05, 1.465E+04,-9.132E+01,-1.094E+00, 0.000E+00, 0.000E+00, 9.159E+05, 9.276E+05, 0.000E+00, 3.300E+01, 0.000E+00
 1.504E+01, 1.429E+06, 0.000E+00,-1.518E+05,-8.974E+05,-4.653E+03,-5.616E-01, 0.000E+00, 0.000E+00, 3.694E+05, 3.755E+05, 0.000E+00, 3.300E+01, 0.000E+00
 2.003E+01, 1.568E+06, 0.000E+00,-9.266E+04,-1.234E+06,-1.892E+03,-1.455E+00, 0.000E+00, 0.000E+00, 2.239E+05, 2.398E+05, 0.000E+00, 3.300E+01, 0.000E+00
 2.500E+01, 1.716E+06, 0.000E+00,-9.645E+04,-1.530E+06,-1.961E+03,-3.175E+00, 0.000E+00, 0.000E+00, 7.441E+04, 8.835E+04, 0.000E+00, 3.300E+01, 0.000E+00
 3.003E+01, 1.394E+06, 0.000E+00,-1.128E+04,-1.530E+06,-1.594E+03,-2.303E+00, 0.000E+00, 0.000E+00,-1.655E+05,-1.485E+05, 0.000E+00, 3.300E+01, 0.000E+00
 3.504E+01, 1.581E+06, 0.000E+00,-1.550E+05,-1.342E+06,-1.116E+03,-2.704E+00, 0.000E+00, 0.000E+00, 6.089E+04, 8.321E+04, 0.000E+00, 3.300E+01, 0.000E+00
 4.002E+01, 1.464E+06, 0.000E+00,-7.467E+04,-1.473E+06,-1.146E+03,-3.838E+00, 0.000E+00, 0.000E+00,-1.037E+05,-8.443E+04, 0.000E+00, 3.300E+01, 0.000E+00
 4.504E+01, 1.502E+06, 0.000E+00,-8.065E+04,-1.421E+06,-1.105E+03,-3.168E+00, 0.000E+00, 0.000E+00,-1.906E+04,-9.535E+02, 0.000E+00, 3.300E+01, 0.000E+00
 5.001E+01, 1.512E+06, 0.000E+00,-9.966E+04,-1.379E+06,-1.303E+03,-2.782E+00, 0.000E+00, 0.000E+00, 1.163E+04, 3.203E+04, 0.000E+00, 3.300E+01, 0.000E+00
 5.500E+01, 1.513E+06, 0.000E+00,-9.096E+04,-1.395E+06,-1.642E+03,-2.121E+00, 0.000E+00, 0.000E+00, 1.076E+04, 2.544E+04, 0.000E+00, 3.300E+01, 0.000E+00
 6.001E+01, 1.544E+06, 0.000E+00,-1.267E+05,-1.351E+06,-1.708E+03,-2.479E+00, 0.000E+00, 0.000E+00, 4.345E+04, 6.404E+04, 0.000E+00, 3.300E+01, 0.000E+00
 6.503E+01, 1.506E+06, 0.000E+00,-1.242E+05,-1.412E+06,-1.913E+03,-1.562E+00, 0.000E+00, 0.000E+00,-5.010E+04,-3.174E+04, 0.000E+00, 3.300E+01, 0.000E+00
 7.002E+01, 1.519E+06, 0.000E+00,-9.284E+04,-1.356E+06,-2.128E+03,-3.000E+00, 0.000E+00, 0.000E+00, 4.707E+04, 6.775E+04, 0.000E+00, 3.300E+01, 0.000E+00
 7.503E+01, 1.452E+06, 0.000E+00,-8.726E+04,-1.416E+06,-2.249E+03,-3.000E+00, 0.000E+00, 0.000E+00,-6.756E+04,-5.342E+04, 0.000E+00, 3.300E+01, 0.000E+00
 8.003E+01, 1.463E+06, 0.000E+00,-1.149E+05,-1.313E+06,-2.291E+03,-1.857E+00, 0.000E+00, 0.000E+00, 1.031E+04, 3.306E+04, 0.000E+00, 3.300E+01, 0.000E+00
 8.502E+01, 1.651E+06, 0.000E+00,-1.652E+05,-1.380E+06,-2.348E+03,-2.446E+00, 0.000E+00, 0.000E+00, 8.366E+04, 1.034E+05, 0.000E+00, 3.300E+01, 0.000E+00
 9.004E+01, 1.420E+06, 0.000E+00,-5.334E+04,-1.396E+06,-2.522E+03,-1.811E+00, 0.000E+00, 0.000E+00,-4.920E+04,-3.151E+04, 0.000E+00, 3.300E+01, 0.000E+00
 9.504E+01, 1.576E+06, 0.000E+00,-1.282E+05,-1.302E+06,-2.347E+03,-3.162E+00, 0.000E+00, 0.000E+00, 1.252E+05, 1.432E+05, 0.000E+00, 3.300E+01, 0.000E+00
 1.000E+02, 1.559E+06, 0.000E+00,-7.410E+04,-1.557E+06,-2.884E+03,-3.841E+00, 0.000E+00, 0.000E+00,-9.346E+04,-7.513E+04, 0.000E+00, 3.300E+01, 0.000E+00
 1.050E+02, 1.503E+06, 0.000E+00,-9.792E+04,-1.428E+06,-2.988E+03,-4.422E+00, 0.000E+00, 0.000E+00,-4.436E+04,-2.587E+04, 0.000E+00, 3.300E+01, 0.000E+00
 1.101E+02, 1.492E+06, 0.000E+00,-9.644E+04,-1.291E+06,-2.915E+03,-2.917E+00, 0.000E+00, 0.000E+00, 8.382E+04, 1.018E+05, 0.000E+00, 3.300E+01, 0.000E+00
