s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.415E-11, 6.785E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.785E-06, 0.000E+00, 0.000E+00, 0.000E+00
 5.021E+00, 6.040E+05, 0.000E+00,-2.136E+05, 5.471E+03,-1.220E+01,-2.914E-01, 0.000E+00, 0.000E+00, 3.827E+05, 3.959E+05, 0.000E+00, 4.299E+01, 0.000E+00
 1.001E+01, 2.454E+06, 0.000E+00,-3.724E+05, 3.322E+04,-2.177E+01,-1.986E-01, 0.000E+00, 0.000E+00, 2.099E+06, 2.115E+06, 0.000E+00, 4.950E+01, 0.000E+00
 1.501E+01, 2.356E+06, 0.000E+00,-1.698E+05,-1.468E+06,-5.880E+03,-2.081E-01, 0.000E+00, 0.000E+00, 6.857E+05, 7.126E+05, 0.000E+00, 4.950E+01, 0.000E+00
 2.001E+01, 2.235E+06, 0.000E+00,-1.721E+05,-2.138E+06,-5.929E+03,-2.115E-01, 0.000E+00, 0.000E+00,-1.121E+05,-8.109E+04, 0.000E+00, 4.950E+01, 0.000E+00
 2.501E+01, 2.316E+06, 0.000E+00,-1.928E+05,-2.003E+06,-3.969E+03,-2.076E-01, 0.000E+00, 0.000E+00, 7.992E+04, 1.155E+05, 0.000E+00, 4.950E+01, 0.000E+00
 3.001E+01, 2.256E+06, 0.000E+00,-1.949E+05,-1.990E+06,-1.768E+03,-2.144E-01, 0.000E+00, 0.000E+00, 3.149E+04, 7.001E+04, 0.000E+00, 4.950E+01, 0.000E+00
 3.501E+01, 2.279E+06, 0.000E+00,-2.122E+05,-2.007E+06,-1.866E+03,-2.041E-01, 0.000E+00, 0.000E+00, 1.712E+04, 5.814E+04, 0.000E+00, 4.950E+01, 0.000E+00
 4.000E+01, 2.263E+06, 0.000E+00,-2.287E+05,-1.771E+06,-2.423E+03,-2.005E-01, 0.000E+00, 0.000E+00, 2.175E+05, 2.607E+05, 0.000E+00, 4.950E+01, 0.000E+00
 4.501E+01, 2.255E+06, 0.000E+00,-2.185E+05,-1.838E+06,-2.763E+03,-2.117E-01, 0.000E+00, 0.000E+00, 1.513E+05, 1.961E+05, 0.000E+00, 4.950E+01, 0.000E+00
 5.000E+01, 2.310E+06, 0.000E+00,-2.149E+05,-2.424E+06,-6.839E+03,-2.159E-01, 0.000E+00, 0.000E+00,-3.783E+05,-3.358E+05, 0.000E+00, 4.950E+01, 0.000E+00
 5.501E+01, 2.250E+06, 0.000E+00,-2.109E+05,-2.044E+06,-3.953E+03,-2.144E-01, 0.000E+00, 0.000E+00,-5.146E+04,-8.756E+03, 0.000E+00, 4.950E+01, 0.000E+00
 6.000E+01, 2.293E+06, 0.000E+00,-1.982E+05,-1.849E+06,-3.049E+03,-2.108E-01, 0.000E+00, 0.000E+00, 2.013E+05, 2.428E+05, 0.000E+00, 4.950E+01, 0.000E+00
 6.501E+01, 2.260E+06, 0.000E+00,-2.147E+05,-2.161E+06,-2.093E+03,-2.091E-01, 0.000E+00, 0.000E+00,-1.598E+05,-1.179E+05, 0.000E+00, 4.950E+01, 0.000E+00
 7.000E+01, 2.246E+06, 0.000E+00,-2.193E+05,-1.855E+06,-1.918E+03,-2.108E-01, 0.000E+00, 0.000E+00, 1.268E+05, 1.700E+05, 0.000E+00, 4.950E+01, 0.000E+00
 7.501E+01, 2.283E+06, 0.000E+00,-1.992E+05,-2.189E+06,-3.170E+03,-2.102E-01, 0.000E+00, 0.000E+00,-1.487E+05,-1.082E+05, 0.000E+00, 4.950E+01, 0.000E+00
 8.001E+01, 2.220E+06, 0.000E+00,-2.054E+05,-1.890E+06,-2.399E+03,-1.959E-01, 0.000E+00, 0.000E+00, 8.028E+04, 1.226E+05, 0.000E+00, 4.950E+01, 0.000E+00
 8.501E+01, 2.329E+06, 0.000E+00,-2.127E+05,-2.143E+06,-5.425E+03,-1.988E-01, 0.000E+00, 0.000E+00,-7.364E+04,-3.205E+04, 0.000E+00, 4.950E+01, 0.000E+00
 9.001E+01, 2.246E+06, 0.000E+00,-1.926E+05,-1.838E+06,-2.548E+03,-2.128E-01, 0.000E+00, 0.000E+00, 1.719E+05, 2.129E+05, 0.000E+00, 4.950E+01, 0.000E+00
 9.500E+01, 2.280E+06, 0.000E+00,-1.940E+05,-2.179E+06,-2.684E+03,-2.133E-01, 0.000E+00, 0.000E+00,-1.371E+05,-9.616E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.000E+02, 2.263E+06, 0.000E+00,-2.074E+05,-1.978E+06,-3.285E+03,-2.139E-01, 0.000E+00, 0.000E+00, 3.256E+04, 7.437E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.050E+02, 2.289E+06, 0.000E+00,-2.007E+05,-2.044E+06,-3.386E+03,-2.138E-01, 0.000E+00, 0.000E+00,-1.569E+03, 4.119E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.100E+02, 2.268E+06, 0.000E+00,-1.938E+05,-1.810E+06,-3.224E+03,-2.105E-01, 0.000E+00, 0.000E+00, 2.176E+05, 2.606E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.150E+02, 2.253E+06, 0.000E+00,-2.216E+05,-2.018E+06,-3.033E+03,-2.127E-01, 0.000E+00, 0.000E+00,-3.522E+04, 9.846E+03, 0.000E+00, 4.950E+01, 0.000E+00
 1.200E+02, 2.301E+06, 0.000E+00,-2.087E+05,-2.214E+06,-4.691E+03,-2.152E-01, 0.000E+00, 0.000E+00,-1.706E+05,-1.260E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.250E+02, 2.240E+06, 0.000E+00,-1.997E+05,-2.005E+06,-2.287E+03,-2.078E-01, 0.000E+00, 0.000E+00,-9.055E+03, 3.333E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.300E+02, 2.280E+06, 0.000E+00,-1.998E+05,-1.989E+06,-4.527E+03,-2.098E-01, 0.000E+00, 0.000E+00, 4.545E+04, 8.668E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.350E+02, 2.256E+06, 0.000E+00,-2.064E+05,-1.932E+06,-3.014E+03,-2.113E-01, 0.000E+00, 0.000E+00, 7.289E+04, 1.149E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.400E+02, 2.268E+06, 0.000E+00,-2.091E+05,-2.026E+06,-2.235E+03,-2.074E-01, 0.000E+00, 0.000E+00,-1.206E+04, 3.028E+04, 0.000E+00, 4.950E+01, 0.000E+00
 1.450E+02, 2.291E+06, 0.000E+00,-2.185E+05,-2.071E+06,-3.963E+03,-2.022E-01, 0.000E+00, 0.000E+00,-4.664E+04,-2.586E+03, 0.000E+00, 4.950E+01, 0.000E+00
 1.500E+02, 2.268E+06, 0.000E+00,-2.202E+05,-1.826E+06,-2.477E+03,-2.058E-01, 0.000E+00, 0.000E+00, 1.754E+05, 2.200E+05, 0.000E+00, 4.950E+01, 0.000E+00
 1.550E+02, 2.254E+06, 0.000E+00,-2.067E+05,-2.135E+06,-3.904E+03,-2.034E-01, 0.000E+00, 0.000E+00,-1.347E+05,-9.154E+04, 0.000E+00, 4.950E+01, 0.000E+00
