s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.319E-11,-4.263E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.319E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.028E+00, 1.166E+06, 0.000E+00,-5.220E+05, 9.857E+03,-2.807E+01,-2.973E+00, 0.000E+00, 0.000E+00, 6.317E+05, 6.538E+05, 0.000E+00, 5.788E+01, 0.000E+00
 1.001E+01, 2.985E+06, 0.000E+00,-6.654E+05, 3.708E+04,-7.911E+01,-5.235E+00, 0.000E+00, 0.000E+00, 2.339E+06, 2.356E+06, 0.000E+00, 6.600E+01, 0.000E+00
 1.500E+01, 3.021E+06, 0.000E+00,-2.274E+05,-1.745E+06,-7.982E+03,-5.958E+00, 0.000E+00, 0.000E+00, 1.010E+06, 1.041E+06, 0.000E+00, 6.600E+01, 0.000E+00
 2.002E+01, 3.139E+06, 0.000E+00,-2.278E+05,-3.046E+06,-3.384E+03,-4.547E+00, 0.000E+00, 0.000E+00,-1.774E+05,-1.382E+05, 0.000E+00, 6.600E+01, 0.000E+00
 2.502E+01, 2.966E+06, 0.000E+00,-3.247E+05,-2.557E+06,-1.968E+03,-4.978E+00, 0.000E+00, 0.000E+00, 4.000E+04, 8.231E+04, 0.000E+00, 6.600E+01, 0.000E+00
 3.002E+01, 3.011E+06, 0.000E+00,-2.261E+05,-2.826E+06,-2.036E+03,-4.536E+00, 0.000E+00, 0.000E+00,-8.465E+04,-4.326E+04, 0.000E+00, 6.600E+01, 0.000E+00
 3.500E+01, 3.018E+06, 0.000E+00,-2.100E+05,-2.831E+06,-4.177E+03,-4.799E+00, 0.000E+00, 0.000E+00,-7.095E+04,-2.653E+04, 0.000E+00, 6.600E+01, 0.000E+00
 4.001E+01, 3.054E+06, 0.000E+00,-1.955E+05,-2.865E+06,-2.232E+03,-4.276E+00, 0.000E+00, 0.000E+00,-5.194E+04,-8.919E+03, 0.000E+00, 6.600E+01, 0.000E+00
 4.501E+01, 2.983E+06, 0.000E+00,-1.644E+05,-3.047E+06,-6.222E+03,-4.586E+00, 0.000E+00, 0.000E+00,-2.719E+05,-2.344E+05, 0.000E+00, 6.600E+01, 0.000E+00
 5.002E+01, 3.011E+06, 0.000E+00,-1.519E+05,-2.872E+06,-2.920E+03,-4.791E+00, 0.000E+00, 0.000E+00,-5.575E+04,-1.606E+04, 0.000E+00, 6.600E+01, 0.000E+00
 5.502E+01, 3.016E+06, 0.000E+00,-1.689E+05,-2.754E+06,-1.740E+03,-5.036E+00, 0.000E+00, 0.000E+00, 4.991E+04, 9.126E+04, 0.000E+00, 6.600E+01, 0.000E+00
 6.000E+01, 3.040E+06, 0.000E+00,-1.944E+05,-2.800E+06,-3.706E+03,-4.727E+00, 0.000E+00, 0.000E+00, 1.525E+02, 4.209E+04, 0.000E+00, 6.600E+01, 0.000E+00
 6.502E+01, 2.998E+06, 0.000E+00,-1.867E+05,-2.762E+06,-4.080E+03,-5.261E+00, 0.000E+00, 0.000E+00, 5.349E+03, 4.534E+04, 0.000E+00, 6.600E+01, 0.000E+00
 7.001E+01, 3.061E+06, 0.000E+00,-1.721E+05,-2.798E+06,-2.930E+03,-4.947E+00, 0.000E+00, 0.000E+00, 4.724E+04, 8.812E+04, 0.000E+00, 6.600E+01, 0.000E+00
 7.502E+01, 3.061E+06, 0.000E+00,-1.984E+05,-2.692E+06,-2.362E+03,-4.547E+00, 0.000E+00, 0.000E+00, 1.258E+05, 1.678E+05, 0.000E+00, 6.600E+01, 0.000E+00
 8.000E+01, 3.034E+06, 0.000E+00,-1.770E+05,-2.865E+06,-3.258E+03,-4.038E+00, 0.000E+00, 0.000E+00,-5.391E+04,-1.128E+04, 0.000E+00, 6.600E+01, 0.000E+00
 8.501E+01, 3.021E+06, 0.000E+00,-1.910E+05,-2.920E+06,-4.989E+03,-4.645E+00, 0.000E+00, 0.000E+00,-1.359E+05,-9.501E+04, 0.000E+00, 6.600E+01, 0.000E+00
 9.002E+01, 3.037E+06, 0.000E+00,-2.276E+05,-2.594E+06,-1.817E+03,-5.398E+00, 0.000E+00, 0.000E+00, 1.713E+05, 2.136E+05, 0.000E+00, 6.600E+01, 0.000E+00
 9.501E+01, 3.009E+06, 0.000E+00,-3.268E+05,-2.256E+06,-2.992E+03,-4.800E+00, 0.000E+00, 0.000E+00, 3.778E+05, 4.234E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.000E+02, 3.053E+06, 0.000E+00,-2.679E+05,-2.859E+06,-3.529E+03,-4.533E+00, 0.000E+00, 0.000E+00,-1.251E+05,-7.762E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.050E+02, 3.029E+06, 0.000E+00,-2.383E+05,-2.759E+06,-5.528E+03,-4.353E+00, 0.000E+00, 0.000E+00,-1.757E+04, 2.623E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.100E+02, 2.975E+06, 0.000E+00,-2.642E+05,-2.735E+06,-3.228E+03,-4.476E+00, 0.000E+00, 0.000E+00,-7.001E+04,-2.702E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.150E+02, 3.008E+06, 0.000E+00,-2.176E+05,-2.872E+06,-3.905E+03,-4.977E+00, 0.000E+00, 0.000E+00,-1.251E+05,-8.542E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.200E+02, 3.083E+06, 0.000E+00,-2.292E+05,-2.680E+06,-3.343E+03,-4.475E+00, 0.000E+00, 0.000E+00, 1.269E+05, 1.703E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.250E+02, 3.040E+06, 0.000E+00,-2.754E+05,-2.487E+06,-3.325E+03,-4.144E+00, 0.000E+00, 0.000E+00, 2.281E+05, 2.738E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.300E+02, 3.032E+06, 0.000E+00,-2.521E+05,-2.957E+06,-9.102E+03,-4.353E+00, 0.000E+00, 0.000E+00,-2.274E+05,-1.856E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.350E+02, 3.007E+06, 0.000E+00,-2.512E+05,-2.743E+06,-5.503E+03,-4.201E+00, 0.000E+00, 0.000E+00,-3.583E+04, 7.333E+03, 0.000E+00, 6.600E+01, 0.000E+00
 1.400E+02, 3.070E+06, 0.000E+00,-2.818E+05,-2.827E+06,-3.216E+03,-4.480E+00, 0.000E+00, 0.000E+00,-8.639E+04,-4.258E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.450E+02, 2.973E+06, 0.000E+00,-2.884E+05,-2.530E+06,-3.733E+03,-3.467E+00, 0.000E+00, 0.000E+00, 1.059E+05, 1.506E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.500E+02, 2.985E+06, 0.000E+00,-2.264E+05,-2.755E+06,-4.228E+03,-2.586E+00, 0.000E+00, 0.000E+00,-4.427E+04,-1.354E+03, 0.000E+00, 6.600E+01, 0.000E+00
 1.550E+02, 3.079E+06, 0.000E+00,-3.094E+05,-2.449E+06,-3.071E+03,-2.793E+00, 0.000E+00, 0.000E+00, 2.688E+05, 3.170E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.600E+02, 3.024E+06, 0.000E+00,-2.715E+05,-2.719E+06,-6.440E+03,-2.569E+00, 0.000E+00, 0.000E+00,-1.720E+04, 2.738E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.650E+02, 3.035E+06, 0.000E+00,-2.589E+05,-2.928E+06,-8.509E+03,-2.727E+00, 0.000E+00, 0.000E+00,-2.024E+05,-1.600E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.700E+02, 3.003E+06, 0.000E+00,-3.122E+05,-2.544E+06,-3.111E+03,-2.608E+00, 0.000E+00, 0.000E+00, 9.704E+04, 1.444E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.750E+02, 3.006E+06, 0.000E+00,-2.901E+05,-2.633E+06,-3.821E+03,-2.799E+00, 0.000E+00, 0.000E+00, 3.457E+04, 7.874E+04, 0.000E+00, 6.600E+01, 0.000E+00
 1.800E+02, 3.048E+06, 0.000E+00,-2.903E+05,-2.498E+06,-3.864E+03,-2.650E+00, 0.000E+00, 0.000E+00, 2.101E+05, 2.550E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.850E+02, 3.026E+06, 0.000E+00,-2.380E+05,-3.107E+06,-4.232E+03,-2.567E+00, 0.000E+00, 0.000E+00,-3.668E+05,-3.233E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.900E+02, 2.994E+06, 0.000E+00,-2.779E+05,-2.591E+06,-3.363E+03,-2.455E+00, 0.000E+00, 0.000E+00, 7.966E+04, 1.217E+05, 0.000E+00, 6.600E+01, 0.000E+00
 1.950E+02, 2.996E+06, 0.000E+00,-2.510E+05,-2.594E+06,-4.795E+03,-2.339E+00, 0.000E+00, 0.000E+00, 1.013E+05, 1.465E+05, 0.000E+00, 6.600E+01, 0.000E+00
