s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.856E-10, 4.675E-05, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 4.675E-05, 0.000E+00, 0.000E+00, 0.000E+00
 5.032E+00, 1.715E+06, 0.000E+00,-5.218E+05, 1.474E+04,-7.193E+01,-1.979E+00, 0.000E+00, 0.000E+00, 1.158E+06, 1.207E+06, 0.000E+00, 2.872E+02, 0.000E+00
 1.001E+01, 1.406E+07, 0.000E+00,-4.229E+06, 1.477E+05,-1.280E+02,-1.051E+00, 0.000E+00, 0.000E+00, 9.858E+06, 9.978E+06, 0.000E+00, 3.300E+02, 0.000E+00
 1.501E+01, 1.666E+07, 0.000E+00,-2.186E+06, 2.387E+05,-1.277E+02,-1.025E+00, 0.000E+00, 0.000E+00, 1.452E+07, 1.471E+07, 0.000E+00, 3.300E+02, 0.000E+00
 2.001E+01, 1.582E+07, 0.000E+00,-1.935E+06,-1.566E+07,-9.990E+04,-1.137E+00, 0.000E+00, 0.000E+00,-2.134E+06,-1.867E+06, 0.000E+00, 3.300E+02, 0.000E+00
 2.501E+01, 1.562E+07, 0.000E+00,-2.085E+06,-1.029E+07,-3.986E+04,-1.203E+00, 0.000E+00, 0.000E+00, 2.876E+06, 3.199E+06, 0.000E+00, 3.300E+02, 0.000E+00
 3.001E+01, 1.523E+07, 0.000E+00,-2.212E+06,-1.328E+07,-4.599E+04,-1.219E+00, 0.000E+00, 0.000E+00,-6.815E+05,-3.105E+05, 0.000E+00, 3.300E+02, 0.000E+00
 3.500E+01, 1.501E+07, 0.000E+00,-2.038E+06,-1.284E+07,-4.434E+04,-1.255E+00, 0.000E+00, 0.000E+00,-2.709E+05, 8.595E+04, 0.000E+00, 3.300E+02, 0.000E+00
 4.001E+01, 1.590E+07, 0.000E+00,-2.391E+06,-1.017E+07,-1.858E+04,-2.197E+00, 0.000E+00, 0.000E+00, 2.911E+06, 3.322E+06, 0.000E+00, 3.300E+02, 0.000E+00
 4.501E+01, 1.546E+07, 0.000E+00,-2.193E+06,-1.380E+07,-1.460E+04,-2.218E+00, 0.000E+00, 0.000E+00,-9.702E+05,-5.533E+05, 0.000E+00, 3.300E+02, 0.000E+00
 5.000E+01, 1.447E+07, 0.000E+00,-2.177E+06,-1.216E+07,-3.479E+04,-2.118E+00, 0.000E+00, 0.000E+00,-3.339E+05, 9.774E+04, 0.000E+00, 3.300E+02, 0.000E+00
 5.500E+01, 1.559E+07, 0.000E+00,-2.266E+06,-1.165E+07,-2.993E+04,-1.977E+00, 0.000E+00, 0.000E+00, 1.220E+06, 1.648E+06, 0.000E+00, 3.300E+02, 0.000E+00
 6.001E+01, 1.493E+07, 0.000E+00,-2.045E+06,-1.308E+07,-4.080E+04,-2.094E+00, 0.000E+00, 0.000E+00,-6.695E+05,-2.319E+05, 0.000E+00, 3.300E+02, 0.000E+00
 6.500E+01, 1.540E+07, 0.000E+00,-2.217E+06,-1.285E+07,-2.300E+04,-2.111E+00, 0.000E+00, 0.000E+00,-1.238E+05, 3.124E+05, 0.000E+00, 3.300E+02, 0.000E+00
 7.001E+01, 1.482E+07, 0.000E+00,-2.231E+06,-1.291E+07,-1.071E+04,-2.080E+00, 0.000E+00, 0.000E+00,-7.729E+05,-3.290E+05, 0.000E+00, 3.300E+02, 0.000E+00
 7.501E+01, 1.497E+07, 0.000E+00,-2.276E+06,-1.102E+07,-1.927E+04,-2.218E+00, 0.000E+00, 0.000E+00, 1.194E+06, 1.651E+06, 0.000E+00, 3.300E+02, 0.000E+00
 8.002E+01, 1.549E+07, 0.000E+00,-2.050E+06,-1.444E+07,-4.775E+04,-2.233E+00, 0.000E+00, 0.000E+00,-1.500E+06,-1.053E+06, 0.000E+00, 3.300E+02, 0.000E+00
 8.501E+01, 1.453E+07, 0.000E+00,-1.938E+06,-1.175E+07,-3.645E+04,-2.107E+00, 0.000E+00, 0.000E+00, 3.832E+05, 8.060E+05, 0.000E+00, 3.300E+02, 0.000E+00
 9.001E+01, 1.561E+07, 0.000E+00,-2.124E+06,-1.620E+07,-4.822E+04,-2.168E+00, 0.000E+00, 0.000E+00,-3.168E+06,-2.762E+06, 0.000E+00, 3.300E+02, 0.000E+00
