s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-3.141E-11, 4.547E-16, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.141E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.049E+00, 2.348E+06, 0.000E+00,-1.290E+06, 1.762E+04,-2.429E+02,-3.572E+01, 0.000E+00, 0.000E+00, 1.181E+06, 1.075E+06, 0.000E+00, 1.504E+02, 0.000E+00
 1.000E+01, 6.021E+06, 0.000E+00,-2.641E+06, 5.534E+04,-2.446E+02,-1.581E+01, 0.000E+00, 0.000E+00, 3.331E+06, 3.435E+06, 0.000E+00, 1.650E+02, 0.000E+00
 1.506E+01, 6.708E+06, 0.000E+00,-2.257E+06, 7.236E+04,-3.309E+02,-2.795E+00, 0.000E+00, 0.000E+00, 4.450E+06, 4.523E+06, 0.000E+00, 1.650E+02, 0.000E+00
 2.007E+01, 7.581E+06, 0.000E+00,-1.509E+06,-4.893E+06,-2.627E+04,-1.848E+00, 0.000E+00, 0.000E+00, 1.067E+06, 1.153E+06, 0.000E+00, 1.650E+02, 0.000E+00
 2.506E+01, 7.713E+06, 0.000E+00,-8.447E+05,-6.004E+06,-1.026E+04,-5.123E+00, 0.000E+00, 0.000E+00, 7.414E+05, 8.538E+05, 0.000E+00, 1.650E+02, 0.000E+00
 3.000E+01, 7.569E+06, 0.000E+00,-1.107E+05,-6.818E+06,-4.230E+03,-6.877E+00, 0.000E+00, 0.000E+00, 5.129E+05, 6.363E+05, 0.000E+00, 1.650E+02, 0.000E+00
 3.507E+01, 7.923E+06, 0.000E+00,-5.819E+05,-6.609E+06,-5.045E+03,-7.273E+00, 0.000E+00, 0.000E+00, 5.953E+05, 7.270E+05, 0.000E+00, 1.650E+02, 0.000E+00
 4.002E+01, 7.694E+06, 0.000E+00,-3.457E+05,-7.414E+06,-6.627E+03,-1.069E+01, 0.000E+00, 0.000E+00,-2.306E+05,-7.224E+04, 0.000E+00, 1.650E+02, 0.000E+00
 4.507E+01, 7.342E+06, 0.000E+00,-2.876E+05,-6.907E+06,-4.440E+03,-1.109E+01, 0.000E+00, 0.000E+00, 3.613E+03, 1.436E+05, 0.000E+00, 1.650E+02, 0.000E+00
