s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00, 2.482E-14, 9.493E-10, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.493E-10, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 2.259E+03, 0.000E+00,-5.623E+02,-6.560E+02,-3.394E+00,-8.004E-02, 0.000E+00, 0.000E+00, 1.028E+03, 1.037E+03, 0.000E+00, 5.701E-02, 0.000E+00
 1.000E+01, 3.032E+03, 0.000E+00,-7.101E+02,-2.323E+03,-4.862E+00,-9.436E-02, 0.000E+00, 0.000E+00,-1.313E+01,-5.664E+00, 0.000E+00, 6.599E-02, 0.000E+00
 1.500E+01, 3.023E+03, 0.000E+00,-7.117E+02,-2.329E+03,-5.824E+00,-9.437E-02, 0.000E+00, 0.000E+00,-2.885E+01,-2.383E+01, 0.000E+00, 6.599E-02, 0.000E+00
 2.000E+01, 3.016E+03, 0.000E+00,-7.100E+02,-2.281E+03,-5.790E+00,-9.453E-02, 0.000E+00, 0.000E+00, 1.205E+01, 1.892E+01, 0.000E+00, 6.599E-02, 0.000E+00
 2.500E+01, 3.032E+03, 0.000E+00,-7.185E+02,-2.334E+03,-7.347E+00,-9.414E-02, 0.000E+00, 0.000E+00,-3.470E+01,-2.800E+01, 0.000E+00, 6.599E-02, 0.000E+00
 3.000E+01, 3.058E+03, 0.000E+00,-7.220E+02,-2.303E+03,-5.415E+00,-9.529E-02, 0.000E+00, 0.000E+00, 2.126E+01, 2.731E+01, 0.000E+00, 6.599E-02, 0.000E+00
 3.500E+01, 2.981E+03, 0.000E+00,-6.984E+02,-2.328E+03,-6.264E+00,-9.478E-02, 0.000E+00, 0.000E+00,-5.719E+01,-5.183E+01, 0.000E+00, 6.599E-02, 0.000E+00
 4.000E+01, 3.041E+03, 0.000E+00,-7.149E+02,-2.266E+03,-5.271E+00,-9.486E-02, 0.000E+00, 0.000E+00, 4.919E+01, 5.506E+01, 0.000E+00, 6.599E-02, 0.000E+00
 4.500E+01, 3.022E+03, 0.000E+00,-7.106E+02,-2.245E+03,-4.871E+00,-9.561E-02, 0.000E+00, 0.000E+00, 5.518E+01, 6.157E+01, 0.000E+00, 6.599E-02, 0.000E+00
 5.000E+01, 3.039E+03, 0.000E+00,-7.122E+02,-2.374E+03,-5.532E+00,-9.581E-02, 0.000E+00, 0.000E+00,-5.800E+01,-5.216E+01, 0.000E+00, 6.599E-02, 0.000E+00
 5.500E+01, 3.023E+03, 0.000E+00,-7.088E+02,-2.316E+03,-5.813E+00,-9.669E-02, 0.000E+00, 0.000E+00,-1.359E+01,-7.333E+00, 0.000E+00, 6.599E-02, 0.000E+00
 6.000E+01, 3.022E+03, 0.000E+00,-7.110E+02,-2.317E+03,-5.106E+00,-9.458E-02, 0.000E+00, 0.000E+00,-1.740E+01,-1.122E+01, 0.000E+00, 6.599E-02, 0.000E+00
 6.200E+01, 2.975E+03, 0.000E+00,-6.978E+02,-2.277E+03,-4.850E+00,-9.444E-02, 0.000E+00, 0.000E+00,-1.194E+01,-4.869E+00, 0.000E+00, 6.599E-02, 0.000E+00
