s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 7.0001939E+001,-3.5650314E+000,-4.9288252E+000,-5.1965076E+000,-7.2999118E+000,-7.6866715E+000,-9.4594945E+000, 1.2832922E+000, 5.7682727E-040, 3.5433247E-001, 4.0678879E-040, 1.3748657E+000, 4.9162054E-032, 1.1048942E+000, 2.0008312E+001, 6.1653888E-001, 3.3584024E-019, 8.7651573E-001, 1.4856277E-015, 4.8358561E-001, 6.8026257E-011, 4.9434531E-001, 2.0098088E+001, 4.0914901E-001, 4.6297334E+001, 6.0482237E-001, 7.3175772E+001, 1.1032818E+002, 5.6827864E-001, 4.3008625E+001, 2.0723699E-001, 3.0526700E+001, 2.6672110E-001, 2.4937544E-002, 2.4634338E-001, 2.3759415E-002, 1.9405854E-001, 1.7680571E-002, 1.9931267E-001, 5.5395773E-002, 1.9972337E+001, 3.4684290E-001, 3.1156899E+000, 2.3061860E-001, 2.5832111E+000, 1.0880785E+000, 2.6192783E-001, 6.0922539E+000,-1.9279480E-001, 4.5492866E-002, 2.0236311E+001, 4.9320465E-001, 2.4296334E+001, 5.4806151E-001, 2.8212238E+001, 5.3965496E-001, 2.2276231E+001, 2.2139818E-001,-1.7173382E-003, 2.2063506E+001, 8.6939588E-001, 4.3969033E+000, 8.4756310E-001, 5.7451835E+000, 5.9496205E+000, 8.0144030E-001, 4.4121504E+000,-7.9525672E-001, 2.0126304E+001, 6.9927792E-001, 1.2905600E+001, 6.9905194E-001, 1.0318767E+001, 6.4045835E-001, 1.6405982E+001,-6.9206428E-001, 2.0585217E+001, 6.8544461E-001, 2.1902361E+001, 7.1879109E-001, 2.2185843E+001, 7.6410679E-001, 2.2066703E+001,-4.1501641E-001, 2.2122931E+001, 1.0139160E+000, 9.9994418E-003, 5.4677013E-002, 5.7462102E+001, 8.1743604E-001, 7.9219676E+000
 8.0000894E+001,-3.5311284E+000,-4.8994245E+000,-5.1709886E+000,-7.2741630E+000,-7.6537625E+000,-9.4439782E+000, 1.3049012E+000, 8.2924860E-035, 3.5798811E-001, 1.0279877E-034, 1.3814654E+000, 5.4163038E-030, 1.1168749E+000, 2.0008314E+001, 6.8086596E-001, 6.0028927E-019, 8.9736677E-001, 5.6023796E-012, 4.1661105E-001, 2.5817664E-009, 4.5229677E-001, 2.0099844E+001, 4.0396181E-001, 5.1833442E+001, 6.0477499E-001, 7.5882860E+001, 9.7228641E+001, 5.4747665E-001, 4.8046732E+001, 2.0164073E-001, 2.9953477E+001, 2.6841794E-001, 1.1164635E-002, 2.2498061E-001, 7.7343601E-003, 2.0893825E-001, 6.4466221E-003, 1.6106858E-001, 4.7852999E-002, 1.9972403E+001, 3.0864940E-001, 2.6995798E+000, 2.5010660E-001, 3.1178117E+000, 1.2297321E+000, 2.7573985E-001, 6.0657394E+000,-1.7680192E-001, 7.5290317E-002, 2.0243243E+001, 5.3434668E-001, 2.5659902E+001, 5.1092062E-001, 2.4114005E+001, 5.4678054E-001, 2.3093441E+001, 1.1832049E-001, 9.1492338E-003, 2.1972742E+001, 9.1238389E-001, 4.9718564E+000, 9.0403344E-001, 6.1805578E+000, 7.7137959E+000, 8.1305006E-001, 4.9127643E+000,-8.3344340E-001, 2.0143325E+001, 6.5760975E-001, 1.1163258E+001, 6.9557800E-001, 1.1055552E+001, 6.6902058E-001, 1.6422702E+001,-6.8366089E-001, 2.0609305E+001, 6.7415004E-001, 2.1960248E+001, 7.0158823E-001, 2.1840005E+001, 7.8206698E-001, 2.2124981E+001,-4.5110113E-001, 2.2121848E+001, 8.9353121E-001, 1.1301238E-002, 7.0889784E-002, 8.0079550E+001, 3.5804596E+000, 4.5906737E+000
 9.0003459E+001,-3.5516288E+000,-4.9212949E+000,-5.1925171E+000,-7.3007520E+000,-7.6829505E+000,-9.4646052E+000, 1.3568125E+000, 1.4777720E-038, 3.5547934E-001, 3.2891607E-038, 1.4536885E+000, 5.4683983E-034, 1.1536117E+000, 2.0008729E+001, 6.3670751E-001, 1.1002228E-017, 8.7518409E-001, 1.8133592E-012, 4.9636356E-001, 3.5013947E-008, 4.4751153E-001, 2.0101133E+001, 3.7274201E-001, 5.1127110E+001, 6.3344271E-001, 6.6541250E+001, 1.0541326E+002, 5.1459389E-001, 4.1240567E+001, 1.4111608E-001, 2.9010504E+001, 2.6199220E-001, 5.3009018E-003, 2.1805425E-001, 4.0086732E-003, 2.0860942E-001, 4.4951618E-003, 1.2846633E-001, 6.4379964E-002, 1.9973252E+001, 2.9432790E-001, 1.6133662E+000, 2.1991133E-001, 1.3524942E+000, 9.1123993E-001, 2.6105181E-001, 5.0843157E+000,-1.9343944E-001, 7.5150147E-002, 2.0204550E+001, 5.2619022E-001, 2.4527161E+001, 5.0317139E-001, 2.3593987E+001, 5.1486577E-001, 2.0739199E+001, 1.5971578E-001,-4.4356082E-002, 2.1915650E+001, 9.3216400E-001, 5.1115927E+000, 8.7353240E-001, 5.8984901E+000, 6.5544593E+000, 8.1954295E-001, 5.2548829E+000,-8.6945558E-001, 2.0159048E+001, 6.5439987E-001, 8.1525477E+000, 6.9484234E-001, 5.1294959E+000, 6.3294200E-001, 1.0235592E+001,-6.9952671E-001, 2.0405833E+001, 6.8771162E-001, 2.2114051E+001, 7.3820688E-001, 2.2568214E+001, 7.7801601E-001, 2.3129274E+001,-4.6284206E-001, 2.2272842E+001, 9.6874790E-001, 8.3742949E-003, 6.0235481E-002, 6.6752919E+001, 1.5432612E+000, 6.2811525E+000
 1.0000241E+002,-3.5496704E+000,-4.9053431E+000,-5.1776204E+000,-7.2853354E+000,-7.6735434E+000,-9.4551144E+000, 1.3607335E+000, 1.8313004E-039, 3.4390129E-001, 4.7119032E-040, 1.4590720E+000, 2.1643445E-032, 1.1643237E+000, 2.0009091E+001, 6.3897758E-001, 2.4775868E-018, 8.3495830E-001, 2.5111495E-014, 4.5787782E-001, 9.9350458E-010, 4.2797187E-001, 2.0104168E+001, 4.1252360E-001, 4.9064753E+001, 6.1621482E-001, 7.0298208E+001, 1.0294087E+002, 5.6151450E-001, 4.1830613E+001, 1.9126321E-001, 3.0209899E+001, 2.6671935E-001, 7.8106597E-003, 2.4887177E-001, 4.7246997E-003, 2.3469048E-001, 4.8492030E-003, 1.9165483E-001, 6.2466532E-002, 1.9973407E+001, 3.1282546E-001, 2.3059755E+000, 2.2859940E-001, 1.6184668E+000, 1.1677346E+000, 2.9975949E-001, 5.8593418E+000,-2.0772799E-001, 5.0356406E-002, 2.0189711E+001, 5.2588584E-001, 2.6644497E+001, 5.2240612E-001, 2.0107385E+001, 5.0546863E-001, 1.8919928E+001, 1.2467973E-001,-6.0005781E-002, 2.1963013E+001, 9.3714706E-001, 4.7797987E+000, 9.1014033E-001, 6.3089431E+000, 6.6668989E+000, 8.6329296E-001, 4.9753447E+000,-8.6920457E-001, 2.0150494E+001, 6.5153616E-001, 8.9367211E+000, 6.8807330E-001, 8.3750743E+000, 6.3930957E-001, 1.2417507E+001,-6.7873716E-001, 2.0399333E+001, 6.5606311E-001, 2.0341164E+001, 6.9961619E-001, 2.0951020E+001, 7.5037825E-001, 2.1657059E+001,-4.5560965E-001, 2.2297518E+001, 9.4602662E-001, 1.0731481E-002, 6.1268801E-002, 8.6769437E+001, 4.1704462E-001, 7.6138711E+000
 1.1000137E+002,-3.5768398E+000,-4.9323327E+000,-5.2029377E+000,-7.3087162E+000,-7.6940828E+000,-9.4700832E+000, 1.3261988E+000, 3.5487557E-038, 3.5866693E-001, 3.5987187E-038, 1.4220194E+000, 3.3354622E-031, 1.1363101E+000, 2.0009069E+001, 6.8612884E-001, 2.4667330E-018, 8.3855793E-001, 1.7392053E-014, 4.0432998E-001, 2.0198283E-010, 4.3537458E-001, 2.0109480E+001, 4.4497857E-001, 5.3922093E+001, 6.6845131E-001, 8.2645337E+001, 1.0940913E+002, 5.7896684E-001, 5.0170728E+001, 2.1442829E-001, 3.0157753E+001, 2.8970228E-001, 1.9198497E-002, 2.5557448E-001, 1.0041531E-002, 2.5283079E-001, 1.0023585E-002, 2.4609250E-001, 5.6132266E-002, 1.9973975E+001, 3.0424247E-001, 2.8562231E+000, 2.2803781E-001, 2.2132949E+000, 1.3932029E+000, 3.0133361E-001, 6.8334445E+000,-2.0250326E-001, 5.3301570E-002, 2.0209439E+001, 5.4832906E-001, 2.7382794E+001, 5.3705779E-001, 2.7826038E+001, 5.4462154E-001, 2.3369419E+001, 1.9473025E-001,-6.2328527E-003, 2.2137113E+001, 9.6371059E-001, 6.1447053E+000, 9.0675830E-001, 7.2431038E+000, 8.5262326E+000, 8.5641665E-001, 6.6057525E+000,-8.8096232E-001, 2.0185401E+001, 6.8340329E-001, 1.3180719E+001, 7.2103742E-001, 1.1884047E+001, 6.4650889E-001, 1.7715863E+001,-7.0425020E-001, 2.0506313E+001, 7.1728463E-001, 2.1140788E+001, 7.4949923E-001, 2.0921775E+001, 7.7326701E-001, 2.1232118E+001,-4.7140584E-001, 2.2329602E+001, 1.0054699E+000, 1.2803535E-002, 7.8356078E-002, 4.4123641E+001, 3.7209395E+000, 6.7646949E+000
 1.2000033E+002,-3.6042196E+000,-4.9354071E+000,-5.2117280E+000,-7.3139158E+000,-7.6916675E+000,-9.4768938E+000, 1.3214658E+000, 1.6629019E-038, 3.5688523E-001, 1.7309714E-038, 1.4214780E+000, 4.1470759E-033, 1.1332312E+000, 2.0009238E+001, 6.3625765E-001, 6.8121841E-019, 8.8243298E-001, 5.5962128E-013, 4.4170215E-001, 3.7618912E-010, 5.0899249E-001, 2.0108717E+001, 4.3402008E-001, 6.4251031E+001, 6.5162184E-001, 8.4364322E+001, 1.0892482E+002, 5.9194551E-001, 5.3560698E+001, 2.1383891E-001, 3.1037524E+001, 2.7359588E-001, 1.4078315E-002, 2.4449037E-001, 4.7635742E-003, 2.4193642E-001, 4.4450630E-003, 1.8159760E-001, 6.1889113E-002, 1.9974592E+001, 3.5152294E-001, 4.3491188E+000, 2.5474320E-001, 3.5648851E+000, 2.6048122E+000, 2.8593567E-001, 7.9871127E+000,-2.0431792E-001, 4.1688731E-002, 2.0280836E+001, 5.3119786E-001, 2.3375229E+001, 5.1953896E-001, 2.2795289E+001, 5.0749146E-001, 2.1337103E+001, 1.2171174E-001,-1.5718011E-002, 2.2088173E+001, 9.7842344E-001, 5.2909909E+000, 8.7642917E-001, 6.8276694E+000, 7.9453147E+000, 8.5975544E-001, 5.8705745E+000,-9.1095442E-001, 2.0207211E+001, 6.7323183E-001, 1.1096019E+001, 7.0618811E-001, 1.2638310E+001, 6.4773003E-001, 1.5049491E+001,-6.9375750E-001, 2.0510503E+001, 6.4525268E-001, 2.0130014E+001, 7.0188963E-001, 2.0530965E+001, 7.7597996E-001, 2.1344854E+001,-4.3524094E-001, 2.2274734E+001, 1.0010191E+000, 2.3938224E-002, 7.3017442E-002, 7.3183555E+001, 2.6888676E+000, 6.9182940E+000
 1.3000289E+002,-3.5635987E+000,-4.9213248E+000,-5.1900256E+000,-7.2961698E+000,-7.6772831E+000,-9.4532575E+000, 1.3780322E+000, 8.2873531E-037, 3.5928708E-001, 6.7444995E-038, 1.4742984E+000, 7.4948021E-031, 1.1760460E+000, 2.0009456E+001, 6.3787672E-001, 1.5929815E-018, 8.7512791E-001, 2.1729748E-015, 4.2236975E-001, 5.0100156E-012, 5.7224209E-001, 2.0104430E+001, 4.2484525E-001, 4.8449358E+001, 6.0110434E-001, 6.5335793E+001, 1.0892549E+002, 5.3713546E-001, 4.0172549E+001, 1.9244255E-001, 2.9809745E+001, 3.0780675E-001, 2.8005555E-002, 2.4696404E-001, 6.1011372E-003, 2.4044507E-001, 5.6392510E-003, 2.2458653E-001, 5.9262462E-002, 1.9974948E+001, 3.3964511E-001, 3.0348500E+000, 2.4501131E-001, 3.0092819E+000, 1.9409616E+000, 3.4470784E-001, 8.3801542E+000,-2.3030874E-001, 6.7135464E-002, 2.0309960E+001, 5.2150617E-001, 2.4755724E+001, 4.9582037E-001, 2.3644065E+001, 5.2969191E-001, 2.1678978E+001, 6.5932120E-003,-4.8182628E-002, 2.2050444E+001, 9.3039179E-001, 4.7387680E+000, 9.0825980E-001, 5.2337094E+000, 7.2938983E+000, 8.5933548E-001, 4.5320035E+000,-8.5794313E-001, 2.0160549E+001, 6.6481441E-001, 1.0396681E+001, 7.0946138E-001, 1.0443938E+001, 6.3275090E-001, 1.1760174E+001,-6.6560123E-001, 2.0541406E+001, 6.6735531E-001, 2.2400363E+001, 7.1746279E-001, 2.2412123E+001, 7.5966581E-001, 2.2828816E+001,-4.3042529E-001, 2.2438156E+001, 1.0010253E+000, 1.7837437E-002, 6.7030925E-002, 7.4661198E+001, 2.0976567E+000, 4.5698528E+000
 1.4000185E+002,-3.5061607E+000,-4.8992544E+000,-5.1737082E+000,-7.2764750E+000,-7.6665613E+000,-9.4498220E+000, 1.3051456E+000, 1.6781856E-035, 3.5391957E-001, 1.0315070E-035, 1.3957876E+000, 1.1370856E-030, 1.1094739E+000, 2.0009705E+001, 6.7834710E-001, 9.7036491E-019, 9.0655563E-001, 5.1842114E-016, 4.5428046E-001, 1.2360931E-009, 4.7955229E-001, 2.0108491E+001, 4.1135424E-001, 5.2578465E+001, 6.6975910E-001, 7.6548008E+001, 1.0542137E+002, 5.5619552E-001, 4.5036154E+001, 1.4407751E-001, 3.0175256E+001, 2.3639346E-001, 2.9186359E-002, 1.9248392E-001, 1.5997007E-002, 1.8668957E-001, 1.6079848E-002, 1.4295411E-001, 5.8019812E-002, 1.9976505E+001, 2.9177389E-001, 2.0708485E+000, 2.3654166E-001, 1.8341070E+000, 1.8090602E+000, 2.5703626E-001, 5.4695067E+000,-1.8643489E-001, 5.5762297E-002, 2.0323952E+001, 5.5012472E-001, 2.7044107E+001, 5.3434672E-001, 2.6410055E+001, 5.2243381E-001, 2.1576994E+001, 2.2087819E-001,-3.8731981E-002, 2.2134086E+001, 9.1476654E-001, 4.8987094E+000, 8.6380795E-001, 4.8586691E+000, 6.2131291E+000, 8.0013015E-001, 4.2336908E+000,-8.2745399E-001, 2.0169075E+001, 6.6865363E-001, 1.3377629E+001, 6.9952572E-001, 1.3006132E+001, 6.7074353E-001, 1.8469979E+001,-7.0510408E-001, 2.0691980E+001, 5.8484424E-001, 2.0865134E+001, 6.7708918E-001, 2.0999874E+001, 7.8181376E-001, 2.1774308E+001,-3.9619843E-001, 2.2429152E+001, 9.6882240E-001, 1.6625264E-002, 5.7098656E-002, 6.5803388E+001, 3.2472772E+000, 4.8994516E+000
 1.5000080E+002,-3.5461120E+000,-4.9081363E+000,-5.1802182E+000,-7.2794112E+000,-7.6629515E+000,-9.4462805E+000, 1.3317076E+000, 9.4135131E-039, 3.5969705E-001, 2.7983408E-038, 1.4282568E+000, 9.6459931E-031, 1.1397319E+000, 2.0009477E+001, 6.6731658E-001, 3.4104248E-018, 8.4819635E-001, 3.2874818E-015, 4.1492913E-001, 2.6839005E-009, 4.4566096E-001, 2.0113805E+001, 3.6996886E-001, 4.3244734E+001, 5.8465337E-001, 6.8826538E+001, 1.0906125E+002, 5.2840933E-001, 4.0802168E+001, 1.6557167E-001, 2.8967424E+001, 2.3846470E-001, 5.3962000E-003, 1.8285677E-001, 2.8380964E-003, 1.7100667E-001, 4.2508815E-003, 1.3793510E-001, 5.1594406E-002, 1.9975967E+001, 3.0189333E-001, 3.1458835E+000, 2.2239458E-001, 1.8552259E+000, 1.1834139E+000, 2.1038777E-001, 7.2296939E+000,-1.8220408E-001, 7.5874896E-002, 2.0261032E+001, 5.8747177E-001, 2.8932769E+001, 5.5235635E-001, 2.4030445E+001, 5.2382955E-001, 2.2352927E+001, 1.5190806E-001,-4.2718747E-002, 2.2208816E+001, 9.1562439E-001, 4.6188973E+000, 9.0863815E-001, 5.9581100E+000, 7.2059482E+000, 8.7407609E-001, 4.6630874E+000,-8.8468188E-001, 2.0166275E+001, 6.6082846E-001, 1.4030696E+001, 7.0476548E-001, 1.0983441E+001, 6.5949398E-001, 1.8969959E+001,-6.8264296E-001, 2.0694368E+001, 6.7506149E-001, 2.1577635E+001, 7.2460071E-001, 2.1877174E+001, 7.7425657E-001, 2.2692597E+001,-4.7277355E-001, 2.2406169E+001, 1.0022729E+000, 1.0875574E-002, 6.6222664E-002, 8.3756319E+001, 9.0043309E-001, 7.1593156E+000
 1.6000337E+002,-3.5501082E+000,-4.9019500E+000,-5.1738307E+000,-7.2785036E+000,-7.6597891E+000,-9.4454789E+000, 1.3377013E+000, 5.3766663E-035, 3.3241595E-001, 4.2711011E-035, 1.4249683E+000, 1.6610975E-029, 1.1352802E+000, 2.0009952E+001, 6.6071015E-001, 2.9310521E-018, 8.8339395E-001, 2.5375450E-013, 4.0552858E-001, 6.3543731E-009, 5.3745258E-001, 2.0110815E+001, 3.5289103E-001, 3.1351580E+001, 6.3101076E-001, 8.0092570E+001, 8.9700233E+001, 5.6766999E-001, 4.5941970E+001, 2.0924623E-001, 2.9205537E+001, 2.5692844E-001, 3.2506355E-003, 2.0703927E-001, 1.2670300E-003, 2.1424174E-001, 1.4514398E-003, 1.7140223E-001, 6.7442680E-002, 1.9975700E+001, 2.8161211E-001, 1.9394868E+000, 2.4214610E-001, 2.9961192E+000, 1.6923931E+000, 3.1110788E-001, 6.5315797E+000,-2.2160386E-001, 8.2553552E-002, 2.0265048E+001, 5.0985773E-001, 2.4267783E+001, 5.5041768E-001, 2.4403018E+001, 5.3973634E-001, 2.0917371E+001, 2.0377403E-001,-3.9660983E-002, 2.2186660E+001, 9.5240475E-001, 5.3372407E+000, 8.9236375E-001, 6.7451474E+000, 7.7560484E+000, 8.4715446E-001, 5.6734276E+000,-8.8932637E-001, 2.0168027E+001, 6.4305432E-001, 1.2673591E+001, 6.7670575E-001, 1.0139106E+001, 6.2260063E-001, 1.3874594E+001,-6.6993965E-001, 2.0688388E+001, 6.4257870E-001, 2.0178624E+001, 7.1410079E-001, 2.0579396E+001, 7.7986303E-001, 2.1968678E+001,-4.7801423E-001, 2.2548103E+001, 8.2434514E-001, 1.5553092E-002, 7.1278085E-002, 3.9783256E+001, 1.3053936E+000, 6.5276559E+000
 1.7000232E+002,-3.5615747E+000,-4.9241643E+000,-5.1963814E+000,-7.3017197E+000,-7.6748437E+000,-9.4557599E+000, 1.3153715E+000, 3.8104848E-036, 3.3660983E-001, 1.8087045E-036, 1.4147980E+000, 2.0488534E-031, 1.1218586E+000, 2.0010111E+001, 5.9108658E-001, 1.3229420E-016, 9.1371658E-001, 1.5335987E-012, 4.8926309E-001, 2.2145033E-008, 4.4730794E-001, 2.0117131E+001, 3.9161421E-001, 4.7019700E+001, 6.5168423E-001, 8.3953558E+001, 9.2230147E+001, 5.7291705E-001, 4.6514219E+001, 1.9278373E-001, 3.1266363E+001, 2.4000487E-001, 7.4921800E-003, 2.5183982E-001, 4.5556404E-003, 2.3988557E-001, 3.0202988E-003, 2.0120987E-001, 6.5246851E-002, 1.9976365E+001, 3.0701915E-001, 2.1883652E+000, 2.4730645E-001, 2.0403601E+000, 1.5396854E+000, 2.5279320E-001, 5.6003071E+000,-1.7837101E-001, 8.7903696E-002, 2.0254831E+001, 5.4126222E-001, 2.4784956E+001, 5.5142201E-001, 2.6468629E+001, 5.1253920E-001, 2.2981655E+001, 1.0994780E-001,-1.5770917E-002, 2.2226914E+001, 9.2466796E-001, 4.5881606E+000, 8.8672274E-001, 5.5689816E+000, 6.9428021E+000, 8.4769104E-001, 4.5522079E+000,-8.4119428E-001, 2.0167149E+001, 6.3364402E-001, 1.1436271E+001, 7.0010420E-001, 1.0950972E+001, 6.5189249E-001, 1.4487246E+001,-6.7604180E-001, 2.0567257E+001, 5.9648780E-001, 2.3170812E+001, 6.8315313E-001, 2.3336884E+001, 7.5952769E-001, 2.3601072E+001,-4.3969706E-001, 2.2529007E+001, 8.4759505E-001, 1.4149709E-002, 6.3804351E-002, 5.2896553E+001, 3.3356412E-001, 6.5393471E+000
 1.8000128E+002,-3.6003278E+000,-4.9526258E+000,-5.2232515E+000,-7.3299039E+000,-7.7063588E+000,-9.4916265E+000, 1.3180599E+000, 3.7658585E-037, 3.4399713E-001, 2.8895028E-037, 1.4050694E+000, 4.7173955E-032, 1.1270347E+000, 2.0010078E+001, 6.4059229E-001, 9.0698724E-019, 8.0786462E-001, 2.3598798E-013, 4.9724035E-001, 1.6917539E-009, 5.2467078E-001, 2.0116399E+001, 4.0267117E-001, 4.6552971E+001, 6.3451823E-001, 7.4894100E+001, 9.3111492E+001, 5.9389308E-001, 4.6076608E+001, 1.7219114E-001, 3.0897099E+001, 2.8004383E-001, 1.9148140E-002, 2.2474517E-001, 4.9950234E-003, 2.2309878E-001, 1.2601649E-002, 1.8577517E-001, 8.6921016E-002, 1.9977076E+001, 3.2510237E-001, 2.4608853E+000, 2.6261762E-001, 2.2719541E+000, 7.3046189E-001, 2.8830914E-001, 7.9675707E+000,-2.1551430E-001, 6.5422065E-002, 2.0217546E+001, 4.9963608E-001, 2.5565590E+001, 5.2240259E-001, 2.6631179E+001, 4.8950282E-001, 2.1899524E+001, 2.1987039E-001,-2.1968767E-002, 2.2421303E+001, 9.0106503E-001, 5.1575804E+000, 9.1577116E-001, 5.8784520E+000, 7.1931666E+000, 8.2883779E-001, 4.6034073E+000,-8.3194987E-001, 2.0183392E+001, 6.7577200E-001, 1.2058429E+001, 7.0584659E-001, 1.1428014E+001, 6.8017343E-001, 1.6977090E+001,-7.0997853E-001, 2.0621548E+001, 6.2554800E-001, 2.0794435E+001, 7.0449543E-001, 2.0366127E+001, 7.6646574E-001, 2.1543259E+001,-4.4162937E-001, 2.2452548E+001, 8.5569461E-001, 6.7129448E-003, 6.6105201E-002, 6.7201771E+001, 2.1171919E+000, 7.6145209E+000
 1.9000023E+002,-3.5871666E+000,-4.9332057E+000,-5.2054271E+000,-7.3073524E+000,-7.6787961E+000,-9.4628443E+000, 1.3129349E+000, 8.7767167E-039, 3.3979818E-001, 2.7076543E-038, 1.4167850E+000, 5.2521494E-034, 1.1271093E+000, 2.0009479E+001, 6.5502058E-001, 7.2565275E-019, 8.9898943E-001, 4.8001342E-014, 4.8411370E-001, 5.2456677E-012, 5.5770822E-001, 2.0115578E+001, 4.5369872E-001, 5.8894585E+001, 6.4878205E-001, 7.0907174E+001, 1.0671008E+002, 5.3283308E-001, 3.7933160E+001, 1.5192350E-001, 3.0270320E+001, 2.6473881E-001, 2.6248023E-002, 2.2352596E-001, 1.4873332E-002, 2.2534738E-001, 1.6244213E-002, 1.8228160E-001, 7.0450300E-002, 1.9978368E+001, 3.1421473E-001, 2.9185775E+000, 2.0855461E-001, 1.8297633E+000, 2.0869359E+000, 2.4436020E-001, 5.0354118E+000,-1.8511898E-001, 3.7712738E-002, 2.0299007E+001, 5.4623399E-001, 3.0818601E+001, 5.2937124E-001, 2.5486289E+001, 4.9766427E-001, 2.1248854E+001, 2.0768893E-001,-3.3239710E-002, 2.2217987E+001, 9.2587196E-001, 5.0551071E+000, 8.8483227E-001, 6.6202684E+000, 8.0804859E+000, 8.3453251E-001, 5.0156027E+000,-8.5372484E-001, 2.0202144E+001, 6.9118557E-001, 1.2602885E+001, 7.2390829E-001, 1.1619802E+001, 6.4216564E-001, 1.7100308E+001,-6.9593586E-001, 2.0653106E+001, 5.4658233E-001, 2.0517380E+001, 6.7807270E-001, 2.0277737E+001, 7.8938763E-001, 2.1585273E+001,-4.3080586E-001, 2.2466604E+001, 9.8066566E-001, 1.9178941E-002, 7.4259665E-002, 6.0098254E+001, 3.1117556E-001, 7.2857792E+000
 2.0000280E+002,-3.5639366E+000,-4.9134466E+000,-5.1858798E+000,-7.2886085E+000,-7.6631918E+000,-9.4477466E+000, 1.3131696E+000, 4.3565808E-040, 3.3175217E-001, 4.0787800E-040, 1.4039142E+000, 1.3108037E-034, 1.1220374E+000, 2.0010014E+001, 6.0544411E-001, 6.2654427E-018, 8.8710771E-001, 1.5675487E-013, 4.3442116E-001, 1.7444822E-009, 4.7289822E-001, 2.0119694E+001, 3.4510239E-001, 4.1611985E+001, 6.2038161E-001, 6.4199047E+001, 9.5737855E+001, 5.3557674E-001, 3.8304922E+001, 1.6549113E-001, 2.9386056E+001, 2.6841032E-001, 1.4160012E-002, 2.1941522E-001, 2.8985412E-003, 2.1116492E-001, 2.9678119E-003, 2.0865850E-001, 5.5740603E-002, 1.9978614E+001, 3.1745439E-001, 3.0910728E+000, 2.6951828E-001, 2.7332897E+000, 1.4935529E+000, 3.3611810E-001, 7.1602114E+000,-2.1544782E-001, 4.4567655E-002, 2.0270748E+001, 5.2022546E-001, 2.7821932E+001, 5.3533317E-001, 2.7882538E+001, 5.4443751E-001, 2.4185762E+001, 1.8152052E-001,-2.1323776E-002, 2.2274483E+001, 9.3040907E-001, 5.2539354E+000, 8.7900345E-001, 6.7727881E+000, 7.7719933E+000, 8.4207306E-001, 5.6559004E+000,-8.6382445E-001, 2.0187296E+001, 6.5729969E-001, 1.3756543E+001, 7.1687803E-001, 1.3122119E+001, 6.7432127E-001, 1.7988319E+001,-6.8475760E-001, 2.0796152E+001, 5.9948015E-001, 2.0909171E+001, 7.0249703E-001, 2.1107123E+001, 7.5910475E-001, 2.1522376E+001,-4.5582837E-001, 2.2399546E+001, 8.7983089E-001, 1.3725751E-002, 7.1424618E-002, 7.0672619E+001, 4.7516834E-001, 2.1557199E+000
