s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9779101E-002,-3.7866717E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9779139E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0059767E+001, 3.2211644E+002, 0.0000000E+000,-7.4196154E+001, 9.0883097E+000, 2.2170955E+000, 1.9575104E+000, 0.0000000E+000, 0.0000000E+000, 2.5627533E+002, 2.6118320E+002, 0.0000000E+000, 1.1075578E-002, 0.0000000E+000, 0.0000000E+000
 6.0084045E+001, 5.8463221E+002, 0.0000000E+000,-2.1487152E+002, 1.8133720E+001, 5.9263141E+000, 6.7797091E+000, 0.0000000E+000, 0.0000000E+000, 3.9787479E+002, 4.0060044E+002, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 9.0091377E+001, 4.7480783E+002, 0.0000000E+000,-2.3045499E+002,-1.2836681E+002, 9.9244769E+000, 7.0582414E+000, 0.0000000E+000, 0.0000000E+000, 1.3482458E+002, 1.3296875E+002, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 1.2005458E+002, 5.8440875E+002, 0.0000000E+000,-2.8351790E+002,-3.0641230E+002, 2.3123531E+001, 6.7997159E+000, 0.0000000E+000, 0.0000000E+000, 2.2164314E+001, 2.4401790E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 1.5007666E+002, 5.6546811E+002, 0.0000000E+000,-2.4075686E+002,-3.2350946E+002, 3.0901200E+001, 7.6964039E+000, 0.0000000E+000, 0.0000000E+000, 3.8728728E+001, 3.9799398E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 1.8004218E+002, 5.9091631E+002, 0.0000000E+000,-2.5858327E+002,-4.1348435E+002, 3.2844543E+001, 7.6245383E+000, 0.0000000E+000, 0.0000000E+000,-4.1005308E+001,-4.0682229E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 2.1005588E+002, 5.9587633E+002, 0.0000000E+000,-2.4791145E+002,-3.4734053E+002, 3.6157153E+001, 8.0453709E+000, 0.0000000E+000, 0.0000000E+000, 4.3761514E+001, 4.4826875E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 2.4005238E+002, 6.1415804E+002, 0.0000000E+000,-2.5519611E+002,-3.8752164E+002, 3.7322846E+001, 8.3291161E+000, 0.0000000E+000, 0.0000000E+000, 1.5657757E+001, 1.7092254E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 2.7005768E+002, 6.1186384E+002, 0.0000000E+000,-2.5636296E+002,-3.8177929E+002, 3.8753524E+001, 8.3945518E+000, 0.0000000E+000, 0.0000000E+000, 2.0152442E+001, 2.0869666E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 3.0000018E+002, 6.0288758E+002, 0.0000000E+000,-2.5705189E+002,-4.0128540E+002, 4.0307627E+001, 8.7174675E+000, 0.0000000E+000, 0.0000000E+000,-7.1705236E+000,-6.4246142E+000, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 3.3000867E+002, 5.7735697E+002, 0.0000000E+000,-2.4793949E+002,-3.8948552E+002, 4.1105548E+001, 8.7714725E+000, 0.0000000E+000, 0.0000000E+000,-1.0562390E+001,-1.0191014E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 3.6005728E+002, 5.8928024E+002, 0.0000000E+000,-2.5470400E+002,-3.7095950E+002, 4.1258011E+001, 8.5756432E+000, 0.0000000E+000, 0.0000000E+000, 1.2258942E+001, 1.3450400E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 3.9002679E+002, 5.8236450E+002, 0.0000000E+000,-2.5575961E+002,-3.5937390E+002, 4.1972431E+001, 8.5716484E+000, 0.0000000E+000, 0.0000000E+000, 1.6832822E+001, 1.7775064E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 4.2002817E+002, 6.0846191E+002, 0.0000000E+000,-2.5802887E+002,-4.0462455E+002, 4.2366885E+001, 8.5764730E+000, 0.0000000E+000, 0.0000000E+000,-4.3432198E+000,-3.2481550E+000, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 4.5003818E+002, 6.1465908E+002, 0.0000000E+000,-2.5537701E+002,-4.0987896E+002, 4.3153092E+001, 8.7610807E+000, 0.0000000E+000, 0.0000000E+000, 5.7836165E-001, 1.3172814E+000, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 4.8005853E+002, 6.0972868E+002, 0.0000000E+000,-2.6058367E+002,-3.9025940E+002, 4.3644205E+001, 8.8516656E+000, 0.0000000E+000, 0.0000000E+000, 1.1224465E+001, 1.1381487E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 5.1002411E+002, 5.6762042E+002, 0.0000000E+000,-2.3988562E+002,-3.7811588E+002, 4.3766496E+001, 8.7930038E+000, 0.0000000E+000, 0.0000000E+000, 4.9509348E-001, 2.1784258E+000, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 5.4001129E+002, 6.1068234E+002, 0.0000000E+000,-2.5476157E+002,-4.0144961E+002, 4.4001903E+001, 8.5511052E+000, 0.0000000E+000, 0.0000000E+000, 5.8463850E+000, 7.0241623E+000, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 5.7006592E+002, 5.9985612E+002, 0.0000000E+000,-2.5256652E+002,-3.8877238E+002, 4.4397524E+001, 8.5147656E+000, 0.0000000E+000, 0.0000000E+000, 1.0470877E+001, 1.1429512E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 6.0000891E+002, 6.0926907E+002, 0.0000000E+000,-2.5339405E+002,-4.1193716E+002, 4.4869987E+001, 8.9397253E+000, 0.0000000E+000, 0.0000000E+000,-3.2744325E+000,-2.2524365E+000, 0.0000000E+000, 1.3140499E-002, 0.0000000E+000, 0.0000000E+000
 6.3005054E+002, 5.7598638E+002, 0.0000000E+000,-2.3986193E+002,-3.6381840E+002, 4.1507886E+001, 8.5808456E+000, 0.0000000E+000, 0.0000000E+000, 2.1075590E+001, 2.2394790E+001, 0.0000000E+000, 1.5883464E-002, 0.0000000E+000, 0.0000000E+000
 6.6001288E+002, 6.7837576E+002, 0.0000000E+000,-2.8713485E+002,-3.8863923E+002, 4.3567628E+001, 8.4047469E+000, 0.0000000E+000, 0.0000000E+000, 5.2900775E+001, 5.4574057E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 6.9005219E+002, 6.9527161E+002, 0.0000000E+000,-2.8624945E+002,-4.7928097E+002, 4.4876922E+001, 8.7326582E+000, 0.0000000E+000, 0.0000000E+000,-1.7379568E+001,-1.6649236E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 7.2003046E+002, 7.6888621E+002, 0.0000000E+000,-3.1499088E+002,-4.8996334E+002, 4.3683984E+001, 7.8441969E+000, 0.0000000E+000, 0.0000000E+000, 1.4601893E+001, 1.5460170E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 7.5005676E+002, 7.3117538E+002, 0.0000000E+000,-2.9549536E+002,-4.7046451E+002, 4.5617879E+001, 8.5696248E+000, 0.0000000E+000, 0.0000000E+000, 1.8182687E+001, 1.9403018E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 7.8003058E+002, 7.5513971E+002, 0.0000000E+000,-3.0982047E+002,-4.9202132E+002, 4.6476206E+001, 9.0456947E+000, 0.0000000E+000, 0.0000000E+000, 7.6615213E+000, 8.8198138E+000, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 8.1005414E+002, 7.1252808E+002, 0.0000000E+000,-2.9301582E+002,-4.6294317E+002, 4.4534210E+001, 8.7508685E+000, 0.0000000E+000, 0.0000000E+000, 9.4206658E+000, 9.8541767E+000, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 8.4005640E+002, 7.6800562E+002, 0.0000000E+000,-3.0380901E+002,-5.2182557E+002, 4.3577282E+001, 8.4281148E+000, 0.0000000E+000, 0.0000000E+000,-6.8305521E+000,-5.6235762E+000, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 8.7006470E+002, 7.5116726E+002, 0.0000000E+000,-2.9414704E+002,-5.1183437E+002, 4.5779915E+001, 8.0001939E+000, 0.0000000E+000, 0.0000000E+000,-2.0626024E+000,-1.0340458E+000, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 9.0006476E+002, 7.5831550E+002, 0.0000000E+000,-3.0201574E+002,-5.0694978E+002, 4.6059666E+001, 8.7136185E+000, 0.0000000E+000, 0.0000000E+000, 2.6059631E+000, 4.1232653E+000, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 9.3004071E+002, 7.6566864E+002, 0.0000000E+000,-3.1120075E+002,-5.1453521E+002, 4.7079376E+001, 9.0003151E+000, 0.0000000E+000, 0.0000000E+000,-5.5688147E+000,-3.9876243E+000, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 9.6006433E+002, 7.3340375E+002, 0.0000000E+000,-2.9701966E+002,-5.0640216E+002, 4.7334907E+001, 8.8965131E+000, 0.0000000E+000, 0.0000000E+000,-1.5778689E+001,-1.3786647E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 9.9004120E+002, 7.3756334E+002, 0.0000000E+000,-2.9236333E+002,-5.1693332E+002, 4.6734196E+001, 8.1183226E+000, 0.0000000E+000, 0.0000000E+000,-1.8823477E+001,-1.6880788E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
 1.0200089E+003, 7.2709875E+002, 0.0000000E+000,-3.0022983E+002,-4.4460206E+002, 4.6892238E+001, 7.7371537E+000, 0.0000000E+000, 0.0000000E+000, 3.6101642E+001, 3.6896252E+001, 0.0000000E+000, 1.6425505E-002, 0.0000000E+000, 0.0000000E+000
