m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
z-HF,HF_600,HF_750,HF_900,CHF_600,CHF_750,CHF_900,RHF_600,RHF_750,RHF_900,z-T,T_600_x=0.00_y=0.00,T_600_x=0.10_y=0.00,T_600_x=0.20_y=0.00,T_600_x=0.30_y=0.00,T_600_x=0.40_y=0.00,T_600_x=0.50_y=0.00,T_600_x=0.60_y=0.00,T_600_x=0.70_y=0.00,T_600_x=0.80_y=0.00,T_600_x=0.00_y=0.23,T_600_x=0.10_y=0.23,T_600_x=0.20_y=0.23,T_600_x=0.30_y=0.23,T_600_x=0.40_y=0.23,T_600_x=0.50_y=0.23,T_600_x=0.60_y=0.23,T_600_x=0.70_y=0.23,T_600_x=0.80_y=0.23,T_600_x=0.00_y=0.41,T_600_x=0.10_y=0.41,T_600_x=0.20_y=0.41,T_600_x=0.30_y=0.41,T_600_x=0.40_y=0.41,T_600_x=0.50_y=0.41,T_600_x=0.60_y=0.41,T_600_x=0.70_y=0.41,T_600_x=0.80_y=0.41,T_750_x=0.00_y=0.00,T_750_x=0.10_y=0.00,T_750_x=0.20_y=0.00,T_750_x=0.30_y=0.00,T_750_x=0.40_y=0.00,T_750_x=0.50_y=0.00,T_750_x=0.60_y=0.00,T_750_x=0.70_y=0.00,T_750_x=0.80_y=0.00,T_750_x=0.00_y=0.23,T_750_x=0.10_y=0.23,T_750_x=0.20_y=0.23,T_750_x=0.30_y=0.23,T_750_x=0.40_y=0.23,T_750_x=0.50_y=0.23,T_750_x=0.60_y=0.23,T_750_x=0.70_y=0.23,T_750_x=0.80_y=0.23,T_750_x=0.00_y=0.41,T_750_x=0.10_y=0.41,T_750_x=0.20_y=0.41,T_750_x=0.30_y=0.41,T_750_x=0.40_y=0.41,T_750_x=0.50_y=0.41,T_750_x=0.60_y=0.41,T_750_x=0.70_y=0.41,T_750_x=0.80_y=0.41,T_900_x=0.00_y=0.00,T_900_x=0.10_y=0.00,T_900_x=0.20_y=0.00,T_900_x=0.30_y=0.00,T_900_x=0.40_y=0.00,T_900_x=0.50_y=0.00,T_900_x=0.60_y=0.00,T_900_x=0.70_y=0.00,T_900_x=0.80_y=0.00,T_900_x=0.00_y=0.23,T_900_x=0.10_y=0.23,T_900_x=0.20_y=0.23,T_900_x=0.30_y=0.23,T_900_x=0.40_y=0.23,T_900_x=0.50_y=0.23,T_900_x=0.60_y=0.23,T_900_x=0.70_y=0.23,T_900_x=0.80_y=0.23,T_900_x=0.00_y=0.41,T_900_x=0.10_y=0.41,T_900_x=0.20_y=0.41,T_900_x=0.30_y=0.41,T_900_x=0.40_y=0.41,T_900_x=0.50_y=0.41,T_900_x=0.60_y=0.41,T_900_x=0.70_y=0.41,T_900_x=0.80_y=0.41
 2.0000000E-002, 5.3574278E+001, 7.8470946E+001, 1.0643072E+002, 9.5912274E+000, 1.2934535E+001, 1.5903340E+001, 4.3983458E+001, 6.5536799E+001, 9.0527975E+001,-9.0000000E-001, 1.5126810E+002, 2.4044507E+002, 2.2452502E+002, 2.0645938E+002, 1.8854415E+002, 1.7196117E+002, 1.4743172E+002, 1.4197839E+002, 1.3245529E+002, 1.3815386E+002, 2.3688383E+002, 2.1585586E+002, 1.9538907E+002, 1.8067490E+002, 1.6467785E+002, 1.4577108E+002, 1.4088540E+002, 1.2934019E+002, 1.1448301E+002, 1.9351416E+002, 1.7362059E+002, 1.6232570E+002, 1.5025264E+002, 1.3764644E+002, 1.2291422E+002, 1.1862420E+002, 1.0978402E+002, 1.9104992E+002, 2.8918252E+002, 2.6954274E+002, 2.4912638E+002, 2.2885241E+002, 2.0886373E+002, 1.7886442E+002, 1.7433005E+002, 1.6211102E+002, 1.7147485E+002, 2.8468896E+002, 2.5421198E+002, 2.3352332E+002, 2.1753364E+002, 2.0078384E+002, 1.7568909E+002, 1.6875380E+002, 1.5844103E+002, 1.4196365E+002, 2.3456251E+002, 2.0926640E+002, 1.9539975E+002, 1.8218931E+002, 1.6608321E+002, 1.4754079E+002, 1.4345475E+002, 1.3366688E+002, 2.1543457E+002, 3.2213026E+002, 3.0281651E+002, 2.7945186E+002, 2.5619128E+002, 2.3141887E+002, 2.0355176E+002, 1.9797291E+002, 1.8562347E+002, 1.9539393E+002, 3.1606998E+002, 2.8170558E+002, 2.6043654E+002, 2.4360003E+002, 2.2327740E+002, 1.9781966E+002, 1.9239310E+002, 1.8222065E+002, 1.6496619E+002, 2.6606614E+002, 2.3624195E+002, 2.1587469E+002, 2.0127346E+002, 1.8708809E+002, 1.6676119E+002, 1.6227172E+002, 1.5287458E+002
 7.0185185E-002, 4.3404506E+001, 6.5024748E+001, 9.6634648E+001, 6.5747018E+000, 8.3240234E+000, 1.2239421E+001, 3.6829842E+001, 5.6700840E+001, 8.4395462E+001,-8.0000000E-001, 3.8491920E+002, 3.0281639E+002, 2.5718135E+002, 2.2319862E+002, 1.9584909E+002, 1.7318640E+002, 1.5014029E+002, 1.4328200E+002, 1.3149741E+002, 3.8075648E+002, 3.0005322E+002, 2.4182556E+002, 2.1178195E+002, 1.8684626E+002, 1.6573107E+002, 1.4725364E+002, 1.4127363E+002, 1.2870823E+002, 3.1652274E+002, 2.4263756E+002, 2.0084052E+002, 1.7997578E+002, 1.6009495E+002, 1.3887075E+002, 1.2316875E+002, 1.1701048E+002, 1.0777964E+002, 4.6851387E+002, 3.6688410E+002, 3.0842739E+002, 2.6979034E+002, 2.3883657E+002, 2.0932637E+002, 1.8303550E+002, 1.7610633E+002, 1.6179978E+002, 4.5887999E+002, 3.5963977E+002, 2.9182085E+002, 2.5819918E+002, 2.2661011E+002, 1.9959027E+002, 1.7775050E+002, 1.7046728E+002, 1.5817310E+002, 3.8781745E+002, 2.9349757E+002, 2.4421957E+002, 2.1819432E+002, 1.9273591E+002, 1.6760187E+002, 1.4871320E+002, 1.4150126E+002, 1.3102088E+002, 5.1783188E+002, 4.0779307E+002, 3.4727125E+002, 3.0299063E+002, 2.6593270E+002, 2.3490956E+002, 2.1045309E+002, 2.0297071E+002, 1.8741143E+002, 5.0383320E+002, 3.8922100E+002, 3.2231614E+002, 2.8469691E+002, 2.5331824E+002, 2.2386040E+002, 2.0142922E+002, 1.9500144E+002, 1.8204381E+002, 4.3938026E+002, 3.3547026E+002, 2.7640409E+002, 2.4162697E+002, 2.1326741E+002, 1.8890130E+002, 1.6800870E+002, 1.6070194E+002, 1.5058729E+002
 1.2037037E-001, 3.9523112E+001, 6.0263188E+001, 9.4479390E+001, 6.8056787E+000, 8.6219953E+000, 1.2940708E+001, 3.2717544E+001, 5.1641155E+001, 8.1538885E+001,-7.0000000E-001, 4.1328871E+002, 3.3313229E+002, 2.8321583E+002, 2.4258546E+002, 2.1171451E+002, 1.8748978E+002, 1.6005774E+002, 1.5291507E+002, 1.3845196E+002, 4.1559620E+002, 3.3629643E+002, 2.7308485E+002, 2.3464511E+002, 2.0232596E+002, 1.7897626E+002, 1.5681910E+002, 1.5019802E+002, 1.3761177E+002, 3.5148782E+002, 2.7135229E+002, 2.2728208E+002, 2.0373395E+002, 1.7855838E+002, 1.5203680E+002, 1.3076837E+002, 1.2320915E+002, 1.1309225E+002, 4.9674813E+002, 4.0478394E+002, 3.4119124E+002, 2.9330645E+002, 2.5761954E+002, 2.2695538E+002, 1.9598256E+002, 1.8823738E+002, 1.7186893E+002, 4.9771110E+002, 4.0695598E+002, 3.3349167E+002, 2.8270522E+002, 2.4369355E+002, 2.1552885E+002, 1.8889895E+002, 1.8144458E+002, 1.6881241E+002, 4.3309028E+002, 3.3347781E+002, 2.7931883E+002, 2.4786855E+002, 2.1320933E+002, 1.8367670E+002, 1.5820037E+002, 1.4883744E+002, 1.3690321E+002, 5.5779901E+002, 4.5287878E+002, 3.8356506E+002, 3.2899326E+002, 2.8918295E+002, 2.5762389E+002, 2.2629208E+002, 2.1827131E+002, 1.9900102E+002, 5.3785452E+002, 4.3545917E+002, 3.6027085E+002, 3.1116000E+002, 2.7331282E+002, 2.4313408E+002, 2.1486751E+002, 2.0780113E+002, 1.9385951E+002, 4.8481522E+002, 3.8168403E+002, 3.1845946E+002, 2.7482604E+002, 2.3727789E+002, 2.0528484E+002, 1.7851828E+002, 1.6973595E+002, 1.5725184E+002
 1.7055556E-001, 3.0368820E+001, 4.8256798E+001, 7.7435685E+001, 2.6654029E+000, 3.2428946E+000, 4.1913745E+000, 2.7703348E+001, 4.5013805E+001, 7.3244237E+001,-6.0000000E-001, 4.3930120E+002, 3.6029259E+002, 3.0184040E+002, 2.5567281E+002, 2.1905016E+002, 1.9044308E+002, 1.6053621E+002, 1.5386640E+002, 1.4005111E+002, 4.3890289E+002, 3.5485033E+002, 2.9350135E+002, 2.4808720E+002, 2.0966019E+002, 1.8310337E+002, 1.5768184E+002, 1.5126638E+002, 1.3997854E+002, 3.9653173E+002, 2.9818874E+002, 2.4944900E+002, 2.1953302E+002, 1.8741394E+002, 1.5663083E+002, 1.3262006E+002, 1.2528416E+002, 1.1535947E+002, 5.2699541E+002, 4.3437367E+002, 3.6096790E+002, 3.0898536E+002, 2.6537225E+002, 2.3149855E+002, 1.9695004E+002, 1.8899978E+002, 1.7376847E+002, 5.3234871E+002, 4.3293494E+002, 3.5484974E+002, 2.9693618E+002, 2.5094932E+002, 2.1823235E+002, 1.8949925E+002, 1.8276363E+002, 1.7155687E+002, 5.0925516E+002, 3.7188060E+002, 3.0754313E+002, 2.6690357E+002, 2.2494950E+002, 1.8924371E+002, 1.6000632E+002, 1.5037978E+002, 1.3960274E+002, 5.9163328E+002, 4.8830932E+002, 4.0748690E+002, 3.4549243E+002, 2.9946706E+002, 2.6612425E+002, 2.2788874E+002, 2.1989600E+002, 2.0075331E+002, 5.6946228E+002, 4.6637916E+002, 3.8575877E+002, 3.2917167E+002, 2.8207716E+002, 2.4703914E+002, 2.1571039E+002, 2.0952644E+002, 1.9661827E+002, 5.4993338E+002, 4.2807353E+002, 3.5082030E+002, 2.9506037E+002, 2.4955826E+002, 2.1086112E+002, 1.8059872E+002, 1.7209504E+002, 1.5878179E+002
 2.2074074E-001, 2.6108190E+001, 4.2909188E+001, 7.0487004E+001, 2.5079671E+000, 3.3267982E+000, 4.2899802E+000, 2.3599893E+001, 3.9582200E+001, 6.6196894E+001,-5.0000000E-001, 4.7627386E+002, 3.8281297E+002, 3.1695721E+002, 2.6185815E+002, 2.2313903E+002, 1.9237843E+002, 1.5985732E+002, 1.5299457E+002, 1.3910329E+002, 4.8352663E+002, 3.8008216E+002, 3.0538246E+002, 2.5202675E+002, 2.1225236E+002, 1.8491498E+002, 1.5643549E+002, 1.4997925E+002, 1.3799913E+002, 4.7118114E+002, 3.4661390E+002, 2.7463901E+002, 2.3114548E+002, 1.9139513E+002, 1.5910633E+002, 1.3232791E+002, 1.2451905E+002, 1.1483220E+002, 5.6153335E+002, 4.5689072E+002, 3.7743609E+002, 3.1551003E+002, 2.7000121E+002, 2.3542320E+002, 1.9614532E+002, 1.8755049E+002, 1.7184458E+002, 5.7402580E+002, 4.5602837E+002, 3.6831202E+002, 3.0315357E+002, 2.5441059E+002, 2.2020231E+002, 1.8796610E+002, 1.8065886E+002, 1.6906387E+002, 5.7523649E+002, 4.1827951E+002, 3.3990569E+002, 2.8241276E+002, 2.3196094E+002, 1.9248637E+002, 1.5963180E+002, 1.4978351E+002, 1.3875539E+002, 6.3243820E+002, 5.1753618E+002, 4.2557025E+002, 3.5403480E+002, 3.0635575E+002, 2.7138819E+002, 2.2758471E+002, 2.1836546E+002, 1.9853789E+002, 6.0720432E+002, 4.9180891E+002, 4.0259997E+002, 3.3817947E+002, 2.8660567E+002, 2.5010922E+002, 2.1497004E+002, 2.0858659E+002, 1.9407454E+002, 5.9793272E+002, 4.6014521E+002, 3.7880408E+002, 3.1083670E+002, 2.5725845E+002, 2.1411240E+002, 1.8072016E+002, 1.7099353E+002, 1.5822901E+002
 2.7092593E-001, 2.2827266E+001, 3.8587757E+001, 6.4853589E+001, 2.3520326E+000, 3.1951505E+000, 4.3079420E+000, 2.0474840E+001, 3.5392267E+001, 6.0545230E+001,-4.0000000E-001, 5.1960872E+002, 4.0332095E+002, 3.2340020E+002, 2.6137947E+002, 2.2126793E+002, 1.9067464E+002, 1.5936170E+002, 1.5298588E+002, 1.3878956E+002, 5.8078191E+002, 4.0545387E+002, 3.1051304E+002, 2.5267240E+002, 2.1361665E+002, 1.8433731E+002, 1.5560705E+002, 1.4936349E+002, 1.3699261E+002, 5.5900597E+002, 4.0439825E+002, 2.9305259E+002, 2.3422306E+002, 1.9110982E+002, 1.5871824E+002, 1.3203242E+002, 1.2401875E+002, 1.1444914E+002, 6.0320574E+002, 4.7701560E+002, 3.8591252E+002, 3.1682380E+002, 2.6843786E+002, 2.3415267E+002, 1.9556409E+002, 1.8672836E+002, 1.7060187E+002, 6.7154468E+002, 4.9791744E+002, 3.7760242E+002, 3.0580728E+002, 2.5336372E+002, 2.1913420E+002, 1.8688804E+002, 1.7977827E+002, 1.6692393E+002, 6.5919641E+002, 4.9556187E+002, 3.4826805E+002, 2.8873700E+002, 2.3433118E+002, 1.9342155E+002, 1.5986160E+002, 1.4966482E+002, 1.3740697E+002, 6.7862641E+002, 5.3928902E+002, 4.3454283E+002, 3.5727949E+002, 3.0787704E+002, 2.7144458E+002, 2.2784661E+002, 2.1804798E+002, 1.9786872E+002, 7.1884841E+002, 5.2643082E+002, 4.1666866E+002, 3.4493870E+002, 2.8879207E+002, 2.5076108E+002, 2.1536746E+002, 2.0842100E+002, 1.9266637E+002, 6.8131320E+002, 4.7901202E+002, 3.7653634E+002, 3.1540860E+002, 2.5985875E+002, 2.1647848E+002, 1.8082888E+002, 1.7046825E+002, 1.5789037E+002
 3.2111111E-001, 2.0208851E+001, 3.5044083E+001, 5.9983304E+001, 2.2081585E+000, 3.0438923E+000, 4.2842553E+000, 1.8000546E+001, 3.1999801E+001, 5.5698578E+001,-3.0000000E-001, 6.0777154E+002, 4.2901448E+002, 3.2481152E+002, 2.6053443E+002, 2.1859523E+002, 1.8668404E+002, 1.5748352E+002, 1.5107837E+002, 1.3540912E+002, 7.6486126E+002, 5.0422023E+002, 3.2532105E+002, 2.5284874E+002, 2.1172594E+002, 1.8179782E+002, 1.5313649E+002, 1.4668165E+002, 1.3394120E+002, 6.9566727E+002, 5.3768946E+002, 3.2714538E+002, 2.3268851E+002, 1.8918305E+002, 1.5712873E+002, 1.2966651E+002, 1.2209494E+002, 1.1065534E+002, 6.9687685E+002, 5.0151179E+002, 3.9049137E+002, 3.1654733E+002, 2.6600964E+002, 2.3035720E+002, 1.9307646E+002, 1.8400229E+002, 1.6664128E+002, 8.5034426E+002, 5.8209583E+002, 3.9734506E+002, 3.0819332E+002, 2.5258831E+002, 2.1662033E+002, 1.8489508E+002, 1.7726766E+002, 1.6253557E+002, 8.3538998E+002, 6.5936498E+002, 4.2357549E+002, 2.8496385E+002, 2.3388333E+002, 1.9232578E+002, 1.5822997E+002, 1.4793496E+002, 1.3373541E+002, 8.0339565E+002, 5.7812025E+002, 4.3826591E+002, 3.6032781E+002, 3.0768037E+002, 2.6783040E+002, 2.2572664E+002, 2.1565268E+002, 1.9438272E+002, 9.6556923E+002, 6.5423037E+002, 4.3491889E+002, 3.4870399E+002, 2.8992834E+002, 2.4978243E+002, 2.1395903E+002, 2.0592707E+002, 1.8949216E+002, 8.5567736E+002, 6.1292029E+002, 3.9583897E+002, 3.1753982E+002, 2.6246150E+002, 2.1654119E+002, 1.7885602E+002, 1.6805850E+002, 1.5471506E+002
 3.7129630E-001, 1.7963883E+001, 3.2195521E+001, 5.5666439E+001, 2.0695851E+000, 3.0380995E+000, 4.2335216E+000, 1.5894400E+001, 2.9157176E+001, 5.1432606E+001,-2.0000000E-001, 8.0859807E+002, 5.3291826E+002, 3.2686333E+002, 2.5737294E+002, 2.1473506E+002, 1.8287226E+002, 1.4715789E+002, 1.3971335E+002, 1.2338797E+002, 9.1762094E+002, 6.4554665E+002, 3.7875668E+002, 2.5274142E+002, 2.0882009E+002, 1.7763152E+002, 1.4247785E+002, 1.3530100E+002, 1.2235932E+002, 8.0947057E+002, 7.0139851E+002, 4.3847348E+002, 2.5218028E+002, 1.9062485E+002, 1.5294530E+002, 1.2077387E+002, 1.1325006E+002, 1.0103850E+002, 8.5983608E+002, 5.9515642E+002, 3.8423245E+002, 3.1312368E+002, 2.6274601E+002, 2.2619475E+002, 1.8191667E+002, 1.7220212E+002, 1.5411463E+002, 9.7463573E+002, 7.1009117E+002, 4.4928770E+002, 3.1190611E+002, 2.5119348E+002, 2.1384540E+002, 1.7514317E+002, 1.6659642E+002, 1.5051877E+002, 9.7815264E+002, 8.4221414E+002, 5.6470738E+002, 3.3980733E+002, 2.3267590E+002, 1.8922410E+002, 1.4927139E+002, 1.3896192E+002, 1.2508945E+002, 9.7718635E+002, 7.0083421E+002, 4.5158155E+002, 3.5659007E+002, 3.0398336E+002, 2.6374314E+002, 2.1447731E+002, 2.0378335E+002, 1.8234343E+002, 1.0909083E+003, 8.4990408E+002, 5.0262793E+002, 3.5296437E+002, 2.8981684E+002, 2.4711891E+002, 2.0460300E+002, 1.9501022E+002, 1.7792228E+002, 1.0104981E+003, 8.2913823E+002, 5.3210146E+002, 3.4262180E+002, 2.6828918E+002, 2.1532482E+002, 1.7114431E+002, 1.6039323E+002, 1.4653209E+002
 4.2148148E-001, 1.6154231E+001, 2.9809880E+001, 5.2163955E+001, 2.0462701E+000, 3.1171077E+000, 4.2827718E+000, 1.4108024E+001, 2.6692639E+001, 4.7880896E+001,-1.0000000E-001, 9.8807426E+002, 7.4399516E+002, 4.1183296E+002, 2.4411140E+002, 1.9826943E+002, 1.6537475E+002, 1.3134419E+002, 1.2506049E+002, 1.1192644E+002, 1.0183549E+003, 8.1218411E+002, 4.8920116E+002, 2.7516034E+002, 1.9582807E+002, 1.6050653E+002, 1.2764279E+002, 1.2184738E+002, 1.1148850E+002, 9.9193267E+002, 8.8103499E+002, 6.5086072E+002, 3.4683545E+002, 1.8626214E+002, 1.4106565E+002, 1.1000144E+002, 1.0450350E+002, 9.4262518E+001, 1.0375991E+003, 7.8542892E+002, 4.4074252E+002, 2.9586498E+002, 2.4583332E+002, 2.0791106E+002, 1.6554269E+002, 1.5732554E+002, 1.4211622E+002, 1.0838698E+003, 8.6611335E+002, 5.4518155E+002, 3.2777445E+002, 2.4307437E+002, 1.9898524E+002, 1.6064145E+002, 1.5305836E+002, 1.3928231E+002, 1.0855299E+003, 9.9158439E+002, 7.7295325E+002, 4.4079361E+002, 2.5222721E+002, 1.8021107E+002, 1.3842528E+002, 1.3006141E+002, 1.1844928E+002, 1.1083831E+003, 9.0892800E+002, 5.6287427E+002, 3.4888066E+002, 2.8657800E+002, 2.4556242E+002, 1.9803468E+002, 1.8869247E+002, 1.7059622E+002, 1.1572035E+003, 1.0041147E+003, 6.7337661E+002, 3.7255176E+002, 2.8120342E+002, 2.3382673E+002, 1.9023184E+002, 1.8136096E+002, 1.6636919E+002, 1.1388195E+003, 1.0208479E+003, 7.5083985E+002, 4.1867472E+002, 2.6207403E+002, 2.0764496E+002, 1.6235331E+002, 1.5313462E+002, 1.4066174E+002
