s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9544398E-002, 7.0268062E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9544391E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0048891E+001, 3.3479677E+002, 0.0000000E+000,-8.0920222E+001, 9.9955657E+000, 4.9104428E+000, 2.0971352E+000, 0.0000000E+000, 0.0000000E+000, 2.6901595E+002, 2.7087969E+002, 0.0000000E+000, 1.1033275E-002, 0.0000000E+000, 0.0000000E+000
 6.0010334E+001, 5.8453942E+002, 0.0000000E+000,-1.9750765E+002, 2.4528785E+001, 8.5408798E+000, 7.6621268E+000, 0.0000000E+000, 0.0000000E+000, 4.2524754E+002, 4.2776356E+002, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 9.0028351E+001, 4.6095601E+002, 0.0000000E+000,-2.0753325E+002,-1.8050281E+002, 1.3038547E+001, 6.4062253E+000, 0.0000000E+000, 0.0000000E+000, 8.8700713E+001, 9.2364733E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 1.2001833E+002, 6.4117614E+002, 0.0000000E+000,-2.7379441E+002,-3.8121867E+002, 2.7954837E+001, 7.5836769E+000, 0.0000000E+000, 0.0000000E+000, 1.6665861E+001, 2.1701585E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 1.5002222E+002, 5.8383632E+002, 0.0000000E+000,-2.5526367E+002,-3.3807688E+002, 3.4269920E+001, 8.4043457E+000, 0.0000000E+000, 0.0000000E+000, 2.8036069E+001, 3.3170035E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 1.8001625E+002, 5.8192004E+002, 0.0000000E+000,-2.5015908E+002,-3.4831602E+002, 3.5432452E+001, 8.6783290E+000, 0.0000000E+000, 0.0000000E+000, 2.2470916E+001, 2.7555727E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 2.1000095E+002, 6.2918537E+002, 0.0000000E+000,-2.6428144E+002,-4.0364376E+002, 3.8966126E+001, 9.2387896E+000, 0.0000000E+000, 0.0000000E+000, 3.3048889E+000, 9.4650851E+000, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
 2.4003680E+002, 5.8273936E+002, 0.0000000E+000,-2.4936787E+002,-3.4636820E+002, 3.8689819E+001, 8.5349562E+000, 0.0000000E+000, 0.0000000E+000, 2.7997791E+001, 3.4228064E+001, 0.0000000E+000, 1.3140404E-002, 0.0000000E+000, 0.0000000E+000
