s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 4.548E+01, 4.789E+01, 5.366E+01, 6.397E+01, 9.818E+01, 1.486E+02, 1.910E+02, 2.207E+02, 2.207E+02, 2.332E+02, 4.020E+01, 4.901E+01, 5.696E+01, 6.999E+01, 1.006E+02, 1.339E+02, 1.711E+02, 1.832E+02, 1.832E+02, 1.764E+02, 5.322E+01, 5.616E+01, 5.926E+01, 6.150E+01, 1.262E+02, 1.501E+02, 1.573E+02, 1.565E+02, 1.565E+02, 1.508E+02, 5.105E+01, 5.935E+01, 6.853E+01, 7.685E+01, 8.265E+01, 1.227E+02, 1.472E+02, 1.458E+02, 1.458E+02, 1.446E+02, 9.337E+01, 8.467E+01, 8.136E+01, 8.143E+01, 8.288E+01, 8.504E+01, 8.965E+01, 9.252E+01, 2.562E+01, 2.623E+01, 2.705E+01, 3.282E+01, 4.657E+01, 6.104E+01, 6.919E+01, 7.081E+01, 7.152E+01, 7.152E+01, 2.669E+01, 3.163E+01, 3.551E+01, 4.309E+01, 4.765E+01, 5.369E+01, 5.888E+01, 5.888E+01, 5.739E+01, 5.739E+01,-6.944E-01, 5.219E+01,-6.849E-01, 7.798E+01, 1.253E-01, 1.217E+02, 1.589E+00, 1.883E+02,-6.873E-01, 5.104E+01,-6.658E-01, 7.635E+01, 3.608E-01, 1.334E+02, 1.439E+00, 1.681E+02,-5.541E-01, 2.648E+01,-3.498E-01, 3.236E+01, 5.056E-01, 5.380E+01, 1.163E+00, 6.833E+01,-5.499E-01, 2.871E+01,-2.501E-01, 3.706E+01, 3.936E-01, 4.938E+01, 8.409E-01, 6.041E+01, 6.284E+00, 6.504E+00, 5.419E+00, 2.266E+00, 2.035E-01, 2.032E-01, 2.022E-01, 2.015E-01
 1.500E+02, 4.790E+01, 5.091E+01, 5.666E+01, 6.705E+01, 9.963E+01, 1.541E+02, 1.952E+02, 2.262E+02, 2.262E+02, 2.403E+02, 4.336E+01, 5.187E+01, 5.927E+01, 7.452E+01, 1.037E+02, 1.372E+02, 1.712E+02, 1.863E+02, 1.863E+02, 1.805E+02, 5.700E+01, 5.979E+01, 6.108E+01, 6.326E+01, 1.279E+02, 1.496E+02, 1.580E+02, 1.573E+02, 1.573E+02, 1.520E+02, 5.200E+01, 5.820E+01, 6.914E+01, 7.695E+01, 8.190E+01, 1.149E+02, 1.468E+02, 1.439E+02, 1.439E+02, 1.420E+02, 9.342E+01, 9.252E+01, 9.128E+01, 9.001E+01, 8.939E+01, 9.000E+01, 9.372E+01, 9.718E+01, 2.610E+01, 2.726E+01, 2.825E+01, 3.435E+01, 4.856E+01, 6.596E+01, 7.161E+01, 7.377E+01, 7.512E+01, 7.512E+01, 2.680E+01, 3.241E+01, 3.657E+01, 4.581E+01, 5.050E+01, 5.568E+01, 6.068E+01, 6.100E+01, 5.931E+01, 5.931E+01,-6.864E-01, 5.441E+01,-6.632E-01, 8.176E+01, 1.301E-01, 1.259E+02, 1.595E+00, 1.931E+02,-6.623E-01, 5.435E+01,-6.960E-01, 7.890E+01, 3.816E-01, 1.353E+02, 1.422E+00, 1.703E+02,-5.670E-01, 2.768E+01,-3.210E-01, 3.458E+01, 5.660E-01, 5.802E+01, 1.177E+00, 7.258E+01,-5.651E-01, 2.917E+01,-1.772E-01, 3.836E+01, 3.515E-01, 5.187E+01, 8.409E-01, 6.272E+01, 6.071E+00, 6.314E+00, 5.349E+00, 2.325E+00, 2.030E-01, 2.029E-01, 2.018E-01, 2.002E-01
 1.650E+02, 5.019E+01, 5.386E+01, 5.916E+01, 6.944E+01, 1.039E+02, 1.569E+02, 1.985E+02, 2.313E+02, 2.313E+02, 2.453E+02, 4.555E+01, 5.387E+01, 6.142E+01, 7.178E+01, 1.031E+02, 1.372E+02, 1.740E+02, 1.902E+02, 1.902E+02, 1.844E+02, 5.700E+01, 5.993E+01, 6.006E+01, 6.753E+01, 1.307E+02, 1.540E+02, 1.613E+02, 1.613E+02, 1.613E+02, 1.553E+02, 5.296E+01, 5.935E+01, 7.152E+01, 7.878E+01, 8.364E+01, 1.187E+02, 1.515E+02, 1.505E+02, 1.505E+02, 1.490E+02, 1.038E+02, 1.005E+02, 9.598E+01, 9.386E+01, 9.157E+01, 9.112E+01, 9.453E+01, 9.596E+01, 2.635E+01, 2.791E+01, 2.934E+01, 3.741E+01, 5.127E+01, 6.539E+01, 7.381E+01, 7.595E+01, 7.730E+01, 7.730E+01, 2.735E+01, 3.306E+01, 3.713E+01, 4.775E+01, 5.321E+01, 5.863E+01, 6.351E+01, 6.355E+01, 6.163E+01, 6.163E+01,-7.011E-01, 5.738E+01,-6.590E-01, 8.115E+01, 1.420E-01, 1.251E+02, 1.590E+00, 1.970E+02,-6.345E-01, 5.737E+01,-6.803E-01, 7.795E+01, 5.111E-01, 1.379E+02, 1.384E+00, 1.740E+02,-5.801E-01, 2.820E+01,-2.735E-01, 3.758E+01, 5.933E-01, 6.026E+01, 1.161E+00, 7.381E+01,-5.300E-01, 2.917E+01,-1.384E-01, 3.875E+01, 3.976E-01, 5.459E+01, 8.057E-01, 6.487E+01, 6.044E+00, 6.302E+00, 5.408E+00, 2.334E+00, 2.022E-01, 2.019E-01, 2.012E-01, 1.998E-01
 1.800E+02, 5.197E+01, 5.584E+01, 6.144E+01, 7.040E+01, 9.990E+01, 1.520E+02, 1.964E+02, 2.303E+02, 2.303E+02, 2.428E+02, 4.788E+01, 5.639E+01, 6.406E+01, 7.295E+01, 1.015E+02, 1.370E+02, 1.755E+02, 1.911E+02, 1.911E+02, 1.854E+02, 5.528E+01, 6.123E+01, 6.168E+01, 6.661E+01, 1.262E+02, 1.562E+02, 1.635E+02, 1.632E+02, 1.632E+02, 1.571E+02, 5.300E+01, 5.858E+01, 6.948E+01, 7.743E+01, 8.438E+01, 1.185E+02, 1.529E+02, 1.506E+02, 1.506E+02, 1.487E+02, 9.393E+01, 9.563E+01, 9.549E+01, 9.496E+01, 9.526E+01, 9.590E+01, 9.942E+01, 1.006E+02, 2.651E+01, 2.817E+01, 2.992E+01, 3.812E+01, 5.756E+01, 6.940E+01, 7.761E+01, 8.122E+01, 8.301E+01, 8.301E+01, 2.725E+01, 3.343E+01, 3.698E+01, 4.834E+01, 5.422E+01, 5.944E+01, 6.435E+01, 6.467E+01, 6.278E+01, 6.278E+01,-6.489E-01, 5.955E+01,-6.513E-01, 8.166E+01, 2.036E-01, 1.243E+02, 1.656E+00, 1.976E+02,-4.952E-01, 5.978E+01,-4.768E-01, 8.244E+01, 4.571E-01, 1.365E+02, 1.464E+00, 1.750E+02,-6.064E-01, 2.838E+01,-2.632E-01, 3.993E+01, 5.332E-01, 6.220E+01, 1.145E+00, 7.601E+01,-6.177E-01, 2.928E+01,-1.357E-01, 3.986E+01, 3.803E-01, 5.663E+01, 8.541E-01, 6.609E+01, 6.057E+00, 6.329E+00, 5.408E+00, 2.330E+00, 2.012E-01, 2.010E-01, 2.004E-01, 1.991E-01
 1.950E+02, 5.315E+01, 5.773E+01, 6.237E+01, 7.052E+01, 9.860E+01, 1.574E+02, 2.002E+02, 2.306E+02, 2.306E+02, 2.428E+02, 5.049E+01, 5.759E+01, 6.365E+01, 7.058E+01, 9.770E+01, 1.340E+02, 1.756E+02, 1.925E+02, 1.925E+02, 1.869E+02, 5.526E+01, 5.929E+01, 6.051E+01, 6.437E+01, 1.272E+02, 1.570E+02, 1.658E+02, 1.657E+02, 1.657E+02, 1.596E+02, 5.130E+01, 6.002E+01, 6.733E+01, 7.415E+01, 8.509E+01, 1.166E+02, 1.532E+02, 1.510E+02, 1.510E+02, 1.498E+02, 8.603E+01, 9.061E+01, 9.401E+01, 9.495E+01, 9.494E+01, 9.525E+01, 1.004E+02, 1.033E+02, 2.660E+01, 2.830E+01, 3.023E+01, 4.068E+01, 5.787E+01, 7.154E+01, 8.018E+01, 8.312E+01, 8.502E+01, 8.502E+01, 2.745E+01, 3.431E+01, 3.829E+01, 5.056E+01, 5.624E+01, 6.187E+01, 6.731E+01, 6.703E+01, 6.492E+01, 6.492E+01,-6.508E-01, 5.953E+01,-5.614E-01, 7.769E+01, 1.272E-01, 1.218E+02, 1.678E+00, 1.992E+02,-5.476E-01, 5.830E+01,-5.655E-01, 7.970E+01, 4.399E-01, 1.350E+02, 1.519E+00, 1.772E+02,-6.539E-01, 2.853E+01,-2.287E-01, 4.121E+01, 5.918E-01, 6.355E+01, 1.278E+00, 7.937E+01,-6.343E-01, 2.979E+01,-1.266E-01, 4.140E+01, 3.765E-01, 5.859E+01, 8.559E-01, 6.879E+01, 6.172E+00, 6.448E+00, 5.367E+00, 2.361E+00, 2.004E-01, 2.002E-01, 2.000E-01, 1.989E-01
 2.100E+02, 5.372E+01, 5.779E+01, 6.228E+01, 6.863E+01, 9.306E+01, 1.548E+02, 1.988E+02, 2.265E+02, 2.265E+02, 2.385E+02, 5.175E+01, 5.720E+01, 6.327E+01, 6.895E+01, 9.582E+01, 1.329E+02, 1.751E+02, 1.929E+02, 1.929E+02, 1.863E+02, 5.563E+01, 5.907E+01, 6.045E+01, 6.309E+01, 1.338E+02, 1.556E+02, 1.646E+02, 1.658E+02, 1.658E+02, 1.603E+02, 5.227E+01, 5.956E+01, 6.968E+01, 7.516E+01, 8.122E+01, 1.168E+02, 1.522E+02, 1.503E+02, 1.503E+02, 1.512E+02, 8.587E+01, 9.096E+01, 9.567E+01, 9.768E+01, 9.814E+01, 9.827E+01, 1.032E+02, 1.065E+02, 2.678E+01, 2.886E+01, 3.090E+01, 4.298E+01, 5.804E+01, 7.083E+01, 8.239E+01, 8.593E+01, 8.890E+01, 8.890E+01, 2.763E+01, 3.510E+01, 3.872E+01, 5.215E+01, 5.884E+01, 6.418E+01, 6.981E+01, 7.007E+01, 6.812E+01, 6.812E+01,-6.545E-01, 5.986E+01,-5.794E-01, 7.642E+01, 2.547E-01, 1.207E+02, 1.642E+00, 1.987E+02,-5.547E-01, 6.007E+01,-5.812E-01, 7.774E+01, 5.342E-01, 1.316E+02, 1.517E+00, 1.777E+02,-6.674E-01, 2.914E+01,-2.391E-01, 4.316E+01, 5.902E-01, 6.630E+01, 1.374E+00, 8.241E+01,-6.401E-01, 3.050E+01,-1.625E-01, 4.300E+01, 3.580E-01, 5.971E+01, 8.816E-01, 7.139E+01, 6.525E+00, 6.817E+00, 5.180E+00, 2.386E+00, 1.998E-01, 1.997E-01, 1.995E-01, 1.988E-01
 2.250E+02, 5.510E+01, 5.815E+01, 6.252E+01, 6.916E+01, 9.545E+01, 1.583E+02, 1.986E+02, 2.293E+02, 2.293E+02, 2.366E+02, 5.293E+01, 5.922E+01, 6.470E+01, 7.081E+01, 9.695E+01, 1.340E+02, 1.762E+02, 1.911E+02, 1.911E+02, 1.850E+02, 5.546E+01, 5.939E+01, 6.004E+01, 6.035E+01, 1.352E+02, 1.573E+02, 1.651E+02, 1.638E+02, 1.638E+02, 1.586E+02, 5.201E+01, 5.680E+01, 6.653E+01, 7.330E+01, 7.847E+01, 1.127E+02, 1.529E+02, 1.520E+02, 1.520E+02, 1.514E+02, 9.277E+01, 9.522E+01, 9.600E+01, 9.710E+01, 9.740E+01, 9.777E+01, 1.016E+02, 1.049E+02, 2.691E+01, 2.922E+01, 3.146E+01, 4.418E+01, 5.814E+01, 7.239E+01, 8.272E+01, 8.568E+01, 8.671E+01, 8.671E+01, 2.783E+01, 3.501E+01, 3.947E+01, 5.291E+01, 5.966E+01, 6.560E+01, 7.085E+01, 7.089E+01, 6.868E+01, 6.868E+01,-5.300E-01, 6.010E+01,-5.764E-01, 7.761E+01, 2.196E-01, 1.207E+02, 1.636E+00, 1.971E+02,-4.740E-01, 6.057E+01,-4.583E-01, 8.168E+01, 5.290E-01, 1.328E+02, 1.484E+00, 1.762E+02,-6.802E-01, 2.925E+01,-2.039E-01, 4.317E+01, 5.034E-01, 6.613E+01, 1.242E+00, 8.054E+01,-6.516E-01, 3.074E+01,-1.139E-01, 4.356E+01, 3.913E-01, 6.134E+01, 9.024E-01, 7.203E+01, 6.894E+00, 7.195E+00, 5.179E+00, 2.352E+00, 1.994E-01, 1.992E-01, 1.989E-01, 1.978E-01
 2.400E+02, 5.562E+01, 5.837E+01, 6.259E+01, 6.954E+01, 9.858E+01, 1.585E+02, 1.961E+02, 2.250E+02, 2.250E+02, 2.354E+02, 5.581E+01, 6.003E+01, 6.384E+01, 7.148E+01, 9.748E+01, 1.348E+02, 1.809E+02, 1.935E+02, 1.935E+02, 1.874E+02, 5.780E+01, 6.156E+01, 6.245E+01, 6.618E+01, 1.336E+02, 1.591E+02, 1.670E+02, 1.654E+02, 1.654E+02, 1.603E+02, 5.333E+01, 6.027E+01, 7.173E+01, 7.775E+01, 8.633E+01, 1.258E+02, 1.548E+02, 1.519E+02, 1.519E+02, 1.518E+02, 1.021E+02, 1.018E+02, 1.011E+02, 9.998E+01, 9.910E+01, 9.893E+01, 1.024E+02, 1.053E+02, 2.698E+01, 2.908E+01, 3.136E+01, 4.157E+01, 5.797E+01, 7.587E+01, 8.226E+01, 8.442E+01, 8.578E+01, 8.578E+01, 2.737E+01, 3.420E+01, 3.883E+01, 5.262E+01, 5.948E+01, 6.527E+01, 7.029E+01, 6.995E+01, 6.796E+01, 6.796E+01,-5.073E-01, 6.126E+01,-5.303E-01, 7.607E+01, 2.721E-01, 1.218E+02, 1.622E+00, 1.974E+02,-5.415E-01, 6.096E+01,-4.401E-01, 8.174E+01, 5.149E-01, 1.357E+02, 1.466E+00, 1.780E+02,-6.286E-01, 2.940E+01,-1.788E-01, 4.280E+01, 6.635E-01, 6.675E+01, 1.173E+00, 8.012E+01,-6.902E-01, 3.025E+01,-7.486E-02, 4.310E+01, 4.019E-01, 6.141E+01, 9.225E-01, 7.213E+01, 6.335E+00, 6.651E+00, 5.390E+00, 2.352E+00, 1.988E-01, 1.987E-01, 1.985E-01, 1.977E-01
 2.550E+02, 5.522E+01, 5.901E+01, 6.393E+01, 7.037E+01, 1.027E+02, 1.611E+02, 1.978E+02, 2.326E+02, 2.326E+02, 2.450E+02, 5.636E+01, 6.206E+01, 6.620E+01, 7.378E+01, 1.006E+02, 1.373E+02, 1.796E+02, 1.929E+02, 1.929E+02, 1.872E+02, 6.046E+01, 6.368E+01, 6.438E+01, 6.621E+01, 1.398E+02, 1.591E+02, 1.676E+02, 1.656E+02, 1.656E+02, 1.597E+02, 5.544E+01, 6.091E+01, 7.187E+01, 7.948E+01, 8.816E+01, 1.278E+02, 1.523E+02, 1.535E+02, 1.535E+02, 1.545E+02, 1.041E+02, 1.024E+02, 9.917E+01, 9.792E+01, 9.870E+01, 9.925E+01, 1.028E+02, 1.041E+02, 2.681E+01, 2.926E+01, 3.156E+01, 4.136E+01, 5.951E+01, 7.514E+01, 8.140E+01, 8.375E+01, 8.489E+01, 8.489E+01, 2.768E+01, 3.455E+01, 3.867E+01, 5.309E+01, 6.016E+01, 6.585E+01, 7.050E+01, 7.031E+01, 6.859E+01, 6.859E+01,-6.255E-01, 6.379E+01,-5.927E-01, 8.024E+01, 2.118E-01, 1.238E+02, 1.645E+00, 1.989E+02,-5.787E-01, 6.339E+01,-5.245E-01, 8.459E+01, 4.978E-01, 1.383E+02, 1.452E+00, 1.787E+02,-6.413E-01, 2.953E+01,-1.712E-01, 4.167E+01, 5.450E-01, 6.663E+01, 1.160E+00, 7.995E+01,-6.490E-01, 3.005E+01,-1.001E-01, 4.208E+01, 3.836E-01, 6.195E+01, 8.306E-01, 7.176E+01, 6.254E+00, 6.562E+00, 5.586E+00, 2.378E+00, 1.981E-01, 1.980E-01, 1.977E-01, 1.973E-01
 2.700E+02, 5.714E+01, 5.996E+01, 6.548E+01, 7.222E+01, 1.021E+02, 1.614E+02, 2.048E+02, 2.400E+02, 2.400E+02, 2.527E+02, 5.792E+01, 6.301E+01, 6.768E+01, 7.407E+01, 1.010E+02, 1.394E+02, 1.809E+02, 1.972E+02, 1.972E+02, 1.916E+02, 6.176E+01, 6.441E+01, 6.479E+01, 6.786E+01, 1.440E+02, 1.604E+02, 1.695E+02, 1.696E+02, 1.696E+02, 1.644E+02, 5.731E+01, 6.211E+01, 7.082E+01, 7.905E+01, 8.881E+01, 1.305E+02, 1.579E+02, 1.557E+02, 1.557E+02, 1.556E+02, 1.074E+02, 1.047E+02, 1.013E+02, 1.006E+02, 9.971E+01, 9.960E+01, 1.015E+02, 1.026E+02, 2.690E+01, 2.899E+01, 3.157E+01, 4.222E+01, 5.964E+01, 7.589E+01, 8.100E+01, 8.273E+01, 8.413E+01, 8.413E+01, 2.737E+01, 3.407E+01, 3.807E+01, 5.212E+01, 6.001E+01, 6.575E+01, 7.100E+01, 7.092E+01, 6.893E+01, 6.893E+01,-5.394E-01, 6.386E+01,-5.701E-01, 8.021E+01, 1.855E-01, 1.239E+02, 1.680E+00, 2.040E+02,-4.931E-01, 6.417E+01,-5.212E-01, 8.305E+01, 4.456E-01, 1.367E+02, 1.491E+00, 1.816E+02,-6.461E-01, 2.919E+01,-1.510E-01, 4.244E+01, 6.297E-01, 6.830E+01, 1.169E+00, 8.039E+01,-7.056E-01, 3.000E+01,-9.548E-02, 4.085E+01, 4.225E-01, 6.180E+01, 8.822E-01, 7.275E+01, 6.219E+00, 6.535E+00, 5.559E+00, 2.427E+00, 1.976E-01, 1.974E-01, 1.971E-01, 1.967E-01
 2.850E+02, 5.743E+01, 6.161E+01, 6.617E+01, 7.316E+01, 1.033E+02, 1.587E+02, 2.058E+02, 2.409E+02, 2.409E+02, 2.564E+02, 5.834E+01, 6.393E+01, 6.799E+01, 7.466E+01, 1.026E+02, 1.415E+02, 1.826E+02, 1.978E+02, 1.978E+02, 1.918E+02, 6.077E+01, 6.520E+01, 6.593E+01, 6.627E+01, 1.444E+02, 1.635E+02, 1.712E+02, 1.716E+02, 1.716E+02, 1.660E+02, 5.525E+01, 6.112E+01, 7.153E+01, 8.041E+01, 8.710E+01, 1.158E+02, 1.591E+02, 1.577E+02, 1.577E+02, 1.569E+02, 1.095E+02, 1.063E+02, 1.020E+02, 1.008E+02, 1.008E+02, 1.012E+02, 1.054E+02, 1.066E+02, 2.683E+01, 2.889E+01, 3.143E+01, 4.115E+01, 6.089E+01, 7.404E+01, 8.055E+01, 8.196E+01, 8.293E+01, 8.293E+01, 2.745E+01, 3.346E+01, 3.772E+01, 5.199E+01, 6.000E+01, 6.549E+01, 7.032E+01, 7.020E+01, 6.827E+01, 6.827E+01,-5.711E-01, 6.491E+01,-5.434E-01, 8.178E+01, 1.437E-01, 1.254E+02, 1.594E+00, 2.046E+02,-6.608E-01, 6.547E+01,-4.132E-01, 8.255E+01, 4.768E-01, 1.408E+02, 1.436E+00, 1.820E+02,-6.576E-01, 2.923E+01,-1.523E-01, 4.296E+01, 6.520E-01, 6.978E+01, 1.209E+00, 8.052E+01,-6.206E-01, 2.969E+01,-1.269E-01, 4.123E+01, 4.444E-01, 6.188E+01, 8.110E-01, 7.218E+01, 5.957E+00, 6.287E+00, 5.801E+00, 2.438E+00, 1.970E-01, 1.969E-01, 1.968E-01, 1.965E-01
 3.000E+02, 5.810E+01, 6.274E+01, 6.670E+01, 7.369E+01, 1.026E+02, 1.605E+02, 2.075E+02, 2.446E+02, 2.446E+02, 2.599E+02, 5.888E+01, 6.376E+01, 6.865E+01, 7.428E+01, 1.005E+02, 1.402E+02, 1.847E+02, 2.015E+02, 2.015E+02, 1.957E+02, 6.023E+01, 6.535E+01, 6.823E+01, 6.783E+01, 1.414E+02, 1.653E+02, 1.731E+02, 1.726E+02, 1.726E+02, 1.674E+02, 5.554E+01, 6.447E+01, 7.387E+01, 8.149E+01, 9.423E+01, 1.293E+02, 1.610E+02, 1.565E+02, 1.565E+02, 1.558E+02, 1.042E+02, 1.011E+02, 9.942E+01, 1.004E+02, 1.014E+02, 1.018E+02, 1.038E+02, 1.054E+02, 2.689E+01, 2.888E+01, 3.130E+01, 4.116E+01, 5.677E+01, 7.639E+01, 8.322E+01, 8.573E+01, 8.737E+01, 8.737E+01, 2.750E+01, 3.409E+01, 3.843E+01, 5.274E+01, 6.047E+01, 6.653E+01, 7.153E+01, 7.136E+01, 6.942E+01, 6.942E+01,-5.781E-01, 6.489E+01,-5.893E-01, 8.128E+01, 1.289E-01, 1.268E+02, 1.642E+00, 2.082E+02,-6.538E-01, 6.528E+01,-4.754E-01, 8.296E+01, 4.573E-01, 1.388E+02, 1.505E+00, 1.850E+02,-6.405E-01, 2.923E+01,-1.841E-01, 4.259E+01, 5.631E-01, 6.894E+01, 1.216E+00, 8.260E+01,-6.599E-01, 2.985E+01,-9.280E-02, 4.266E+01, 4.650E-01, 6.358E+01, 8.596E-01, 7.329E+01, 5.968E+00, 6.304E+00, 5.674E+00, 2.439E+00, 1.968E-01, 1.967E-01, 1.966E-01, 1.963E-01
 3.150E+02, 5.903E+01, 6.349E+01, 6.710E+01, 7.379E+01, 1.006E+02, 1.623E+02, 2.049E+02, 2.406E+02, 2.406E+02, 2.573E+02, 5.931E+01, 6.437E+01, 6.952E+01, 7.568E+01, 9.925E+01, 1.392E+02, 1.832E+02, 2.015E+02, 2.015E+02, 1.960E+02, 6.171E+01, 6.700E+01, 6.810E+01, 6.719E+01, 1.367E+02, 1.670E+02, 1.746E+02, 1.723E+02, 1.723E+02, 1.671E+02, 5.556E+01, 6.444E+01, 7.715E+01, 8.441E+01, 9.038E+01, 1.224E+02, 1.633E+02, 1.583E+02, 1.583E+02, 1.574E+02, 1.098E+02, 1.047E+02, 1.002E+02, 9.832E+01, 9.845E+01, 9.989E+01, 1.040E+02, 1.064E+02, 2.680E+01, 2.877E+01, 3.113E+01, 4.116E+01, 5.994E+01, 7.667E+01, 8.223E+01, 8.449E+01, 8.637E+01, 8.637E+01, 2.755E+01, 3.438E+01, 3.965E+01, 5.405E+01, 6.111E+01, 6.779E+01, 7.245E+01, 7.219E+01, 7.024E+01, 7.024E+01,-5.146E-01, 6.551E+01,-6.028E-01, 8.018E+01, 2.051E-01, 1.268E+02, 1.661E+00, 2.078E+02,-6.113E-01, 6.712E+01,-5.796E-01, 8.550E+01, 4.290E-01, 1.363E+02, 1.462E+00, 1.851E+02,-6.257E-01, 2.889E+01,-1.699E-01, 4.189E+01, 5.534E-01, 6.805E+01, 1.121E+00, 8.165E+01,-5.349E-01, 3.038E+01,-4.796E-02, 4.277E+01, 4.186E-01, 6.366E+01, 8.869E-01, 7.419E+01, 6.193E+00, 6.532E+00, 5.587E+00, 2.466E+00, 1.967E-01, 1.966E-01, 1.965E-01, 1.962E-01
 3.300E+02, 5.972E+01, 6.377E+01, 6.862E+01, 7.522E+01, 1.039E+02, 1.672E+02, 2.064E+02, 2.387E+02, 2.387E+02, 2.533E+02, 6.063E+01, 6.552E+01, 6.942E+01, 7.601E+01, 1.027E+02, 1.410E+02, 1.839E+02, 2.015E+02, 2.015E+02, 1.959E+02, 6.340E+01, 6.680E+01, 6.812E+01, 6.747E+01, 1.437E+02, 1.661E+02, 1.743E+02, 1.725E+02, 1.725E+02, 1.667E+02, 5.698E+01, 6.358E+01, 7.867E+01, 8.476E+01, 9.276E+01, 1.249E+02, 1.622E+02, 1.579E+02, 1.579E+02, 1.567E+02, 1.110E+02, 1.049E+02, 1.011E+02, 9.924E+01, 9.928E+01, 1.011E+02, 1.046E+02, 1.061E+02, 2.706E+01, 2.902E+01, 3.128E+01, 4.243E+01, 6.182E+01, 7.789E+01, 8.418E+01, 8.603E+01, 8.673E+01, 8.673E+01, 2.745E+01, 3.390E+01, 3.909E+01, 5.357E+01, 6.089E+01, 6.679E+01, 7.178E+01, 7.162E+01, 7.000E+01, 7.000E+01,-5.377E-01, 6.650E+01,-5.409E-01, 8.255E+01, 1.925E-01, 1.276E+02, 1.693E+00, 2.084E+02,-5.994E-01, 6.558E+01,-4.700E-01, 8.552E+01, 4.688E-01, 1.403E+02, 1.527E+00, 1.855E+02,-6.516E-01, 2.918E+01,-1.767E-01, 4.217E+01, 6.150E-01, 6.804E+01, 1.162E+00, 8.199E+01,-6.519E-01, 3.025E+01, 3.395E-02, 4.282E+01, 4.566E-01, 6.388E+01, 8.525E-01, 7.361E+01, 6.507E+00, 6.867E+00, 5.505E+00, 2.515E+00, 1.964E-01, 1.963E-01, 1.961E-01, 1.958E-01
 3.450E+02, 6.082E+01, 6.498E+01, 6.906E+01, 7.511E+01, 1.027E+02, 1.618E+02, 2.060E+02, 2.414E+02, 2.414E+02, 2.587E+02, 6.003E+01, 6.544E+01, 7.053E+01, 7.833E+01, 1.025E+02, 1.414E+02, 1.869E+02, 2.046E+02, 2.046E+02, 1.989E+02, 6.173E+01, 6.603E+01, 6.753E+01, 6.779E+01, 1.468E+02, 1.676E+02, 1.755E+02, 1.741E+02, 1.741E+02, 1.687E+02, 5.620E+01, 6.319E+01, 7.730E+01, 8.419E+01, 8.785E+01, 1.192E+02, 1.630E+02, 1.589E+02, 1.589E+02, 1.580E+02, 1.063E+02, 1.054E+02, 1.033E+02, 1.023E+02, 1.031E+02, 1.049E+02, 1.067E+02, 1.075E+02, 2.683E+01, 2.898E+01, 3.138E+01, 4.464E+01, 6.110E+01, 7.847E+01, 8.599E+01, 8.802E+01, 8.897E+01, 8.897E+01, 2.712E+01, 3.343E+01, 3.829E+01, 5.357E+01, 6.182E+01, 6.773E+01, 7.298E+01, 7.317E+01, 7.134E+01, 7.134E+01,-4.834E-01, 6.726E+01,-5.701E-01, 8.356E+01, 2.171E-01, 1.293E+02, 1.622E+00, 2.096E+02,-5.083E-01, 6.685E+01,-5.370E-01, 8.591E+01, 4.749E-01, 1.408E+02, 1.505E+00, 1.879E+02,-6.972E-01, 2.910E+01,-6.822E-02, 4.448E+01, 6.046E-01, 7.005E+01, 1.187E+00, 8.237E+01,-6.449E-01, 3.019E+01,-3.458E-02, 4.282E+01, 4.250E-01, 6.493E+01, 8.850E-01, 7.452E+01, 6.083E+00, 6.436E+00, 5.620E+00, 2.525E+00, 1.962E-01, 1.961E-01, 1.960E-01, 1.955E-01
