s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 4.854E+01, 5.086E+01, 5.606E+01, 6.479E+01, 9.240E+01, 1.534E+02, 1.918E+02, 2.248E+02, 2.248E+02, 2.395E+02, 4.292E+01, 5.379E+01, 6.054E+01, 6.719E+01, 9.138E+01, 1.316E+02, 1.741E+02, 1.896E+02, 1.896E+02, 1.838E+02, 5.464E+01, 5.763E+01, 5.882E+01, 5.671E+01, 1.210E+02, 1.530E+02, 1.614E+02, 1.607E+02, 1.607E+02, 1.546E+02, 5.139E+01, 5.663E+01, 6.609E+01, 7.322E+01, 8.321E+01, 1.141E+02, 1.497E+02, 1.483E+02, 1.483E+02, 1.473E+02, 8.970E+01, 9.077E+01, 9.101E+01, 9.237E+01, 9.288E+01, 9.328E+01, 9.718E+01, 1.020E+02, 2.804E+01, 2.901E+01, 3.025E+01, 3.769E+01, 5.436E+01, 6.990E+01, 7.638E+01, 7.928E+01, 8.119E+01, 8.119E+01, 2.923E+01, 3.575E+01, 3.966E+01, 4.803E+01, 5.374E+01, 5.970E+01, 6.517E+01, 6.546E+01, 6.360E+01, 6.360E+01,-6.699E-01, 5.554E+01,-6.627E-01, 7.326E+01, 1.215E-01, 1.188E+02, 1.643E+00, 1.958E+02,-5.607E-01, 5.602E+01,-6.272E-01, 7.684E+01, 4.103E-01, 1.277E+02, 1.519E+00, 1.735E+02,-5.601E-01, 2.957E+01,-3.222E-01, 3.801E+01, 5.975E-01, 6.406E+01, 1.246E+00, 7.747E+01,-5.578E-01, 3.165E+01,-2.585E-01, 4.170E+01, 3.941E-01, 5.608E+01, 8.715E-01, 6.735E+01, 6.472E+00, 6.715E+00, 5.647E+00, 2.327E+00, 2.035E-01, 2.030E-01, 2.016E-01, 2.008E-01
 1.500E+02, 5.061E+01, 5.240E+01, 5.810E+01, 6.669E+01, 9.534E+01, 1.505E+02, 1.867E+02, 2.217E+02, 2.217E+02, 2.382E+02, 4.674E+01, 5.631E+01, 6.204E+01, 6.828E+01, 9.254E+01, 1.328E+02, 1.745E+02, 1.888E+02, 1.888E+02, 1.832E+02, 5.662E+01, 6.078E+01, 6.136E+01, 5.901E+01, 1.227E+02, 1.547E+02, 1.625E+02, 1.611E+02, 1.611E+02, 1.556E+02, 5.200E+01, 5.692E+01, 6.744E+01, 7.393E+01, 8.065E+01, 1.128E+02, 1.500E+02, 1.511E+02, 1.511E+02, 1.502E+02, 9.228E+01, 9.389E+01, 9.576E+01, 9.674E+01, 9.713E+01, 9.727E+01, 1.004E+02, 1.046E+02, 2.852E+01, 2.999E+01, 3.154E+01, 4.150E+01, 5.449E+01, 7.073E+01, 7.966E+01, 8.177E+01, 8.274E+01, 8.274E+01, 2.970E+01, 3.782E+01, 4.254E+01, 5.248E+01, 5.806E+01, 6.290E+01, 6.802E+01, 6.798E+01, 6.605E+01, 6.605E+01,-5.461E-01, 5.817E+01,-6.232E-01, 7.400E+01, 1.352E-01, 1.213E+02, 1.638E+00, 1.948E+02,-5.070E-01, 5.782E+01,-5.722E-01, 7.790E+01, 4.663E-01, 1.298E+02, 1.528E+00, 1.736E+02,-5.681E-01, 3.031E+01,-2.630E-01, 4.088E+01, 5.380E-01, 6.331E+01, 1.200E+00, 7.910E+01,-5.214E-01, 3.235E+01,-1.863E-01, 4.417E+01, 3.966E-01, 5.894E+01, 8.442E-01, 6.964E+01, 6.423E+00, 6.669E+00, 5.627E+00, 2.345E+00, 2.026E-01, 2.023E-01, 2.012E-01, 2.001E-01
 1.650E+02, 5.246E+01, 5.470E+01, 6.001E+01, 6.797E+01, 9.609E+01, 1.555E+02, 1.921E+02, 2.245E+02, 2.245E+02, 2.382E+02, 4.930E+01, 5.719E+01, 6.437E+01, 7.085E+01, 9.434E+01, 1.320E+02, 1.776E+02, 1.894E+02, 1.894E+02, 1.843E+02, 5.852E+01, 6.290E+01, 6.307E+01, 6.081E+01, 1.162E+02, 1.542E+02, 1.633E+02, 1.624E+02, 1.624E+02, 1.571E+02, 5.327E+01, 6.000E+01, 6.764E+01, 7.174E+01, 7.656E+01, 1.005E+02, 1.528E+02, 1.521E+02, 1.521E+02, 1.528E+02, 9.610E+01, 9.737E+01, 9.931E+01, 9.979E+01, 1.003E+02, 1.007E+02, 1.027E+02, 1.040E+02, 2.892E+01, 3.088E+01, 3.286E+01, 4.309E+01, 5.863E+01, 7.391E+01, 8.115E+01, 8.296E+01, 8.394E+01, 8.394E+01, 2.967E+01, 3.828E+01, 4.305E+01, 5.417E+01, 5.952E+01, 6.433E+01, 6.900E+01, 6.879E+01, 6.689E+01, 6.689E+01,-5.832E-01, 5.925E+01,-6.037E-01, 7.650E+01, 1.878E-01, 1.227E+02, 1.543E+00, 1.949E+02,-4.889E-01, 5.929E+01,-5.161E-01, 8.141E+01, 4.401E-01, 1.337E+02, 1.488E+00, 1.749E+02,-6.270E-01, 3.113E+01,-2.384E-01, 4.351E+01, 5.746E-01, 6.686E+01, 1.179E+00, 8.094E+01,-6.135E-01, 3.322E+01,-5.309E-02, 4.482E+01, 3.699E-01, 5.998E+01, 7.908E-01, 7.004E+01, 6.213E+00, 6.475E+00, 5.410E+00, 2.406E+00, 2.023E-01, 2.021E-01, 2.009E-01, 1.995E-01
 1.800E+02, 5.421E+01, 5.767E+01, 6.217E+01, 7.004E+01, 9.702E+01, 1.562E+02, 2.015E+02, 2.349E+02, 2.349E+02, 2.493E+02, 5.037E+01, 5.813E+01, 6.454E+01, 7.113E+01, 9.657E+01, 1.336E+02, 1.805E+02, 1.952E+02, 1.952E+02, 1.891E+02, 5.900E+01, 6.217E+01, 6.200E+01, 6.204E+01, 1.242E+02, 1.585E+02, 1.671E+02, 1.660E+02, 1.660E+02, 1.609E+02, 5.425E+01, 5.903E+01, 6.760E+01, 7.586E+01, 8.325E+01, 1.067E+02, 1.535E+02, 1.543E+02, 1.543E+02, 1.537E+02, 1.050E+02, 9.601E+01, 9.331E+01, 9.452E+01, 9.453E+01, 9.543E+01, 1.002E+02, 1.034E+02, 2.902E+01, 3.115E+01, 3.325E+01, 4.331E+01, 5.903E+01, 7.626E+01, 8.147E+01, 8.246E+01, 8.313E+01, 8.313E+01, 2.917E+01, 3.738E+01, 4.265E+01, 5.473E+01, 6.019E+01, 6.528E+01, 7.082E+01, 7.069E+01, 6.852E+01, 6.852E+01,-5.847E-01, 6.089E+01,-5.957E-01, 7.757E+01, 7.889E-02, 1.215E+02, 1.650E+00, 2.010E+02,-4.648E-01, 6.056E+01,-5.499E-01, 8.037E+01, 3.671E-01, 1.327E+02, 1.464E+00, 1.785E+02,-6.205E-01, 3.150E+01,-1.966E-01, 4.483E+01, 5.594E-01, 6.967E+01, 1.087E+00, 8.048E+01,-6.013E-01, 3.331E+01,-1.285E-01, 4.655E+01, 3.899E-01, 6.275E+01, 8.554E-01, 7.232E+01, 6.510E+00, 6.777E+00, 5.700E+00, 2.388E+00, 2.013E-01, 2.012E-01, 2.003E-01, 1.992E-01
 1.950E+02, 5.518E+01, 5.954E+01, 6.385E+01, 7.036E+01, 9.631E+01, 1.552E+02, 2.028E+02, 2.391E+02, 2.391E+02, 2.558E+02, 5.163E+01, 5.973E+01, 6.560E+01, 7.137E+01, 9.594E+01, 1.351E+02, 1.822E+02, 1.966E+02, 1.966E+02, 1.906E+02, 5.947E+01, 6.394E+01, 6.425E+01, 6.455E+01, 1.317E+02, 1.620E+02, 1.702E+02, 1.680E+02, 1.680E+02, 1.627E+02, 5.656E+01, 6.174E+01, 7.425E+01, 8.319E+01, 9.019E+01, 1.316E+02, 1.578E+02, 1.547E+02, 1.547E+02, 1.527E+02, 1.049E+02, 9.932E+01, 9.746E+01, 9.835E+01, 9.821E+01, 9.905E+01, 1.035E+02, 1.057E+02, 2.901E+01, 3.102E+01, 3.344E+01, 4.214E+01, 5.961E+01, 7.538E+01, 8.222E+01, 8.430E+01, 8.498E+01, 8.498E+01, 2.963E+01, 3.801E+01, 4.377E+01, 5.611E+01, 6.154E+01, 6.661E+01, 7.136E+01, 7.157E+01, 6.968E+01, 6.968E+01,-5.805E-01, 6.262E+01,-5.761E-01, 7.749E+01, 7.401E-02, 1.194E+02, 1.581E+00, 2.026E+02,-4.018E-01, 6.161E+01,-6.292E-01, 8.175E+01, 3.827E-01, 1.341E+02, 1.473E+00, 1.808E+02,-6.352E-01, 3.126E+01,-1.685E-01, 4.336E+01, 5.136E-01, 6.921E+01, 1.141E+00, 8.121E+01,-6.203E-01, 3.262E+01,-6.893E-02, 4.637E+01, 4.074E-01, 6.326E+01, 7.982E-01, 7.278E+01, 6.459E+00, 6.745E+00, 5.735E+00, 2.430E+00, 2.002E-01, 1.999E-01, 1.997E-01, 1.990E-01
 2.100E+02, 5.649E+01, 6.167E+01, 6.501E+01, 7.191E+01, 9.755E+01, 1.585E+02, 2.011E+02, 2.376E+02, 2.376E+02, 2.515E+02, 5.354E+01, 6.219E+01, 6.642E+01, 7.252E+01, 9.637E+01, 1.340E+02, 1.815E+02, 1.970E+02, 1.970E+02, 1.904E+02, 5.980E+01, 6.425E+01, 6.589E+01, 6.505E+01, 1.216E+02, 1.615E+02, 1.699E+02, 1.688E+02, 1.688E+02, 1.632E+02, 5.460E+01, 6.164E+01, 7.447E+01, 8.095E+01, 8.684E+01, 1.265E+02, 1.571E+02, 1.556E+02, 1.556E+02, 1.548E+02, 1.007E+02, 1.004E+02, 9.998E+01, 1.002E+02, 1.001E+02, 1.015E+02, 1.052E+02, 1.075E+02, 2.923E+01, 3.146E+01, 3.375E+01, 4.300E+01, 5.759E+01, 7.877E+01, 8.372E+01, 8.577E+01, 8.702E+01, 8.702E+01, 2.945E+01, 3.724E+01, 4.241E+01, 5.571E+01, 6.160E+01, 6.641E+01, 7.188E+01, 7.158E+01, 6.967E+01, 6.967E+01,-5.342E-01, 6.398E+01,-5.636E-01, 7.853E+01, 1.789E-01, 1.201E+02, 1.680E+00, 2.034E+02,-5.291E-01, 6.209E+01,-5.004E-01, 8.299E+01, 4.276E-01, 1.336E+02, 1.544E+00, 1.816E+02,-6.066E-01, 3.190E+01,-1.175E-01, 4.515E+01, 4.973E-01, 7.027E+01, 1.177E+00, 8.388E+01,-5.811E-01, 3.299E+01,-3.584E-02, 4.598E+01, 3.627E-01, 6.343E+01, 8.180E-01, 7.358E+01, 6.483E+00, 6.774E+00, 5.582E+00, 2.435E+00, 1.997E-01, 1.997E-01, 1.990E-01, 1.980E-01
 2.250E+02, 5.639E+01, 6.190E+01, 6.580E+01, 7.274E+01, 9.778E+01, 1.585E+02, 2.061E+02, 2.388E+02, 2.388E+02, 2.519E+02, 5.558E+01, 6.228E+01, 6.791E+01, 7.439E+01, 9.642E+01, 1.353E+02, 1.815E+02, 1.974E+02, 1.974E+02, 1.908E+02, 6.171E+01, 6.597E+01, 6.752E+01, 6.608E+01, 1.255E+02, 1.632E+02, 1.709E+02, 1.688E+02, 1.688E+02, 1.635E+02, 5.546E+01, 6.185E+01, 7.395E+01, 8.001E+01, 8.572E+01, 1.255E+02, 1.571E+02, 1.577E+02, 1.577E+02, 1.572E+02, 9.985E+01, 1.010E+02, 1.002E+02, 1.008E+02, 1.015E+02, 1.025E+02, 1.048E+02, 1.064E+02, 2.915E+01, 3.153E+01, 3.400E+01, 4.442E+01, 6.361E+01, 8.029E+01, 8.555E+01, 8.750E+01, 8.842E+01, 8.842E+01, 3.011E+01, 3.663E+01, 4.246E+01, 5.619E+01, 6.249E+01, 6.805E+01, 7.340E+01, 7.311E+01, 7.091E+01, 7.091E+01,-5.206E-01, 6.497E+01,-5.490E-01, 7.998E+01, 1.454E-01, 1.226E+02, 1.586E+00, 2.024E+02,-5.412E-01, 6.396E+01,-4.792E-01, 8.464E+01, 4.136E-01, 1.323E+02, 1.530E+00, 1.810E+02,-6.628E-01, 3.172E+01,-1.529E-01, 4.626E+01, 5.668E-01, 7.298E+01, 1.199E+00, 8.422E+01,-6.823E-01, 3.302E+01,-8.630E-02, 4.588E+01, 3.836E-01, 6.466E+01, 8.379E-01, 7.542E+01, 6.184E+00, 6.487E+00, 5.975E+00, 2.423E+00, 1.989E-01, 1.986E-01, 1.986E-01, 1.981E-01
 2.400E+02, 5.801E+01, 6.291E+01, 6.702E+01, 7.363E+01, 9.976E+01, 1.626E+02, 2.068E+02, 2.417E+02, 2.417E+02, 2.580E+02, 5.712E+01, 6.377E+01, 6.876E+01, 7.449E+01, 9.311E+01, 1.364E+02, 1.824E+02, 2.010E+02, 2.010E+02, 1.947E+02, 6.151E+01, 6.686E+01, 6.768E+01, 6.693E+01, 1.262E+02, 1.644E+02, 1.727E+02, 1.710E+02, 1.710E+02, 1.660E+02, 5.670E+01, 6.325E+01, 7.355E+01, 7.915E+01, 8.409E+01, 1.187E+02, 1.614E+02, 1.600E+02, 1.600E+02, 1.597E+02, 1.025E+02, 9.506E+01, 9.484E+01, 9.761E+01, 9.815E+01, 9.926E+01, 1.036E+02, 1.065E+02, 2.902E+01, 3.148E+01, 3.407E+01, 4.520E+01, 6.291E+01, 8.030E+01, 8.489E+01, 8.676E+01, 8.746E+01, 8.746E+01, 3.061E+01, 3.782E+01, 4.365E+01, 5.786E+01, 6.435E+01, 6.940E+01, 7.467E+01, 7.448E+01, 7.233E+01, 7.233E+01,-5.370E-01, 6.580E+01,-5.546E-01, 7.895E+01, 1.499E-01, 1.222E+02, 1.646E+00, 2.067E+02,-4.041E-01, 6.446E+01,-5.027E-01, 8.512E+01, 4.403E-01, 1.340E+02, 1.516E+00, 1.847E+02,-6.370E-01, 3.157E+01,-1.172E-01, 4.632E+01, 5.437E-01, 7.220E+01, 1.052E+00, 8.254E+01,-6.206E-01, 3.312E+01,-5.823E-02, 4.750E+01, 3.789E-01, 6.543E+01, 8.277E-01, 7.645E+01, 6.555E+00, 6.861E+00, 5.691E+00, 2.485E+00, 1.985E-01, 1.983E-01, 1.980E-01, 1.972E-01
 2.550E+02, 5.900E+01, 6.414E+01, 6.828E+01, 7.466E+01, 1.002E+02, 1.643E+02, 2.068E+02, 2.412E+02, 2.412E+02, 2.587E+02, 5.642E+01, 6.445E+01, 6.954E+01, 7.559E+01, 9.796E+01, 1.376E+02, 1.857E+02, 2.015E+02, 2.015E+02, 1.954E+02, 6.167E+01, 6.643E+01, 6.682E+01, 6.823E+01, 1.351E+02, 1.653E+02, 1.736E+02, 1.723E+02, 1.723E+02, 1.668E+02, 5.904E+01, 6.507E+01, 7.584E+01, 8.467E+01, 9.013E+01, 1.274E+02, 1.598E+02, 1.606E+02, 1.606E+02, 1.602E+02, 1.037E+02, 1.016E+02, 1.022E+02, 1.015E+02, 1.016E+02, 1.031E+02, 1.079E+02, 1.093E+02, 2.922E+01, 3.153E+01, 3.366E+01, 4.376E+01, 6.544E+01, 7.946E+01, 8.486E+01, 8.680E+01, 8.821E+01, 8.821E+01, 2.902E+01, 3.693E+01, 4.180E+01, 5.613E+01, 6.328E+01, 6.844E+01, 7.329E+01, 7.322E+01, 7.124E+01, 7.124E+01,-4.878E-01, 6.658E+01,-5.133E-01, 8.218E+01, 1.368E-01, 1.238E+02, 1.625E+00, 2.076E+02,-5.045E-01, 6.672E+01,-5.214E-01, 8.439E+01, 4.480E-01, 1.366E+02, 1.508E+00, 1.851E+02,-6.298E-01, 3.209E+01,-1.290E-01, 4.642E+01, 5.324E-01, 7.144E+01, 1.160E+00, 8.279E+01,-6.092E-01, 3.255E+01, 3.768E-02, 4.554E+01, 3.875E-01, 6.479E+01, 8.010E-01, 7.520E+01, 6.436E+00, 6.750E+00, 5.862E+00, 2.486E+00, 1.978E-01, 1.976E-01, 1.973E-01, 1.968E-01
 2.700E+02, 5.998E+01, 6.502E+01, 6.962E+01, 7.613E+01, 1.024E+02, 1.613E+02, 2.057E+02, 2.449E+02, 2.449E+02, 2.648E+02, 5.720E+01, 6.484E+01, 7.006E+01, 7.578E+01, 9.730E+01, 1.390E+02, 1.856E+02, 2.037E+02, 2.037E+02, 1.976E+02, 6.280E+01, 6.672E+01, 6.819E+01, 6.754E+01, 1.361E+02, 1.674E+02, 1.749E+02, 1.738E+02, 1.738E+02, 1.681E+02, 5.850E+01, 6.390E+01, 7.591E+01, 7.899E+01, 8.234E+01, 1.085E+02, 1.633E+02, 1.627E+02, 1.627E+02, 1.624E+02, 9.919E+01, 1.009E+02, 1.023E+02, 1.023E+02, 1.031E+02, 1.039E+02, 1.075E+02, 1.110E+02, 2.921E+01, 3.160E+01, 3.461E+01, 4.763E+01, 6.665E+01, 8.437E+01, 8.814E+01, 9.102E+01, 9.291E+01, 9.291E+01, 2.922E+01, 3.602E+01, 4.175E+01, 5.617E+01, 6.397E+01, 6.935E+01, 7.446E+01, 7.427E+01, 7.210E+01, 7.210E+01,-5.313E-01, 6.664E+01,-5.375E-01, 8.352E+01, 1.120E-01, 1.251E+02, 1.642E+00, 2.104E+02,-4.878E-01, 6.653E+01,-5.608E-01, 8.516E+01, 4.232E-01, 1.360E+02, 1.505E+00, 1.860E+02,-6.754E-01, 3.188E+01,-1.082E-01, 4.822E+01, 5.330E-01, 7.298E+01, 1.293E+00, 8.818E+01,-5.847E-01, 3.244E+01,-7.530E-02, 4.599E+01, 4.119E-01, 6.641E+01, 8.500E-01, 7.688E+01, 6.594E+00, 6.910E+00, 5.724E+00, 2.511E+00, 1.974E-01, 1.972E-01, 1.970E-01, 1.960E-01
 2.850E+02, 6.048E+01, 6.533E+01, 6.984E+01, 7.617E+01, 1.025E+02, 1.638E+02, 2.045E+02, 2.399E+02, 2.399E+02, 2.542E+02, 5.942E+01, 6.549E+01, 7.063E+01, 7.558E+01, 9.645E+01, 1.373E+02, 1.863E+02, 2.023E+02, 2.023E+02, 1.960E+02, 5.879E+01, 6.293E+01, 6.601E+01, 6.736E+01, 1.408E+02, 1.664E+02, 1.757E+02, 1.763E+02, 1.763E+02, 1.708E+02, 5.803E+01, 6.188E+01, 7.154E+01, 7.718E+01, 9.278E+01, 1.406E+02, 1.628E+02, 1.599E+02, 1.599E+02, 1.579E+02, 9.346E+01, 9.705E+01, 9.881E+01, 9.918E+01, 1.004E+02, 1.020E+02, 1.070E+02, 1.120E+02, 2.941E+01, 3.152E+01, 3.524E+01, 4.899E+01, 6.571E+01, 8.243E+01, 8.896E+01, 9.202E+01, 9.399E+01, 9.399E+01, 2.939E+01, 3.710E+01, 4.263E+01, 5.854E+01, 6.583E+01, 7.226E+01, 7.772E+01, 7.783E+01, 7.552E+01, 7.552E+01,-5.043E-01, 6.733E+01,-5.157E-01, 8.019E+01, 2.210E-01, 1.253E+02, 1.648E+00, 2.079E+02,-5.667E-01, 6.600E+01,-6.073E-01, 8.226E+01, 4.664E-01, 1.350E+02, 1.576E+00, 1.865E+02,-6.853E-01, 3.163E+01,-1.561E-01, 4.813E+01, 5.820E-01, 7.437E+01, 1.287E+00, 8.919E+01,-6.626E-01, 3.270E+01,-1.015E-01, 4.738E+01, 4.152E-01, 6.830E+01, 9.625E-01, 7.966E+01, 6.698E+00, 7.040E+00, 5.733E+00, 2.533E+00, 1.969E-01, 1.967E-01, 1.966E-01, 1.961E-01
 3.000E+02, 5.974E+01, 6.474E+01, 6.835E+01, 7.384E+01, 9.763E+01, 1.653E+02, 2.031E+02, 2.373E+02, 2.373E+02, 2.500E+02, 6.074E+01, 6.568E+01, 6.981E+01, 7.403E+01, 9.449E+01, 1.358E+02, 1.849E+02, 2.023E+02, 2.023E+02, 1.968E+02, 6.229E+01, 6.583E+01, 6.802E+01, 6.820E+01, 1.371E+02, 1.674E+02, 1.769E+02, 1.759E+02, 1.759E+02, 1.705E+02, 5.909E+01, 6.570E+01, 7.205E+01, 7.838E+01, 9.466E+01, 1.344E+02, 1.629E+02, 1.587E+02, 1.587E+02, 1.584E+02, 9.096E+01, 9.629E+01, 1.014E+02, 1.036E+02, 1.042E+02, 1.048E+02, 1.102E+02, 1.154E+02, 2.934E+01, 3.149E+01, 3.474E+01, 4.791E+01, 6.713E+01, 8.374E+01, 9.078E+01, 9.259E+01, 9.334E+01, 9.334E+01, 3.029E+01, 3.890E+01, 4.345E+01, 6.009E+01, 6.667E+01, 7.284E+01, 7.795E+01, 7.798E+01, 7.577E+01, 7.577E+01,-5.939E-01, 6.602E+01,-4.868E-01, 7.779E+01, 2.674E-01, 1.230E+02, 1.680E+00, 2.079E+02,-5.279E-01, 6.475E+01,-5.413E-01, 8.174E+01, 4.608E-01, 1.324E+02, 1.544E+00, 1.871E+02,-7.399E-01, 3.156E+01,-1.495E-01, 4.786E+01, 5.457E-01, 7.439E+01, 1.260E+00, 8.924E+01,-6.462E-01, 3.328E+01,-6.077E-02, 4.781E+01, 3.886E-01, 6.862E+01, 8.913E-01, 7.984E+01, 6.579E+00, 6.900E+00, 5.760E+00, 2.486E+00, 1.965E-01, 1.964E-01, 1.961E-01, 1.959E-01
 3.150E+02, 5.958E+01, 6.480E+01, 6.897E+01, 7.498E+01, 1.011E+02, 1.674E+02, 2.069E+02, 2.438E+02, 2.438E+02, 2.616E+02, 5.962E+01, 6.509E+01, 6.884E+01, 7.639E+01, 9.597E+01, 1.367E+02, 1.860E+02, 2.028E+02, 2.028E+02, 1.981E+02, 5.993E+01, 6.335E+01, 6.392E+01, 7.242E+01, 1.420E+02, 1.661E+02, 1.757E+02, 1.749E+02, 1.749E+02, 1.693E+02, 5.682E+01, 6.284E+01, 6.979E+01, 7.649E+01, 8.426E+01, 1.196E+02, 1.611E+02, 1.584E+02, 1.584E+02, 1.582E+02, 9.062E+01, 9.653E+01, 1.006E+02, 1.029E+02, 1.044E+02, 1.054E+02, 1.107E+02, 1.150E+02, 2.946E+01, 3.207E+01, 3.511E+01, 4.872E+01, 6.851E+01, 8.406E+01, 9.063E+01, 9.357E+01, 9.479E+01, 9.479E+01, 2.999E+01, 3.979E+01, 4.605E+01, 6.094E+01, 6.767E+01, 7.335E+01, 7.854E+01, 7.891E+01, 7.682E+01, 7.682E+01,-5.461E-01, 6.700E+01,-5.114E-01, 8.124E+01, 1.593E-01, 1.228E+02, 1.697E+00, 2.096E+02,-5.041E-01, 6.616E+01,-5.146E-01, 8.306E+01, 5.495E-01, 1.340E+02, 1.566E+00, 1.870E+02,-6.936E-01, 3.213E+01,-1.487E-01, 4.917E+01, 5.240E-01, 7.629E+01, 1.183E+00, 8.806E+01,-7.016E-01, 3.372E+01,-8.313E-02, 4.907E+01, 4.344E-01, 6.979E+01, 9.182E-01, 8.083E+01, 6.397E+00, 6.743E+00, 5.996E+00, 2.501E+00, 1.966E-01, 1.965E-01, 1.962E-01, 1.960E-01
 3.300E+02, 5.912E+01, 6.475E+01, 6.915E+01, 7.455E+01, 1.008E+02, 1.667E+02, 2.055E+02, 2.331E+02, 2.331E+02, 2.439E+02, 5.933E+01, 6.554E+01, 6.861E+01, 7.398E+01, 9.456E+01, 1.344E+02, 1.847E+02, 2.004E+02, 2.004E+02, 1.953E+02, 5.989E+01, 6.361E+01, 6.408E+01, 6.617E+01, 1.406E+02, 1.671E+02, 1.772E+02, 1.770E+02, 1.770E+02, 1.710E+02, 5.553E+01, 6.251E+01, 7.232E+01, 8.062E+01, 8.825E+01, 1.229E+02, 1.642E+02, 1.629E+02, 1.629E+02, 1.631E+02, 9.609E+01, 1.016E+02, 1.056E+02, 1.073E+02, 1.075E+02, 1.082E+02, 1.121E+02, 1.172E+02, 2.964E+01, 3.218E+01, 3.490E+01, 4.810E+01, 6.505E+01, 8.312E+01, 8.972E+01, 9.230E+01, 9.454E+01, 9.454E+01, 3.075E+01, 3.993E+01, 4.625E+01, 6.111E+01, 6.746E+01, 7.289E+01, 7.778E+01, 7.749E+01, 7.557E+01, 7.557E+01,-4.994E-01, 6.687E+01,-5.096E-01, 7.884E+01, 2.047E-01, 1.211E+02, 1.664E+00, 2.066E+02,-5.359E-01, 6.614E+01,-4.405E-01, 8.547E+01, 4.958E-01, 1.339E+02, 1.520E+00, 1.868E+02,-6.525E-01, 3.255E+01,-1.643E-02, 4.971E+01, 5.136E-01, 7.549E+01, 1.265E+00, 8.897E+01,-6.209E-01, 3.415E+01,-2.415E-03, 5.121E+01, 4.196E-01, 7.002E+01, 8.472E-01, 7.930E+01, 6.516E+00, 6.847E+00, 5.801E+00, 2.500E+00, 1.964E-01, 1.963E-01, 1.961E-01, 1.958E-01
 3.450E+02, 5.939E+01, 6.483E+01, 6.949E+01, 7.610E+01, 1.036E+02, 1.671E+02, 2.080E+02, 2.370E+02, 2.370E+02, 2.503E+02, 5.906E+01, 6.537E+01, 7.004E+01, 7.678E+01, 9.881E+01, 1.364E+02, 1.870E+02, 2.020E+02, 2.020E+02, 1.962E+02, 6.143E+01, 6.534E+01, 6.617E+01, 6.775E+01, 1.422E+02, 1.669E+02, 1.759E+02, 1.767E+02, 1.767E+02, 1.708E+02, 5.812E+01, 6.214E+01, 7.179E+01, 7.642E+01, 8.342E+01, 1.215E+02, 1.611E+02, 1.608E+02, 1.608E+02, 1.614E+02, 9.946E+01, 1.011E+02, 1.037E+02, 1.051E+02, 1.055E+02, 1.061E+02, 1.099E+02, 1.141E+02, 2.976E+01, 3.243E+01, 3.541E+01, 4.806E+01, 7.173E+01, 8.559E+01, 9.065E+01, 9.336E+01, 9.528E+01, 9.528E+01, 3.018E+01, 3.915E+01, 4.539E+01, 6.067E+01, 6.750E+01, 7.309E+01, 7.900E+01, 7.893E+01, 7.691E+01, 7.691E+01,-4.929E-01, 6.777E+01,-5.040E-01, 8.239E+01, 2.956E-01, 1.246E+02, 1.670E+00, 2.085E+02,-5.009E-01, 6.656E+01,-5.019E-01, 8.361E+01, 5.346E-01, 1.388E+02, 1.536E+00, 1.871E+02,-6.482E-01, 3.315E+01, 4.893E-02, 5.203E+01, 5.241E-01, 7.684E+01, 1.208E+00, 9.110E+01,-6.148E-01, 3.449E+01,-5.858E-02, 5.003E+01, 4.016E-01, 7.007E+01, 8.954E-01, 8.111E+01, 6.722E+00, 7.070E+00, 5.932E+00, 2.517E+00, 1.965E-01, 1.964E-01, 1.962E-01, 1.960E-01
