s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 2.603E+01, 2.739E+01, 2.947E+01, 3.165E+01, 3.906E+01, 5.504E+01, 7.069E+01, 7.907E+01, 7.907E+01, 8.280E+01, 2.781E+01, 2.978E+01, 3.132E+01, 3.326E+01, 3.950E+01, 5.260E+01, 6.469E+01, 6.784E+01, 6.784E+01, 6.560E+01, 3.150E+01, 3.186E+01, 3.218E+01, 3.202E+01, 4.842E+01, 5.722E+01, 5.966E+01, 5.984E+01, 5.984E+01, 5.831E+01, 3.002E+01, 3.188E+01, 3.487E+01, 3.605E+01, 3.766E+01, 4.515E+01, 5.711E+01, 5.802E+01, 5.802E+01, 5.752E+01, 3.819E+01, 3.660E+01, 3.721E+01, 3.805E+01, 3.874E+01, 3.943E+01, 4.078E+01, 4.164E+01, 2.405E+01, 2.407E+01, 2.410E+01, 2.532E+01, 2.757E+01, 3.144E+01, 3.403E+01, 3.479E+01, 3.512E+01, 3.512E+01, 2.401E+01, 2.402E+01, 2.404E+01, 2.438E+01, 2.536E+01, 2.664E+01, 2.900E+01, 2.932E+01, 2.909E+01, 2.909E+01,-2.832E-01, 2.969E+01,-4.179E-01, 3.398E+01,-4.921E-02, 4.790E+01, 7.640E-01, 6.899E+01,-2.522E-01, 3.044E+01,-4.708E-01, 3.413E+01, 9.863E-02, 5.190E+01, 6.707E-01, 6.316E+01,-2.900E-01, 2.406E+01,-1.824E-01, 2.466E+01, 2.381E-01, 2.928E+01, 6.271E-01, 3.342E+01,-2.520E-01, 2.404E+01,-2.296E-01, 2.409E+01, 8.816E-02, 2.570E+01, 4.763E-01, 2.987E+01, 9.560E-01, 9.837E-01, 9.866E-01, 3.658E-01, 2.069E-01, 2.068E-01, 2.065E-01, 2.063E-01
 1.500E+02, 2.715E+01, 2.833E+01, 3.027E+01, 3.231E+01, 3.944E+01, 5.621E+01, 7.232E+01, 8.044E+01, 8.044E+01, 8.416E+01, 2.733E+01, 3.005E+01, 3.136E+01, 3.385E+01, 4.047E+01, 5.429E+01, 6.600E+01, 6.930E+01, 6.930E+01, 6.677E+01, 3.208E+01, 3.235E+01, 3.247E+01, 3.287E+01, 4.863E+01, 5.957E+01, 6.151E+01, 6.075E+01, 6.075E+01, 5.907E+01, 3.061E+01, 3.269E+01, 3.621E+01, 3.711E+01, 3.901E+01, 4.677E+01, 5.910E+01, 5.968E+01, 5.968E+01, 5.925E+01, 4.188E+01, 3.967E+01, 4.029E+01, 4.024E+01, 4.018E+01, 4.074E+01, 4.256E+01, 4.325E+01, 2.406E+01, 2.408E+01, 2.412E+01, 2.554E+01, 2.868E+01, 3.318E+01, 3.579E+01, 3.626E+01, 3.630E+01, 3.630E+01, 2.406E+01, 2.423E+01, 2.458E+01, 2.532E+01, 2.610E+01, 2.849E+01, 3.076E+01, 3.090E+01, 3.050E+01, 3.050E+01,-3.239E-01, 3.024E+01,-4.511E-01, 3.476E+01,-1.319E-01, 4.918E+01, 7.640E-01, 7.039E+01,-2.636E-01, 3.098E+01,-4.754E-01, 3.446E+01, 1.178E-01, 5.355E+01, 6.603E-01, 6.405E+01,-3.255E-01, 2.407E+01,-1.744E-01, 2.509E+01, 2.438E-01, 3.015E+01, 6.317E-01, 3.480E+01,-2.951E-01, 2.405E+01,-1.650E-01, 2.484E+01, 1.642E-01, 2.753E+01, 4.600E-01, 3.128E+01, 9.641E-01, 9.963E-01, 9.836E-01, 3.707E-01, 2.067E-01, 2.066E-01, 2.063E-01, 2.060E-01
 1.650E+02, 2.840E+01, 2.890E+01, 3.080E+01, 3.306E+01, 4.144E+01, 5.850E+01, 7.313E+01, 8.042E+01, 8.042E+01, 8.276E+01, 2.756E+01, 3.024E+01, 3.214E+01, 3.480E+01, 4.185E+01, 5.559E+01, 6.717E+01, 7.022E+01, 7.022E+01, 6.790E+01, 3.203E+01, 3.305E+01, 3.341E+01, 3.314E+01, 4.292E+01, 5.989E+01, 6.221E+01, 6.211E+01, 6.211E+01, 6.035E+01, 3.190E+01, 3.285E+01, 3.565E+01, 3.729E+01, 3.920E+01, 4.604E+01, 6.037E+01, 6.109E+01, 6.109E+01, 6.062E+01, 4.308E+01, 4.202E+01, 4.129E+01, 4.138E+01, 4.161E+01, 4.193E+01, 4.371E+01, 4.485E+01, 2.407E+01, 2.410E+01, 2.417E+01, 2.565E+01, 2.953E+01, 3.425E+01, 3.714E+01, 3.749E+01, 3.770E+01, 3.770E+01, 2.418E+01, 2.499E+01, 2.564E+01, 2.685E+01, 2.802E+01, 3.011E+01, 3.201E+01, 3.223E+01, 3.178E+01, 3.178E+01,-3.175E-01, 3.098E+01,-4.470E-01, 3.569E+01,-1.085E-01, 5.070E+01, 7.663E-01, 7.097E+01,-3.368E-01, 3.106E+01,-5.031E-01, 3.606E+01, 1.651E-01, 5.495E+01, 6.728E-01, 6.508E+01,-3.634E-01, 2.409E+01,-1.419E-01, 2.602E+01, 3.003E-01, 3.173E+01, 6.724E-01, 3.646E+01,-3.343E-01, 2.424E+01,-2.016E-01, 2.566E+01, 1.682E-01, 2.884E+01, 4.767E-01, 3.303E+01, 9.692E-01, 1.002E+00, 9.485E-01, 3.696E-01, 2.066E-01, 2.064E-01, 2.059E-01, 2.057E-01
 1.800E+02, 2.888E+01, 2.945E+01, 3.162E+01, 3.393E+01, 4.250E+01, 6.146E+01, 7.385E+01, 8.135E+01, 8.135E+01, 8.412E+01, 2.773E+01, 3.013E+01, 3.294E+01, 3.546E+01, 4.299E+01, 5.610E+01, 6.780E+01, 7.059E+01, 7.059E+01, 6.836E+01, 3.236E+01, 3.347E+01, 3.326E+01, 3.273E+01, 4.632E+01, 6.097E+01, 6.322E+01, 6.240E+01, 6.240E+01, 6.087E+01, 3.149E+01, 3.260E+01, 3.529E+01, 3.785E+01, 3.847E+01, 4.290E+01, 6.088E+01, 6.158E+01, 6.158E+01, 6.117E+01, 4.358E+01, 4.454E+01, 4.449E+01, 4.352E+01, 4.320E+01, 4.359E+01, 4.444E+01, 4.467E+01, 2.409E+01, 2.411E+01, 2.430E+01, 2.561E+01, 2.998E+01, 3.357E+01, 3.794E+01, 3.849E+01, 3.871E+01, 3.871E+01, 2.477E+01, 2.600E+01, 2.726E+01, 2.861E+01, 3.004E+01, 3.174E+01, 3.365E+01, 3.371E+01, 3.315E+01, 3.315E+01,-2.782E-01, 3.112E+01,-4.482E-01, 3.671E+01,-7.902E-02, 5.082E+01, 7.721E-01, 7.154E+01,-2.520E-01, 3.116E+01,-4.777E-01, 3.630E+01, 1.081E-01, 5.588E+01, 6.789E-01, 6.566E+01,-3.591E-01, 2.416E+01,-2.125E-01, 2.629E+01, 3.306E-01, 3.286E+01, 6.792E-01, 3.753E+01,-2.644E-01, 2.487E+01,-2.023E-01, 2.669E+01, 2.071E-01, 3.065E+01, 4.390E-01, 3.434E+01, 1.008E+00, 1.042E+00, 9.579E-01, 3.767E-01, 2.061E-01, 2.059E-01, 2.056E-01, 2.054E-01
 1.950E+02, 2.952E+01, 3.044E+01, 3.248E+01, 3.501E+01, 4.436E+01, 6.534E+01, 8.154E+01, 9.542E+01, 9.542E+01, 1.018E+02, 2.821E+01, 3.077E+01, 3.331E+01, 3.571E+01, 4.464E+01, 5.806E+01, 7.153E+01, 7.575E+01, 7.575E+01, 7.389E+01, 3.234E+01, 3.320E+01, 3.335E+01, 3.319E+01, 5.170E+01, 6.218E+01, 6.420E+01, 6.352E+01, 6.352E+01, 6.209E+01, 3.183E+01, 3.257E+01, 3.419E+01, 3.650E+01, 3.846E+01, 4.543E+01, 6.203E+01, 6.245E+01, 6.245E+01, 6.234E+01, 4.280E+01, 4.349E+01, 4.341E+01, 4.343E+01, 4.356E+01, 4.365E+01, 4.439E+01, 4.567E+01, 2.415E+01, 2.426E+01, 2.463E+01, 2.716E+01, 3.084E+01, 3.496E+01, 3.835E+01, 3.929E+01, 3.961E+01, 3.961E+01, 2.476E+01, 2.636E+01, 2.774E+01, 2.976E+01, 3.122E+01, 3.298E+01, 3.463E+01, 3.474E+01, 3.421E+01, 3.421E+01,-4.100E-01, 3.190E+01,-4.227E-01, 3.772E+01, 2.384E-02, 5.243E+01, 1.066E+00, 7.932E+01,-2.911E-01, 3.167E+01,-4.691E-01, 3.645E+01, 1.866E-01, 5.700E+01, 8.540E-01, 6.888E+01,-3.168E-01, 2.446E+01,-2.113E-01, 2.634E+01, 3.535E-01, 3.401E+01, 7.250E-01, 3.877E+01,-2.720E-01, 2.531E+01,-1.287E-01, 2.773E+01, 2.146E-01, 3.142E+01, 4.871E-01, 3.537E+01, 2.037E+00, 2.082E+00, 1.977E+00, 7.098E-01, 2.060E-01, 2.059E-01, 2.056E-01, 2.054E-01
 2.100E+02, 3.003E+01, 3.101E+01, 3.279E+01, 3.558E+01, 4.659E+01, 7.642E+01, 9.547E+01, 1.103E+02, 1.103E+02, 1.177E+02, 2.966E+01, 3.150E+01, 3.368E+01, 3.675E+01, 4.721E+01, 6.425E+01, 8.557E+01, 9.398E+01, 9.398E+01, 9.081E+01, 3.321E+01, 3.411E+01, 3.403E+01, 3.505E+01, 5.737E+01, 7.191E+01, 7.657E+01, 7.739E+01, 7.739E+01, 7.505E+01, 3.222E+01, 3.406E+01, 3.757E+01, 3.977E+01, 4.313E+01, 6.027E+01, 7.049E+01, 6.962E+01, 6.962E+01, 7.042E+01, 4.783E+01, 4.463E+01, 4.367E+01, 4.347E+01, 4.373E+01, 4.501E+01, 4.670E+01, 4.906E+01, 2.436E+01, 2.461E+01, 2.499E+01, 2.719E+01, 3.089E+01, 3.575E+01, 3.897E+01, 3.998E+01, 4.096E+01, 4.096E+01, 2.494E+01, 2.654E+01, 2.798E+01, 3.056E+01, 3.204E+01, 3.371E+01, 3.558E+01, 3.559E+01, 3.480E+01, 3.480E+01,-4.238E-01, 3.226E+01,-4.699E-01, 3.905E+01, 1.130E-01, 5.715E+01, 1.138E+00, 9.645E+01,-2.990E-01, 3.216E+01,-4.964E-01, 3.894E+01, 2.788E-01, 6.358E+01, 1.053E+00, 8.571E+01,-3.335E-01, 2.481E+01,-2.068E-01, 2.692E+01, 3.103E-01, 3.475E+01, 8.104E-01, 4.028E+01,-3.246E-01, 2.547E+01,-1.225E-01, 2.842E+01, 2.109E-01, 3.251E+01, 4.888E-01, 3.626E+01, 2.097E+00, 2.146E+00, 1.968E+00, 7.569E-01, 2.060E-01, 2.058E-01, 2.056E-01, 2.053E-01
 2.250E+02, 3.049E+01, 3.125E+01, 3.326E+01, 3.613E+01, 4.874E+01, 7.869E+01, 9.846E+01, 1.116E+02, 1.116E+02, 1.157E+02, 3.084E+01, 3.359E+01, 3.549E+01, 3.916E+01, 5.087E+01, 6.952E+01, 9.010E+01, 9.711E+01, 9.711E+01, 9.366E+01, 3.660E+01, 3.741E+01, 3.782E+01, 3.766E+01, 6.059E+01, 8.098E+01, 8.478E+01, 8.418E+01, 8.418E+01, 8.137E+01, 3.436E+01, 4.056E+01, 4.356E+01, 4.527E+01, 4.726E+01, 6.368E+01, 7.991E+01, 7.884E+01, 7.884E+01, 7.825E+01, 4.696E+01, 4.700E+01, 4.688E+01, 4.705E+01, 4.646E+01, 4.761E+01, 5.163E+01, 5.529E+01, 2.442E+01, 2.489E+01, 2.540E+01, 2.814E+01, 3.348E+01, 3.782E+01, 4.132E+01, 4.257E+01, 4.329E+01, 4.329E+01, 2.493E+01, 2.679E+01, 2.851E+01, 3.133E+01, 3.294E+01, 3.459E+01, 3.629E+01, 3.636E+01, 3.549E+01, 3.549E+01,-3.862E-01, 3.355E+01,-4.777E-01, 4.134E+01, 7.484E-02, 6.158E+01, 1.003E+00, 9.900E+01,-4.709E-01, 3.514E+01,-3.832E-01, 4.396E+01, 2.340E-01, 6.821E+01, 8.979E-01, 8.903E+01,-3.828E-01, 2.507E+01,-1.668E-01, 2.856E+01, 3.398E-01, 3.549E+01, 7.851E-01, 4.148E+01,-3.290E-01, 2.561E+01,-1.327E-01, 2.897E+01, 2.143E-01, 3.360E+01, 4.865E-01, 3.683E+01, 2.163E+00, 2.221E+00, 1.924E+00, 7.721E-01, 2.059E-01, 2.056E-01, 2.053E-01, 2.051E-01
 2.400E+02, 3.131E+01, 3.272E+01, 3.538E+01, 4.009E+01, 5.603E+01, 8.238E+01, 1.006E+02, 1.141E+02, 1.141E+02, 1.197E+02, 3.191E+01, 3.554E+01, 3.848E+01, 4.242E+01, 5.306E+01, 7.318E+01, 9.244E+01, 9.861E+01, 9.861E+01, 9.534E+01, 3.770E+01, 3.885E+01, 3.910E+01, 3.863E+01, 6.270E+01, 8.287E+01, 8.631E+01, 8.528E+01, 8.528E+01, 8.299E+01, 3.587E+01, 3.846E+01, 4.180E+01, 4.518E+01, 4.901E+01, 6.417E+01, 8.201E+01, 8.354E+01, 8.354E+01, 8.286E+01, 5.094E+01, 5.343E+01, 5.410E+01, 5.425E+01, 5.392E+01, 5.459E+01, 5.696E+01, 5.905E+01, 2.445E+01, 2.502E+01, 2.563E+01, 2.889E+01, 3.596E+01, 4.142E+01, 4.454E+01, 4.601E+01, 4.715E+01, 4.715E+01, 2.476E+01, 2.730E+01, 2.919E+01, 3.228E+01, 3.376E+01, 3.568E+01, 3.759E+01, 3.762E+01, 3.692E+01, 3.692E+01,-4.494E-01, 3.555E+01,-4.938E-01, 4.480E+01, 1.117E-01, 6.624E+01, 1.021E+00, 9.967E+01,-3.548E-01, 3.656E+01,-5.204E-01, 4.524E+01, 2.906E-01, 7.286E+01, 9.116E-01, 9.054E+01,-4.269E-01, 2.519E+01,-1.829E-01, 2.954E+01, 2.704E-01, 3.718E+01, 8.349E-01, 4.519E+01,-2.945E-01, 2.584E+01,-1.782E-01, 2.993E+01, 2.258E-01, 3.469E+01, 5.747E-01, 3.872E+01, 2.043E+00, 2.111E+00, 1.967E+00, 8.015E-01, 2.058E-01, 2.056E-01, 2.051E-01, 2.048E-01
 2.550E+02, 3.263E+01, 3.409E+01, 3.714E+01, 4.157E+01, 5.477E+01, 8.408E+01, 1.042E+02, 1.191E+02, 1.191E+02, 1.271E+02, 3.313E+01, 3.637E+01, 3.957E+01, 4.286E+01, 5.517E+01, 7.602E+01, 9.497E+01, 1.022E+02, 1.022E+02, 9.879E+01, 3.738E+01, 3.941E+01, 4.072E+01, 4.080E+01, 6.323E+01, 8.134E+01, 8.838E+01, 8.857E+01, 8.857E+01, 8.578E+01, 3.640E+01, 3.878E+01, 4.307E+01, 4.604E+01, 4.933E+01, 6.052E+01, 8.385E+01, 8.516E+01, 8.516E+01, 8.493E+01, 5.631E+01, 5.601E+01, 5.589E+01, 5.530E+01, 5.541E+01, 5.638E+01, 5.833E+01, 6.017E+01, 2.458E+01, 2.529E+01, 2.621E+01, 3.102E+01, 3.799E+01, 4.445E+01, 4.714E+01, 4.822E+01, 4.879E+01, 4.879E+01, 2.488E+01, 2.801E+01, 3.000E+01, 3.352E+01, 3.521E+01, 3.752E+01, 4.010E+01, 4.031E+01, 3.945E+01, 3.945E+01,-4.621E-01, 3.747E+01,-5.262E-01, 4.546E+01, 6.434E-02, 6.933E+01, 1.051E+00, 1.043E+02,-3.432E-01, 3.736E+01,-4.963E-01, 4.881E+01, 2.581E-01, 7.588E+01, 9.358E-01, 9.355E+01,-4.555E-01, 2.539E+01,-2.196E-01, 3.025E+01, 3.869E-01, 4.039E+01, 7.842E-01, 4.700E+01,-4.324E-01, 2.610E+01,-1.884E-01, 3.111E+01, 2.437E-01, 3.650E+01, 6.146E-01, 4.133E+01, 2.116E+00, 2.192E+00, 1.990E+00, 8.169E-01, 2.057E-01, 2.053E-01, 2.046E-01, 2.044E-01
 2.700E+02, 3.405E+01, 3.518E+01, 3.835E+01, 4.229E+01, 5.589E+01, 8.577E+01, 1.037E+02, 1.180E+02, 1.180E+02, 1.233E+02, 3.389E+01, 3.727E+01, 4.025E+01, 4.390E+01, 5.569E+01, 7.747E+01, 9.756E+01, 1.034E+02, 1.034E+02, 9.980E+01, 3.833E+01, 4.005E+01, 3.993E+01, 4.097E+01, 6.734E+01, 8.680E+01, 9.058E+01, 8.979E+01, 8.979E+01, 8.709E+01, 3.645E+01, 4.014E+01, 4.335E+01, 4.695E+01, 4.907E+01, 6.073E+01, 8.728E+01, 8.795E+01, 8.795E+01, 8.743E+01, 5.838E+01, 5.798E+01, 5.849E+01, 5.812E+01, 5.791E+01, 5.852E+01, 5.961E+01, 6.087E+01, 2.466E+01, 2.546E+01, 2.641E+01, 3.037E+01, 3.644E+01, 4.501E+01, 4.859E+01, 4.961E+01, 5.028E+01, 5.028E+01, 2.503E+01, 2.905E+01, 3.123E+01, 3.514E+01, 3.687E+01, 3.959E+01, 4.263E+01, 4.274E+01, 4.175E+01, 4.175E+01,-4.359E-01, 3.810E+01,-4.853E-01, 4.670E+01, 9.499E-02, 7.102E+01, 1.029E+00, 1.044E+02,-3.560E-01, 3.843E+01,-4.943E-01, 4.919E+01, 2.172E-01, 7.540E+01, 9.611E-01, 9.552E+01,-4.756E-01, 2.557E+01,-2.118E-01, 3.144E+01, 4.415E-01, 4.254E+01, 8.316E-01, 4.875E+01,-3.762E-01, 2.699E+01,-2.184E-01, 3.237E+01, 2.781E-01, 3.833E+01, 6.170E-01, 4.381E+01, 2.208E+00, 2.288E+00, 2.004E+00, 8.100E-01, 2.048E-01, 2.044E-01, 2.041E-01, 2.037E-01
 2.850E+02, 3.477E+01, 3.639E+01, 3.919E+01, 4.329E+01, 5.676E+01, 8.560E+01, 1.055E+02, 1.204E+02, 1.204E+02, 1.251E+02, 3.412E+01, 3.818E+01, 4.168E+01, 4.472E+01, 5.437E+01, 7.745E+01, 9.839E+01, 1.048E+02, 1.048E+02, 1.014E+02, 3.980E+01, 4.085E+01, 4.152E+01, 4.125E+01, 6.872E+01, 8.759E+01, 9.225E+01, 9.193E+01, 9.193E+01, 8.916E+01, 3.793E+01, 4.132E+01, 4.491E+01, 4.856E+01, 5.133E+01, 6.580E+01, 8.818E+01, 8.877E+01, 8.877E+01, 8.843E+01, 5.921E+01, 5.888E+01, 5.772E+01, 5.765E+01, 5.853E+01, 5.954E+01, 6.203E+01, 6.213E+01, 2.485E+01, 2.577E+01, 2.671E+01, 3.067E+01, 3.780E+01, 4.773E+01, 5.054E+01, 5.126E+01, 5.153E+01, 5.153E+01, 2.583E+01, 2.999E+01, 3.232E+01, 3.665E+01, 3.874E+01, 4.145E+01, 4.391E+01, 4.382E+01, 4.280E+01, 4.280E+01,-3.996E-01, 3.846E+01,-4.964E-01, 4.661E+01, 3.048E-02, 6.988E+01, 1.085E+00, 1.062E+02,-3.024E-01, 3.883E+01,-6.059E-01, 4.827E+01, 3.083E-01, 7.563E+01, 9.860E-01, 9.656E+01,-4.307E-01, 2.608E+01,-2.208E-01, 3.166E+01, 3.329E-01, 4.285E+01, 8.191E-01, 4.974E+01,-3.431E-01, 2.710E+01,-1.823E-01, 3.320E+01, 2.651E-01, 3.951E+01, 5.613E-01, 4.468E+01, 2.097E+00, 2.187E+00, 1.962E+00, 8.346E-01, 2.047E-01, 2.046E-01, 2.039E-01, 2.035E-01
 3.000E+02, 3.556E+01, 3.670E+01, 3.988E+01, 4.403E+01, 5.685E+01, 8.605E+01, 1.070E+02, 1.219E+02, 1.219E+02, 1.299E+02, 3.456E+01, 3.885E+01, 4.216E+01, 4.618E+01, 5.716E+01, 7.793E+01, 9.793E+01, 1.053E+02, 1.053E+02, 1.019E+02, 4.020E+01, 4.182E+01, 4.151E+01, 4.111E+01, 7.086E+01, 8.882E+01, 9.249E+01, 9.150E+01, 9.150E+01, 8.907E+01, 3.933E+01, 4.252E+01, 4.493E+01, 4.902E+01, 5.244E+01, 7.159E+01, 8.852E+01, 8.967E+01, 8.967E+01, 8.935E+01, 5.907E+01, 5.941E+01, 5.854E+01, 5.807E+01, 5.831E+01, 5.937E+01, 6.180E+01, 6.312E+01, 2.499E+01, 2.613E+01, 2.696E+01, 3.016E+01, 3.816E+01, 4.844E+01, 5.055E+01, 5.176E+01, 5.236E+01, 5.236E+01, 2.560E+01, 3.004E+01, 3.232E+01, 3.749E+01, 3.956E+01, 4.229E+01, 4.513E+01, 4.482E+01, 4.372E+01, 4.372E+01,-3.767E-01, 3.956E+01,-5.335E-01, 4.790E+01, 9.491E-02, 7.075E+01, 1.103E+00, 1.074E+02,-3.343E-01, 4.020E+01,-6.061E-01, 4.882E+01, 3.042E-01, 7.804E+01, 9.907E-01, 9.723E+01,-3.818E-01, 2.647E+01,-1.964E-01, 3.136E+01, 3.207E-01, 4.427E+01, 7.813E-01, 5.010E+01,-4.084E-01, 2.735E+01,-1.326E-01, 3.321E+01, 2.724E-01, 4.039E+01, 6.178E-01, 4.612E+01, 2.183E+00, 2.276E+00, 1.945E+00, 8.664E-01, 2.046E-01, 2.043E-01, 2.038E-01, 2.033E-01
 3.150E+02, 3.733E+01, 3.860E+01, 4.201E+01, 4.616E+01, 6.498E+01, 1.038E+02, 1.361E+02, 1.646E+02, 1.646E+02, 1.821E+02, 3.493E+01, 3.972E+01, 4.268E+01, 4.763E+01, 6.076E+01, 8.560E+01, 1.134E+02, 1.260E+02, 1.260E+02, 1.224E+02, 4.090E+01, 4.226E+01, 4.261E+01, 4.494E+01, 7.942E+01, 9.292E+01, 9.847E+01, 9.955E+01, 9.955E+01, 9.669E+01, 3.929E+01, 4.188E+01, 4.709E+01, 5.071E+01, 5.883E+01, 7.940E+01, 9.012E+01, 9.133E+01, 9.133E+01, 9.143E+01, 6.189E+01, 6.211E+01, 6.233E+01, 6.174E+01, 6.140E+01, 6.219E+01, 6.338E+01, 6.402E+01, 2.515E+01, 2.643E+01, 2.737E+01, 3.186E+01, 4.118E+01, 4.863E+01, 5.161E+01, 5.261E+01, 5.329E+01, 5.329E+01, 2.665E+01, 2.945E+01, 3.181E+01, 3.759E+01, 4.026E+01, 4.325E+01, 4.563E+01, 4.556E+01, 4.443E+01, 4.443E+01,-4.937E-01, 4.086E+01,-5.517E-01, 5.044E+01, 1.791E-01, 7.525E+01, 1.520E+00, 1.340E+02,-4.466E-01, 4.075E+01,-5.515E-01, 4.920E+01, 4.038E-01, 8.456E+01, 1.364E+00, 1.136E+02,-4.165E-01, 2.651E+01,-1.084E-01, 3.224E+01, 4.720E-01, 4.411E+01, 9.036E-01, 5.162E+01,-3.573E-01, 2.715E+01, 1.848E-03, 3.271E+01, 3.073E-01, 4.060E+01, 6.309E-01, 4.617E+01, 5.927E+00, 6.061E+00, 5.349E+00, 2.019E+00, 2.043E-01, 2.040E-01, 2.034E-01, 2.031E-01
 3.300E+02, 3.861E+01, 4.025E+01, 4.349E+01, 4.844E+01, 7.060E+01, 1.255E+02, 1.628E+02, 1.976E+02, 1.976E+02, 2.142E+02, 3.715E+01, 4.174E+01, 4.543E+01, 5.346E+01, 7.365E+01, 1.073E+02, 1.482E+02, 1.649E+02, 1.649E+02, 1.595E+02, 4.403E+01, 4.680E+01, 4.885E+01, 5.491E+01, 1.058E+02, 1.234E+02, 1.363E+02, 1.382E+02, 1.382E+02, 1.328E+02, 4.301E+01, 4.882E+01, 5.991E+01, 6.449E+01, 7.401E+01, 1.211E+02, 1.198E+02, 1.127E+02, 1.127E+02, 1.123E+02, 8.117E+01, 7.595E+01, 7.181E+01, 6.994E+01, 6.859E+01, 6.894E+01, 7.237E+01, 7.548E+01, 2.533E+01, 2.658E+01, 2.771E+01, 3.442E+01, 4.447E+01, 5.197E+01, 5.556E+01, 5.592E+01, 5.621E+01, 5.621E+01, 2.527E+01, 2.786E+01, 3.117E+01, 3.723E+01, 4.096E+01, 4.396E+01, 4.697E+01, 4.711E+01, 4.604E+01, 4.604E+01,-5.719E-01, 4.272E+01,-6.021E-01, 5.800E+01, 1.980E-01, 9.153E+01, 1.539E+00, 1.693E+02,-4.588E-01, 4.174E+01,-4.626E-01, 6.031E+01, 4.417E-01, 1.063E+02, 1.314E+00, 1.504E+02,-4.623E-01, 2.679E+01,-1.351E-01, 3.380E+01, 4.475E-01, 4.776E+01, 9.375E-01, 5.425E+01,-4.335E-01, 2.676E+01,-9.444E-02, 3.302E+01, 3.233E-01, 4.225E+01, 6.703E-01, 4.823E+01, 6.045E+00, 6.206E+00, 5.405E+00, 2.092E+00, 2.040E-01, 2.039E-01, 2.033E-01, 2.028E-01
 3.450E+02, 4.035E+01, 4.277E+01, 4.783E+01, 5.691E+01, 8.546E+01, 1.396E+02, 1.752E+02, 2.031E+02, 2.031E+02, 2.154E+02, 3.950E+01, 4.555E+01, 5.139E+01, 5.959E+01, 8.690E+01, 1.217E+02, 1.581E+02, 1.706E+02, 1.706E+02, 1.648E+02, 5.034E+01, 5.262E+01, 5.341E+01, 5.441E+01, 1.178E+02, 1.356E+02, 1.445E+02, 1.448E+02, 1.448E+02, 1.402E+02, 4.823E+01, 5.406E+01, 5.935E+01, 6.439E+01, 7.627E+01, 1.114E+02, 1.343E+02, 1.348E+02, 1.348E+02, 1.343E+02, 8.481E+01, 8.227E+01, 7.928E+01, 7.715E+01, 7.783E+01, 7.945E+01, 8.406E+01, 8.702E+01, 2.513E+01, 2.641E+01, 2.798E+01, 3.559E+01, 4.871E+01, 5.615E+01, 6.293E+01, 6.526E+01, 6.690E+01, 6.690E+01, 2.522E+01, 2.953E+01, 3.352E+01, 3.985E+01, 4.376E+01, 4.747E+01, 5.054E+01, 5.082E+01, 4.953E+01, 4.953E+01,-5.896E-01, 4.742E+01,-6.060E-01, 6.792E+01, 2.080E-01, 1.079E+02, 1.537E+00, 1.762E+02,-4.851E-01, 4.896E+01,-5.262E-01, 6.722E+01, 4.055E-01, 1.196E+02, 1.366E+00, 1.554E+02,-5.795E-01, 2.639E+01,-1.725E-01, 3.566E+01, 4.411E-01, 4.998E+01, 1.126E+00, 6.334E+01,-5.039E-01, 2.688E+01,-2.156E-01, 3.574E+01, 3.571E-01, 4.570E+01, 7.823E-01, 5.298E+01, 6.308E+00, 6.518E+00, 5.199E+00, 2.243E+00, 2.034E-01, 2.029E-01, 2.023E-01, 2.020E-01
