s,kg/s/m2,kg/s/m2,kg/s/m2,kg/s/m2,kg/s/m2,kg/s/m2,kg/m2/s,C,C,kW/m2,m
 3.700E+02,-1.592E-03,-3.051E-04,-6.345E-03,-2.942E-03,-1.354E-03,-3.304E-03, 1.584E-02, 3.547E+02, 6.212E+02, 3.677E+01, 4.974E-02
 3.800E+02,-9.246E-04,-1.706E-04,-5.083E-03,-1.567E-03,-7.282E-04,-1.684E-03, 1.016E-02, 3.732E+02, 5.984E+02, 2.843E+01, 4.974E-02
 3.900E+02,-5.734E-04,-1.060E-04,-4.162E-03,-1.121E-03,-4.510E-04,-1.584E-03, 7.997E-03, 3.758E+02, 5.619E+02, 2.313E+01, 4.974E-02
 4.000E+02,-4.694E-04,-9.230E-05,-2.683E-03,-1.956E-03,-3.927E-04,-1.114E-03, 6.707E-03, 3.757E+02, 5.389E+02, 1.974E+01, 4.974E-02
 4.100E+02,-2.676E-04,-4.832E-05,-1.901E-03,-1.507E-03,-2.351E-04,-7.275E-04, 4.687E-03, 3.559E+02, 5.192E+02, 1.251E+01, 4.974E-02
 4.200E+02,-1.770E-04,-3.298E-05,-1.558E-03,-7.379E-04,-1.496E-04,-6.609E-04, 3.317E-03, 3.266E+02, 5.027E+02, 6.450E+00, 4.974E-02
 4.300E+02,-1.171E-04,-1.905E-05,-1.400E-03,-6.340E-04,-9.453E-05,-8.459E-04, 3.111E-03, 3.001E+02, 4.801E+02, 4.811E+00, 4.974E-02
 4.400E+02,-9.006E-05,-1.777E-05,-9.110E-04,-7.667E-04,-7.322E-05,-3.371E-04, 2.196E-03, 2.708E+02, 4.143E+02, 1.031E+00, 4.974E-02
 4.500E+02,-8.477E-05,-1.697E-05,-8.934E-04,-4.398E-04,-8.088E-05,-1.601E-04, 1.676E-03, 2.445E+02, 3.451E+02,-3.176E-02, 4.974E-02
 4.600E+02,-1.849E-05,-3.600E-06,-6.717E-04,-2.342E-04,-2.561E-05,-2.693E-04, 1.223E-03, 2.274E+02, 3.254E+02,-6.697E-01, 4.974E-02
 4.700E+02,-4.247E-07,-7.897E-08,-1.053E-04,-3.823E-04,-1.631E-06,-6.719E-05, 5.569E-04, 2.094E+02, 2.928E+02,-1.721E+00, 4.974E-02
 4.800E+02,-9.348E-22,-6.871E-22,-4.820E-05,-1.968E-05,-9.924E-22,-7.880E-05, 1.467E-04, 1.932E+02, 2.471E+02,-2.332E+00, 4.974E-02
 4.900E+02,-3.162E-22,-5.420E-22,-4.366E-05,-1.370E-05,-2.997E-22,-5.954E-05, 1.169E-04, 1.808E+02, 2.305E+02,-2.079E+00, 4.974E-02
 5.000E+02,-5.461E-22,-6.032E-22,-8.938E-05,-1.764E-05,-6.437E-22,-9.971E-20, 1.070E-04, 1.710E+02, 2.232E+02,-1.857E+00, 4.974E-02
 5.100E+02,-4.069E-22,-3.488E-22,-1.769E-05,-7.636E-05,-3.934E-22,-4.265E-22, 9.405E-05, 1.632E+02, 2.144E+02,-1.694E+00, 4.974E-02
 5.200E+02,-3.966E-23,-3.194E-23,-2.896E-06,-6.520E-06,-5.665E-23, 0.000E+00, 9.417E-06, 1.557E+02, 1.864E+02,-1.748E+00, 4.974E-02
 5.300E+02,-8.000E-24,-2.352E-23,-2.875E-06,-5.888E-06,-4.114E-23, 0.000E+00, 8.762E-06, 1.494E+02, 1.775E+02,-1.604E+00, 4.974E-02
 5.400E+02,-7.447E-23,-2.015E-23,-2.772E-06,-5.280E-06,-3.946E-23,-1.345E-16, 8.051E-06, 1.439E+02, 1.702E+02,-1.495E+00, 4.974E-02
 5.500E+02,-3.770E-23,-8.930E-24,-2.396E-06,-4.749E-06,-2.643E-23,-5.629E-16, 7.145E-06, 1.390E+02, 1.640E+02,-1.406E+00, 4.974E-02
 5.600E+02,-1.279E-23,-1.132E-23,-2.308E-06,-4.382E-06,-3.537E-23,-5.505E-16, 6.691E-06, 1.346E+02, 1.584E+02,-1.321E+00, 4.974E-02
 5.700E+02,-4.585E-23, 0.000E+00,-2.306E-06,-4.075E-06,-1.842E-23,-5.317E-16, 6.381E-06, 1.307E+02, 1.538E+02,-1.245E+00, 4.974E-02
 5.800E+02,-3.779E-23, 0.000E+00,-2.166E-06,-3.809E-06,-3.294E-23,-5.107E-16, 5.975E-06, 1.271E+02, 1.493E+02,-1.185E+00, 4.974E-02
 5.900E+02,-3.139E-23, 0.000E+00,-2.204E-06,-3.687E-06,-2.877E-23,-4.142E-15, 5.891E-06, 1.238E+02, 1.452E+02,-1.131E+00, 4.974E-02
 6.000E+02,-1.426E-23, 0.000E+00,-2.091E-06,-3.320E-06,-2.313E-23,-3.859E-15, 5.411E-06, 1.207E+02, 1.412E+02,-1.071E+00, 4.974E-02
 6.100E+02, 0.000E+00, 0.000E+00,-2.106E-06,-3.159E-06,-1.657E-23,-4.135E-15, 5.265E-06, 1.178E+02, 1.377E+02,-1.041E+00, 4.974E-02
 6.200E+02,-3.888E-23, 0.000E+00,-1.938E-06,-2.955E-06,-1.909E-23,-3.684E-15, 4.893E-06, 1.151E+02, 1.341E+02,-9.948E-01, 4.974E-02
 6.300E+02,-3.920E-23, 0.000E+00,-1.892E-06,-2.783E-06,-3.716E-24,-3.467E-15, 4.674E-06, 1.127E+02, 1.311E+02,-9.456E-01, 4.974E-02
 6.400E+02,-1.493E-23, 0.000E+00,-1.887E-06,-2.625E-06,-1.279E-23,-3.321E-15, 4.512E-06, 1.103E+02, 1.282E+02,-9.200E-01, 4.974E-02
 6.500E+02,-9.087E-24, 0.000E+00,-1.821E-06,-2.518E-06, 0.000E+00,-3.233E-15, 4.339E-06, 1.081E+02, 1.254E+02,-8.956E-01, 4.974E-02
 6.600E+02,-4.284E-23, 0.000E+00,-1.809E-06,-2.457E-06,-7.033E-24,-1.006E-14, 4.265E-06, 1.060E+02, 1.229E+02,-8.577E-01, 4.974E-02
 6.700E+02, 0.000E+00, 0.000E+00,-1.707E-06,-2.282E-06, 0.000E+00,-1.200E-14, 3.990E-06, 1.040E+02, 1.205E+02,-8.245E-01, 4.974E-02
 6.800E+02,-1.798E-23, 0.000E+00,-1.634E-06,-2.222E-06, 0.000E+00,-1.177E-14, 3.856E-06, 1.022E+02, 1.181E+02,-7.933E-01, 4.974E-02
 6.900E+02,-2.537E-23, 0.000E+00,-1.583E-06,-2.123E-06, 0.000E+00,-1.126E-14, 3.706E-06, 1.004E+02, 1.158E+02,-7.795E-01, 4.974E-02
 7.000E+02,-3.227E-23, 0.000E+00,-1.531E-06,-2.086E-06, 0.000E+00,-1.116E-14, 3.618E-06, 9.868E+01, 1.138E+02,-7.513E-01, 4.974E-02
 7.100E+02,-1.349E-23, 0.000E+00,-1.486E-06,-1.997E-06, 0.000E+00,-1.071E-14, 3.482E-06, 9.703E+01, 1.117E+02,-7.401E-01, 4.974E-02
 7.200E+02,-4.746E-24, 0.000E+00,-1.469E-06,-1.898E-06, 0.000E+00,-1.053E-14, 3.367E-06, 9.546E+01, 1.099E+02,-7.165E-01, 4.974E-02
 7.300E+02,-3.232E-23, 0.000E+00,-1.393E-06,-1.840E-06, 0.000E+00,-9.949E-15, 3.233E-06, 9.398E+01, 1.081E+02,-6.955E-01, 4.974E-02
 7.400E+02,-5.656E-24, 0.000E+00,-1.303E-06,-1.757E-06, 0.000E+00,-8.927E-15, 3.060E-06, 9.257E+01, 1.062E+02,-6.801E-01, 4.974E-02
 7.500E+02,-1.440E-23, 0.000E+00,-1.280E-06,-1.724E-06, 0.000E+00,-1.600E-14, 3.004E-06, 9.118E+01, 1.045E+02,-6.656E-01, 4.974E-02
 7.600E+02,-7.920E-24, 0.000E+00,-1.282E-06,-1.679E-06, 0.000E+00,-2.199E-14, 2.961E-06, 8.990E+01, 1.031E+02,-6.419E-01, 4.974E-02
 7.700E+02,-1.043E-23, 0.000E+00,-1.253E-06,-1.650E-06, 0.000E+00,-2.249E-14, 2.903E-06, 8.867E+01, 1.016E+02,-6.263E-01, 4.974E-02
 7.800E+02, 0.000E+00, 0.000E+00,-1.162E-06,-1.542E-06, 0.000E+00,-1.948E-14, 2.704E-06, 8.746E+01, 1.000E+02,-6.168E-01, 4.974E-02
 7.900E+02, 0.000E+00, 0.000E+00,-1.155E-06,-1.481E-06, 0.000E+00,-1.873E-14, 2.636E-06, 8.629E+01, 9.845E+01,-6.030E-01, 4.974E-02
 8.000E+02,-2.513E-23, 0.000E+00,-1.117E-06,-1.437E-06, 0.000E+00,-1.776E-14, 2.555E-06, 8.520E+01, 9.720E+01,-5.879E-01, 4.974E-02
 8.100E+02, 0.000E+00, 0.000E+00,-1.069E-06,-1.400E-06, 0.000E+00,-1.716E-14, 2.470E-06, 8.411E+01, 9.584E+01,-5.771E-01, 4.974E-02
 8.200E+02, 0.000E+00, 0.000E+00,-1.026E-06,-1.367E-06, 0.000E+00,-1.665E-14, 2.394E-06, 8.307E+01, 9.460E+01,-5.688E-01, 4.974E-02
 8.300E+02,-6.188E-24, 0.000E+00,-9.846E-07,-1.330E-06, 0.000E+00,-1.608E-14, 2.315E-06, 8.206E+01, 9.338E+01,-5.564E-01, 4.974E-02
 8.400E+02, 0.000E+00, 0.000E+00,-9.815E-07,-1.315E-06, 0.000E+00,-1.633E-14, 2.297E-06, 8.111E+01, 9.206E+01,-5.422E-01, 4.974E-02
 8.500E+02,-6.247E-24, 0.000E+00,-9.571E-07,-1.265E-06, 0.000E+00,-1.527E-14, 2.223E-06, 8.020E+01, 9.101E+01,-5.321E-01, 4.974E-02
 8.600E+02, 0.000E+00, 0.000E+00,-9.141E-07,-1.229E-06, 0.000E+00,-1.445E-14, 2.144E-06, 7.930E+01, 9.004E+01,-5.236E-01, 4.974E-02
 8.700E+02, 0.000E+00, 0.000E+00,-8.935E-07,-1.222E-06, 0.000E+00,-1.460E-14, 2.116E-06, 7.841E+01, 8.897E+01,-5.171E-01, 4.974E-02
 8.800E+02, 0.000E+00, 0.000E+00,-8.829E-07,-1.173E-06, 0.000E+00,-2.548E-14, 2.056E-06, 7.758E+01, 8.793E+01,-5.049E-01, 4.974E-02
 8.900E+02, 0.000E+00, 0.000E+00,-8.957E-07,-1.125E-06, 0.000E+00,-2.534E-14, 2.020E-06, 7.680E+01, 8.698E+01,-4.894E-01, 4.974E-02
 9.000E+02, 0.000E+00, 0.000E+00,-8.700E-07,-1.104E-06, 0.000E+00,-2.458E-14, 1.974E-06, 7.603E+01, 8.594E+01,-4.853E-01, 4.974E-02
