s,kg/s/m2,kg/s/m2,kg/s/m2,kg/s/m2,kg/s/m2,kg/s/m2,kg/m2/s,C,C,kW/m2,m
 3.700E+02,-1.980E-03,-3.608E-04,-6.615E-03,-3.558E-03,-1.671E-03,-4.023E-03, 1.821E-02, 1.849E+02, 2.851E+02, 4.784E+01, 4.919E-02
 3.800E+02,-1.127E-03,-2.041E-04,-5.178E-03,-2.606E-03,-9.078E-04,-2.577E-03, 1.260E-02, 2.050E+02, 3.190E+02, 4.209E+01, 4.919E-02
 3.900E+02,-7.427E-04,-1.293E-04,-3.808E-03,-1.541E-03,-5.952E-04,-1.419E-03, 8.235E-03, 2.107E+02, 3.140E+02, 3.278E+01, 4.919E-02
 4.000E+02,-5.093E-04,-9.733E-05,-3.277E-03,-1.323E-03,-4.153E-04,-1.536E-03, 7.157E-03, 2.133E+02, 3.109E+02, 2.928E+01, 4.919E-02
 4.100E+02,-3.697E-04,-6.784E-05,-2.682E-03,-1.267E-03,-3.061E-04,-9.080E-04, 5.601E-03, 2.115E+02, 3.051E+02, 2.440E+01, 4.919E-02
 4.200E+02,-2.445E-04,-4.500E-05,-2.560E-03,-1.230E-03,-1.974E-04,-6.752E-04, 4.953E-03, 2.087E+02, 2.949E+02, 2.155E+01, 4.919E-02
 4.300E+02,-1.870E-04,-3.395E-05,-2.126E-03,-8.643E-04,-1.558E-04,-4.547E-04, 3.821E-03, 2.014E+02, 2.829E+02, 1.590E+01, 4.919E-02
 4.400E+02,-1.150E-04,-1.928E-05,-1.564E-03,-6.397E-04,-1.003E-04,-8.269E-04, 3.265E-03, 1.910E+02, 2.715E+02, 1.151E+01, 4.919E-02
 4.500E+02,-6.581E-05,-8.417E-06,-1.185E-03,-4.407E-04,-5.777E-05,-3.574E-04, 2.115E-03, 1.770E+02, 2.429E+02, 5.647E+00, 4.919E-02
 4.600E+02,-7.341E-05,-1.582E-05,-6.790E-04,-2.649E-04,-6.697E-05,-2.222E-04, 1.322E-03, 1.623E+02, 2.127E+02, 2.177E+00, 4.919E-02
 4.700E+02,-3.515E-05,-6.208E-06,-5.972E-04,-2.084E-04,-3.832E-05,-2.443E-04, 1.130E-03, 1.522E+02, 1.951E+02, 1.740E+00, 4.919E-02
 4.800E+02,-8.274E-06,-1.495E-06,-3.861E-04,-1.499E-04,-1.238E-05,-1.220E-04, 6.801E-04, 1.439E+02, 1.821E+02, 8.007E-01, 4.919E-02
 4.900E+02,-1.190E-11,-1.753E-12,-1.929E-04,-1.072E-04,-8.798E-10,-2.877E-09, 3.001E-04, 1.362E+02, 1.719E+02,-8.474E-02, 4.919E-02
 5.000E+02,-9.506E-22,-1.017E-21,-1.004E-04,-7.469E-05,-7.410E-22,-6.700E-22, 1.751E-04, 1.296E+02, 1.636E+02,-4.013E-01, 4.919E-02
 5.100E+02,-3.754E-22,-1.849E-22,-7.539E-05,-6.022E-05,-6.777E-22,-5.560E-22, 1.356E-04, 1.240E+02, 1.565E+02,-4.216E-01, 4.919E-02
 5.200E+02,-5.595E-22,-4.156E-22,-8.163E-05,-5.026E-05,-5.987E-22,-2.681E-22, 1.319E-04, 1.193E+02, 1.503E+02,-4.053E-01, 4.919E-02
 5.300E+02,-1.346E-22,-2.467E-22,-1.653E-05,-3.895E-05,-1.279E-22,-9.495E-23, 5.548E-05, 1.150E+02, 1.446E+02,-5.502E-01, 4.919E-02
 5.400E+02,-4.145E-23,-1.321E-23,-6.899E-06,-2.988E-05,-6.181E-23, 0.000E+00, 3.678E-05, 1.111E+02, 1.394E+02,-5.570E-01, 4.919E-02
 5.500E+02,-5.660E-23,-5.061E-24,-6.223E-06,-2.551E-05,-3.947E-23, 0.000E+00, 3.174E-05, 1.078E+02, 1.350E+02,-5.282E-01, 4.919E-02
 5.600E+02,-4.233E-23, 0.000E+00,-5.427E-06,-2.233E-05,-1.502E-23, 0.000E+00, 2.775E-05, 1.047E+02, 1.309E+02,-4.987E-01, 4.919E-02
 5.700E+02,-4.824E-23, 0.000E+00,-5.204E-06,-1.993E-05,-2.111E-23, 0.000E+00, 2.513E-05, 1.020E+02, 1.271E+02,-4.848E-01, 4.919E-02
 5.800E+02,-1.291E-23, 0.000E+00,-5.259E-06,-1.916E-05,-7.004E-24, 0.000E+00, 2.442E-05, 9.945E+01, 1.239E+02,-4.735E-01, 4.919E-02
 5.900E+02,-9.881E-24, 0.000E+00,-5.137E-06,-1.865E-05, 0.000E+00, 0.000E+00, 2.379E-05, 9.707E+01, 1.207E+02,-4.649E-01, 4.919E-02
 6.000E+02,-3.283E-23, 0.000E+00,-4.835E-06,-1.697E-05, 0.000E+00, 0.000E+00, 2.181E-05, 9.490E+01, 1.178E+02,-4.542E-01, 4.919E-02
 6.100E+02,-1.599E-23, 0.000E+00,-4.243E-06,-1.500E-05, 0.000E+00, 0.000E+00, 1.924E-05, 9.295E+01, 1.152E+02,-4.224E-01, 4.919E-02
 6.200E+02,-3.587E-24, 0.000E+00,-4.132E-06,-1.436E-05, 0.000E+00, 0.000E+00, 1.849E-05, 9.107E+01, 1.127E+02,-4.304E-01, 4.919E-02
 6.300E+02,-9.803E-24, 0.000E+00,-4.175E-06,-1.349E-05, 0.000E+00, 0.000E+00, 1.767E-05, 8.933E+01, 1.104E+02,-4.160E-01, 4.919E-02
 6.400E+02,-1.133E-23, 0.000E+00,-3.873E-06,-1.256E-05, 0.000E+00, 0.000E+00, 1.644E-05, 8.770E+01, 1.081E+02,-4.092E-01, 4.919E-02
 6.500E+02,-7.510E-24, 0.000E+00,-3.718E-06,-1.208E-05, 0.000E+00, 0.000E+00, 1.580E-05, 8.619E+01, 1.061E+02,-3.855E-01, 4.919E-02
 6.600E+02,-8.052E-24, 0.000E+00,-3.743E-06,-1.213E-05, 0.000E+00, 0.000E+00, 1.588E-05, 8.478E+01, 1.042E+02,-3.798E-01, 4.919E-02
 6.700E+02, 0.000E+00, 0.000E+00,-3.555E-06,-1.117E-05, 0.000E+00, 0.000E+00, 1.473E-05, 8.341E+01, 1.024E+02,-3.770E-01, 4.919E-02
 6.800E+02, 0.000E+00, 0.000E+00,-3.438E-06,-1.086E-05, 0.000E+00, 0.000E+00, 1.429E-05, 8.216E+01, 1.007E+02,-3.635E-01, 4.919E-02
 6.900E+02, 0.000E+00, 0.000E+00,-3.335E-06,-1.047E-05, 0.000E+00, 0.000E+00, 1.381E-05, 8.094E+01, 9.914E+01,-3.610E-01, 4.919E-02
 7.000E+02, 0.000E+00, 0.000E+00,-3.064E-06,-9.679E-06, 0.000E+00, 0.000E+00, 1.274E-05, 7.983E+01, 9.762E+01,-3.448E-01, 4.919E-02
 7.100E+02, 0.000E+00, 0.000E+00,-2.875E-06,-9.244E-06, 0.000E+00, 0.000E+00, 1.212E-05, 7.875E+01, 9.622E+01,-3.424E-01, 4.919E-02
 7.200E+02, 0.000E+00, 0.000E+00,-2.867E-06,-9.246E-06, 0.000E+00, 0.000E+00, 1.211E-05, 7.773E+01, 9.486E+01,-3.443E-01, 4.919E-02
 7.300E+02, 0.000E+00, 0.000E+00,-2.864E-06,-8.972E-06, 0.000E+00, 0.000E+00, 1.184E-05, 7.674E+01, 9.354E+01,-3.370E-01, 4.919E-02
 7.400E+02, 0.000E+00, 0.000E+00,-2.757E-06,-8.702E-06, 0.000E+00, 0.000E+00, 1.146E-05, 7.577E+01, 9.227E+01,-3.424E-01, 4.919E-02
 7.500E+02, 0.000E+00, 0.000E+00,-2.579E-06,-8.102E-06, 0.000E+00, 0.000E+00, 1.068E-05, 7.489E+01, 9.109E+01,-3.336E-01, 4.919E-02
 7.600E+02, 0.000E+00, 0.000E+00,-2.417E-06,-7.733E-06, 0.000E+00, 0.000E+00, 1.015E-05, 7.405E+01, 8.995E+01,-3.240E-01, 4.919E-02
 7.700E+02, 0.000E+00, 0.000E+00,-2.370E-06,-7.578E-06, 0.000E+00, 0.000E+00, 9.948E-06, 7.325E+01, 8.887E+01,-3.211E-01, 4.919E-02
 7.800E+02, 0.000E+00, 0.000E+00,-2.309E-06,-7.456E-06, 0.000E+00, 0.000E+00, 9.764E-06, 7.248E+01, 8.785E+01,-3.112E-01, 4.919E-02
 7.900E+02,-6.651E-24,-5.841E-24,-2.323E-06,-7.442E-06,-2.382E-24, 0.000E+00, 9.765E-06, 7.173E+01, 8.689E+01,-3.061E-01, 4.919E-02
 8.000E+02,-6.656E-24,-1.696E-23,-2.230E-06,-7.168E-06,-1.193E-23, 0.000E+00, 9.398E-06, 7.103E+01, 8.595E+01,-3.036E-01, 4.919E-02
 8.100E+02,-8.943E-24,-1.996E-23,-2.264E-06,-7.299E-06,-1.872E-23,-2.254E-23, 9.563E-06, 7.030E+01, 8.501E+01,-3.184E-01, 4.919E-02
 8.200E+02,-5.979E-24,-1.179E-23,-2.193E-06,-6.973E-06,-1.077E-23,-2.594E-23, 9.166E-06, 6.962E+01, 8.409E+01,-3.106E-01, 4.919E-02
 8.300E+02,-2.378E-24,-7.934E-24,-2.164E-06,-6.744E-06,-6.835E-24,-1.780E-23, 8.908E-06, 6.899E+01, 8.327E+01,-3.058E-01, 4.919E-02
 8.400E+02,-3.337E-24,-7.673E-24,-2.012E-06,-6.330E-06,-7.160E-24,-1.485E-23, 8.343E-06, 6.839E+01, 8.245E+01,-2.944E-01, 4.919E-02
 8.500E+02,-1.908E-24,-5.544E-24,-1.976E-06,-6.221E-06,-5.193E-24,-1.058E-23, 8.196E-06, 6.780E+01, 8.171E+01,-2.966E-01, 4.919E-02
 8.600E+02,-9.595E-25,-2.238E-24,-1.977E-06,-6.088E-06,-1.952E-24,-4.669E-24, 8.065E-06, 6.724E+01, 8.097E+01,-2.934E-01, 4.919E-02
 8.700E+02, 0.000E+00, 0.000E+00,-2.044E-06,-6.131E-06, 0.000E+00, 0.000E+00, 8.175E-06, 6.667E+01, 8.022E+01,-2.960E-01, 4.919E-02
 8.800E+02, 0.000E+00, 0.000E+00,-2.036E-06,-5.929E-06, 0.000E+00, 0.000E+00, 7.964E-06, 6.612E+01, 7.948E+01,-2.983E-01, 4.919E-02
 8.900E+02, 0.000E+00, 0.000E+00,-1.972E-06,-5.667E-06, 0.000E+00, 0.000E+00, 7.639E-06, 6.562E+01, 7.880E+01,-2.839E-01, 4.919E-02
 9.000E+02, 0.000E+00, 0.000E+00,-2.034E-06,-5.590E-06, 0.000E+00, 0.000E+00, 7.624E-06, 6.513E+01, 7.817E+01,-2.861E-01, 4.919E-02
